OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
3440300,2010,"30,001 to 48,000",11526
2331200,2010,"30,001 to 48,000",NULL
3116900,2010,"30,001 to 48,000",NULL
3733300,2010,"30,001 to 48,000",NULL
3010700,2010,"30,001 to 48,000",13812
NULL,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
191700,2010,"30,001 to 48,000",NULL
267100,2010,"30,001 to 48,000",20725
964500,2010,"30,001 to 48,000",27256
270800,2010,"30,001 to 48,000",15246
638900,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",26226
2518900,2010,"30,001 to 48,000",NULL
146600,2010,"30,001 to 48,000",NULL
111900,2010,"30,001 to 48,000",NULL
290800,2010,"30,001 to 48,000",19233
460800,2010,"30,001 to 48,000",6576
2242500,2010,"30,001 to 48,000",NULL
203600,2010,"30,001 to 48,000",9373
530600,2010,"30,001 to 48,000",7939
3730300,2010,"30,001 to 48,000",8016
2335701,2010,"30,001 to 48,000",20409
2335702,2010,"30,001 to 48,000",7905
2197500,2010,"30,001 to 48,000",NULL
1157400,2010,"30,001 to 48,000",28148
NULL,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
224000,2010,"30,001 to 48,000",4772
3066600,2010,"30,001 to 48,000",5221
212200,2010,"30,001 to 48,000",19445
396500,2010,"30,001 to 48,000",20774
2338200,2010,"30,001 to 48,000",37986
3758300,2010,"30,001 to 48,000",NULL
494900,2010,"30,001 to 48,000",NULL
354500,2010,"30,001 to 48,000",20948
2285700,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
3373300,2010,"30,001 to 48,000",28215
520400,2010,"30,001 to 48,000",22200
2154400,2010,"30,001 to 48,000",26328
NULL,2010,"30,001 to 48,000",NULL
855800,2010,"30,001 to 48,000",6703
3999300,2010,"30,001 to 48,000",39536
NULL,2010,"30,001 to 48,000",NULL
2504900,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
2577700,2010,"30,001 to 48,000",14136
739100,2010,"30,001 to 48,000",19560
NULL,2010,"30,001 to 48,000",NULL
2283800,2010,"30,001 to 48,000",26256
2283805,2010,"30,001 to 48,000",25500
2283801,2010,"30,001 to 48,000",25848
2283804,2010,"30,001 to 48,000",26388
2510300,2010,"30,001 to 48,000",8904
1191900,2010,"30,001 to 48,000",28704
212300,2010,"30,001 to 48,000",24954
2491100,2010,"30,001 to 48,000",22268
-2,2010,"30,001 to 48,000",22066
3713300,2010,"30,001 to 48,000",6961
1267000,2010,"30,001 to 48,000",20211
644800,2010,"30,001 to 48,000",NULL
239700,2010,"30,001 to 48,000",16545
2536700,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
195400,2010,"30,001 to 48,000",15944
NULL,2010,"30,001 to 48,000",NULL
3804300,2010,"30,001 to 48,000",20745
376900,2010,"30,001 to 48,000",5610
974300,2010,"30,001 to 48,000",NULL
663900,2010,"30,001 to 48,000",NULL
499900,2010,"30,001 to 48,000",7349
NULL,2010,"30,001 to 48,000",NULL
1202600,2010,"30,001 to 48,000",33084
705000,2010,"30,001 to 48,000",NULL
2343400,2010,"30,001 to 48,000",46932
291000,2010,"30,001 to 48,000",19185
994100,2010,"30,001 to 48,000",11144
347900,2010,"30,001 to 48,000",21025
383500,2010,"30,001 to 48,000",10097
233600,2010,"30,001 to 48,000",9814
1274300,2010,"30,001 to 48,000",NULL
342000,2010,"30,001 to 48,000",18562
1025600,2010,"30,001 to 48,000",17214
176700,2010,"30,001 to 48,000",21865
3018500,2010,"30,001 to 48,000",24708
215100,2010,"30,001 to 48,000",10083
3409600,2010,"30,001 to 48,000",NULL
291100,2010,"30,001 to 48,000",18566
368200,2010,"30,001 to 48,000",20499
212400,2010,"30,001 to 48,000",18977
195500,2010,"30,001 to 48,000",-20304
473600,2010,"30,001 to 48,000",5215
NULL,2010,"30,001 to 48,000",NULL
1183000,2010,"30,001 to 48,000",15484
2242700,2010,"30,001 to 48,000",NULL
739400,2010,"30,001 to 48,000",23683
750200,2010,"30,001 to 48,000",20455
212600,2010,"30,001 to 48,000",36985
NULL,2010,"30,001 to 48,000",NULL
2253900,2010,"30,001 to 48,000",20625
216700,2010,"30,001 to 48,000",6698
155400,2010,"30,001 to 48,000",14731
NULL,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
1119200,2010,"30,001 to 48,000",NULL
1192200,2010,"30,001 to 48,000",12504
794700,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
380800,2010,"30,001 to 48,000",20425
190400,2010,"30,001 to 48,000",16155
NULL,2010,"30,001 to 48,000",NULL
233700,2010,"30,001 to 48,000",9704
163700,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
178700,2010,"30,001 to 48,000",14839
190500,2010,"30,001 to 48,000",18867
905804,2010,"30,001 to 48,000",NULL
905803,2010,"30,001 to 48,000",NULL
348000,2010,"30,001 to 48,000",15355
905800,2010,"30,001 to 48,000",15366
3266300,2010,"30,001 to 48,000",17684
146700,2010,"30,001 to 48,000",15851
3076300,2010,"30,001 to 48,000",9013
573300,2010,"30,001 to 48,000",7835
