OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
262200,2009,11542,14071,19093,20696,20756
3853300,2009,NULL,NULL,NULL,NULL,NULL
2245400,2009,19240,20072,20878,NULL,NULL
259000,2009,10925,13840,17148,18408,18848
1054900,2009,2503,4219,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2151900,2009,15523,15538,15319,15538,15732
227600,2009,4011,6352,8027,8431,8611
170300,2009,31836,32888,32999,36759,37904
982600,2009,7519,10284,12290,12987,12789
NULL,2009,NULL,NULL,NULL,NULL,NULL
157700,2009,11010,11789,14367,15377,15527
2341100,2009,25260,24996,27120,NULL,27456
2341104,2009,20520,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3052300,2009,27552,28476,NULL,NULL,NULL
1209200,2009,23760,NULL,NULL,NULL,NULL
2341103,2009,26136,26892,26964,27360,NULL
247600,2009,NULL,NULL,NULL,NULL,NULL
305105,2009,6927,8429,11973,12335,12973
305106,2009,7788,9686,13334,13757,13802
305101,2009,4312,7846,10464,11596,11682
305100,2009,12696,15599,18455,19875,19877
305107,2009,6417,8152,11201,12147,12486
305102,2009,5383,7443,9921,11075,11490
305104,2009,6987,8442,11678,12450,12338
305103,2009,7011,8428,11199,12284,12555
196500,2009,15675,14297,17321,18575,18821
001990A1  ,2009,NULL,NULL,NULL,NULL,NULL
3002100,2009,4998,8423,7430,9430,NULL
196800,2009,8300,9435,10632,12202,12688
196900,2009,10195,8136,10906,14040,15654
306500,2009,11128,12044,15332,24696,41678
703500,2009,10980,13877,14683,17875,18066
NULL,2009,NULL,NULL,NULL,NULL,NULL
226200,2009,22405,24459,26594,27133,27719
274400,2009,14696,17211,20486,22614,22949
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2325100,2009,15163,17265,16840,19237,NULL
328000,2009,14994,16422,16431,14709,9259
2234200,2009,44385,44655,45375,47175,NULL
920405,2009,-2670,NULL,1395,NULL,NULL
920404,2009,473,NULL,NULL,NULL,NULL
920403,2009,3100,7380,NULL,NULL,NULL
920402,2009,9174,9636,NULL,NULL,NULL
920401,2009,1340,570,3030,NULL,NULL
920408,2009,7828,8113,9747,NULL,NULL
920407,2009,11810,NULL,NULL,NULL,NULL
920409,2009,5472,NULL,NULL,NULL,NULL
920406,2009,7488,7866,NULL,NULL,NULL
358000,2009,5571,6057,6084,NULL,NULL
2144600,2009,15868,16155,16893,NULL,NULL
349600,2009,14398,15655,15885,16973,17300
328200,2009,13180,16598,19998,23038,25195
293700,2009,19962,21457,24129,24666,24110
528800,2009,13277,12595,12309,18392,NULL
407600,2009,10274,11327,13439,14016,14219
717100,2009,5580,6190,6306,NULL,NULL
768400,2009,4630,6404,7942,9194,9106
2544302,2009,20190,21480,21720,NULL,NULL
3428300,2009,5123,5816,8181,10412,10378
2622700,2009,NULL,NULL,NULL,NULL,NULL
2351300,2009,5710,7380,NULL,9060,NULL
170400,2009,8531,12833,15304,22379,26437
2336300,2009,16104,16800,17796,18648,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
332200,2009,10581,12751,15725,17494,17873
231100,2009,11215,12326,15101,16235,15532
3236400,2009,12264,NULL,NULL,NULL,NULL
2573800,2009,49140,49944,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,17521,18819,20778,21076,21076
2609203,2009,18562,20401,21830,22216,22216
NULL,2009,NULL,NULL,NULL,NULL,NULL
2325800,2009,12132,14076,NULL,NULL,NULL
2325700,2009,13608,14280,NULL,NULL,NULL
2340700,2009,13632,13992,15792,NULL,NULL
2573200,2009,8988,NULL,NULL,NULL,NULL
2287100,2009,6948,NULL,NULL,NULL,NULL
765900,2009,25858,27230,28700,29526,30394
1300600,2009,24012,24708,26496,27612,28560
2134500,2009,26676,28632,29496,28128,30504
2312300,2009,26136,25812,27504,30612,30612
842400,2009,28440,29484,29088,31632,33168
959300,2009,25044,25992,27288,26712,29088
2274100,2009,25776,25944,27888,27624,29520
398700,2009,24126,25223,23965,26757,27798
328700,2009,19844,20143,21494,24732,27337
121500,2009,15418,15590,20732,24078,25692
952300,2009,22704,22788,26532,27780,28176
NULL,2009,NULL,NULL,NULL,NULL,NULL
193000,2009,3681,4368,5747,NULL,7958
632400,2009,24954,NULL,NULL,NULL,NULL
2532200,2009,3803,7168,NULL,NULL,NULL
328300,2009,11022,11812,14641,16306,16692
328400,2009,10224,10977,18405,24434,35618
157800,2009,15427,17047,18869,19101,20230
2330500,2009,19595,26627,22436,26967,29963
NULL,2009,NULL,NULL,NULL,NULL,NULL
530900,2009,8558,9509,11462,11913,11913
2263400,2009,860,NULL,NULL,NULL,NULL
306600,2009,14757,16417,18197,20630,24531
3090800,2009,NULL,NULL,NULL,NULL,NULL
170600,2009,13379,15050,17705,25439,27976
2319200,2009,NULL,NULL,NULL,NULL,NULL
764400,2009,2832,4774,7047,7586,8057
NULL,2009,4123,NULL,NULL,NULL,NULL
227700,2009,9325,9827,11219,12672,12942
299100,2009,5315,7149,9724,10566,9815
575700,2009,10468,10824,13374,14203,14364
229300,2009,8710,9557,12995,15173,15393
1290700,2009,5819,NULL,NULL,NULL,NULL
2228300,2009,11016,NULL,NULL,NULL,NULL
537300,2009,5633,5600,8124,10201,NULL
150200,2009,1292,2376,5197,5524,6045
385400,2009,13506,14288,15843,19643,21452
680400,2009,4838,6499,8893,9981,10136
755500,2009,14901,17116,17116,17116,17116
919400,2009,6772,8294,9911,10756,10756
1050100,2009,NULL,NULL,NULL,NULL,NULL
3968300,2009,NULL,NULL,NULL,NULL,NULL
135500,2009,5107,6720,7739,7544,8041
3627300,2009,8618,9149,9511,9891,10833
2358200,2009,1625,2640,4476,6066,6066
2348500,2009,4093,3901,4439,NULL,6289
358100,2009,17835,17595,17219,17991,17998
NULL,2009,21258,21447,23301,23400,23400
1301000,2009,5664,8076,10044,10152,9636
328500,2009,13086,13211,17642,17489,21830
2310800,2009,23508,25032,26172,26628,NULL
2212700,2009,15840,17352,18432,18276,18528
328600,2009,NULL,NULL,NULL,NULL,NULL
343500,2009,9409,10566,13124,14408,14935
2532600,2009,22533,31902,28706,31918,47275
349900,2009,7677,8246,8873,9294,10060
319600,2009,8291,8666,9220,NULL,NULL
126600,2009,5132,NULL,NULL,NULL,NULL
315700,2009,9774,10962,12395,13299,13777
525400,2009,6257,7732,8877,NULL,NULL
777900,2009,16874,17290,19883,19450,19483
2292700,2009,13224,15876,15408,15576,15876
227800,2009,10804,12043,12971,13127,NULL
925900,2009,4381,4762,8017,8586,7971
1229700,2009,10932,12000,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
358200,2009,4007,5315,6592,6934,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3035700,2009,4752,9315,NULL,NULL,NULL
215800,2009,17849,19775,22013,23873,25679
121700,2009,9712,NULL,12771,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
367200,2009,3892,4751,5103,6277,6156
2546200,2009,5241,6540,8355,10069,NULL
2092500,2009,10394,13104,14554,14554,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
293500,2009,12351,9738,11088,NULL,NULL
NULL,2009,12204,12483,13185,13239,13239
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
633100,2009,NULL,NULL,NULL,26353,NULL
227900,2009,32288,17509,23990,24955,26412
385600,2009,16018,16211,21087,25578,30557
105900,2009,6357,6949,7278,NULL,NULL
3022601,2009,43744,44187,45450,45692,45839
2569300,2009,30333,31413,32967,32881,33468
3006802,2009,43939,44969,45155,46692,47062
2352200,2009,30637,31771,33441,33603,33699
2569302,2009,41423,42147,42827,NULL,NULL
2616703,2009,35374,35525,38573,38892,39470
3006801,2009,42763,43623,45074,45194,45194
3022602,2009,31342,31633,32800,33491,34005
3031403,2009,52290,53388,54359,54594,54594
3210300,2009,26173,27703,28526,28753,28753
3022600,2009,48625,49771,50863,51936,51238
2569303,2009,26451,27405,27846,NULL,NULL
2220200,2009,31980,34311,34589,35334,35715
2616700,2009,45381,46302,46700,46983,48631
2569304,2009,28328,29080,30320,30320,30320
NULL,2009,23247,23994,24345,24345,24345
274800,2009,12621,16815,20484,22455,25373
350100,2009,10491,10839,11585,13689,NULL
2330300,2009,8616,8796,9924,NULL,NULL
328800,2009,18101,20717,22112,24683,28026
358300,2009,3768,4865,6314,NULL,8980
NULL,2009,NULL,NULL,NULL,NULL,NULL
350000,2009,10523,11266,14551,15525,15015
3096400,2009,7677,7910,1885,9625,NULL
2525800,2009,14868,NULL,NULL,NULL,NULL
293900,2009,12884,14400,14945,16841,20545
454900,2009,787,1591,3026,4874,5448
3746300,2009,13752,14832,NULL,NULL,NULL
681000,2009,4279,5131,7010,7225,7419
328900,2009,11509,15148,16738,25349,39421
NULL,2009,NULL,NULL,NULL,NULL,NULL
2282500,2009,18552,21024,21504,22008,NULL
294000,2009,3092,3653,5051,NULL,NULL
294100,2009,7603,10057,12740,17001,19852
1192600,2009,8208,9012,9120,NULL,NULL
216000,2009,23792,23986,26886,30007,32522
3552300,2009,5892,NULL,NULL,NULL,NULL
358400,2009,19487,21070,23515,24251,24605
2118000,2009,16248,17664,19728,19728,NULL
319700,2009,19656,22857,26663,28229,36068
1002000,2009,4377,6149,8794,9015,9087
170700,2009,13962,15109,18805,20765,21448
162100,2009,11714,13180,15113,15689,15805
2142200,2009,14880,15864,17424,NULL,NULL
4123900,2009,NULL,NULL,NULL,NULL,NULL
197100,2009,NULL,NULL,NULL,NULL,NULL
3433500,2009,6180,NULL,NULL,NULL,NULL
NULL,2009,7350,NULL,8736,NULL,NULL
2053000,2009,22816,24106,26410,26925,26815
2195800,2009,13578,14017,16041,16477,NULL
3025900,2009,2591,NULL,5678,NULL,NULL
2228500,2009,NULL,NULL,NULL,NULL,NULL
2270600,2009,16466,19809,20274,21485,21419
NULL,2009,NULL,NULL,NULL,NULL,NULL
2074800,2009,21213,19418,22658,26050,21781
NULL,2009,NULL,NULL,NULL,NULL,NULL
746600,2009,30167,31039,35175,36932,37087
343600,2009,20413,21942,23254,24173,25670
170800,2009,10487,11982,14202,16382,17894
170900,2009,12990,14904,18850,20914,21296
940700,2009,17999,17893,22009,23382,24442
793600,2009,40245,42270,43875,44400,44490
754700,2009,58146,60346,63008,63668,63668
835300,2009,26652,27502,28734,28896,28674
793800,2009,40989,42705,44252,44434,44473
3232304,2009,38250,NULL,NULL,NULL,NULL
1031600,2009,35776,37296,39600,40288,40304
744000,2009,35196,36816,38328,38532,38448
2280800,2009,19563,22071,24514,24967,24974
717000,2009,7315,7824,10367,11293,11488
350200,2009,10434,9593,11098,12368,12010
775900,2009,28458,29961,30798,31095,31176
3232302,2009,18084,19296,NULL,NULL,20784
1246104,2009,45952,47920,50416,50560,50560
2228800,2009,35364,36852,37692,37872,38004
1246100,2009,37512,38784,40056,40548,40572
3390300,2009,22061,24999,NULL,NULL,NULL
3316300,2009,27706,29456,31528,31752,31850
3232300,2009,17974,NULL,20482,NULL,NULL
3196302,2009,21099,22448,24265,24465,24690
750601,2009,23772,24900,26580,26724,26724
1246102,2009,24214,25506,27194,27658,27658
730300,2009,31311,34503,37128,37695,37695
1246105,2009,36795,38955,40725,41595,41595
1246103,2009,40620,41736,43236,43812,43812
783200,2009,21904,23198,24211,24407,24407
730303,2009,34950,38160,39735,40665,40665
3196300,2009,25104,26808,28380,28584,28584
2291000,2009,22321,24622,26910,NULL,19175
750600,2009,39312,40859,42406,42861,42861
750602,2009,31733,33332,34905,35373,35399
978600,2009,792,1436,4132,4383,3273
247900,2009,8039,9395,10270,10577,7201
697500,2009,17694,NULL,NULL,NULL,NULL
329000,2009,10309,11499,15018,17454,18078
248000,2009,25706,25845,27155,27680,28397
558600,2009,900,900,2160,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
197200,2009,12952,12821,13263,14921,15871
319800,2009,16861,17918,21312,23357,27555
319801,2009,NULL,NULL,NULL,NULL,NULL
693800,2009,5167,6037,9349,10715,10755
348600,2009,24082,NULL,NULL,NULL,NULL
2286600,2009,9368,9368,9368,NULL,NULL
3323300,2009,2056,1528,NULL,NULL,NULL
275101,2009,NULL,NULL,NULL,NULL,NULL
275116,2009,18796,22366,28834,29071,28000
275102,2009,NULL,NULL,NULL,NULL,NULL
275124,2009,NULL,NULL,NULL,NULL,NULL
275100,2009,21691,25120,28820,28908,29910
002751A2  ,2009,NULL,NULL,NULL,NULL,NULL
002751A1  ,2009,NULL,NULL,NULL,NULL,NULL
558500,2009,9828,NULL,NULL,NULL,NULL
3109000,2009,25547,26271,26731,27110,NULL
294200,2009,19131,19873,19794,18376,17257
332300,2009,8963,10612,13777,15947,16266
470300,2009,NULL,NULL,NULL,NULL,NULL
121800,2009,NULL,NULL,NULL,NULL,NULL
1114500,2009,4030,5068,6788,8268,8567
121900,2009,5175,9039,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
738700,2009,11568,NULL,NULL,NULL,NULL
738800,2009,27140,30000,NULL,NULL,NULL
2093700,2009,11246,15451,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
371900,2009,6307,8168,11544,17416,19244
2143000,2009,23587,NULL,34878,NULL,NULL
306800,2009,2170,NULL,NULL,NULL,NULL
2603800,2009,5320,5275,6930,6930,NULL
1016100,2009,27588,29028,NULL,NULL,NULL
187300,2009,11061,12836,15633,18470,20360
865900,2009,6338,7315,8276,9906,NULL
1323400,2009,5112,7680,8208,NULL,NULL
122300,2009,6899,NULL,NULL,NULL,NULL
3868400,2009,25726,25844,NULL,NULL,NULL
022260A1  ,2009,NULL,NULL,NULL,NULL,NULL
616500,2009,NULL,NULL,NULL,NULL,NULL
4037300,2009,57612,57708,57732,57792,57708
122400,2009,4730,NULL,NULL,NULL,NULL
1255000,2009,6518,NULL,NULL,NULL,NULL
2570300,2009,14724,14724,14484,NULL,NULL
2570301,2009,15168,16080,NULL,NULL,NULL
122600,2009,6062,NULL,NULL,NULL,NULL
704700,2009,8853,NULL,NULL,NULL,NULL
122700,2009,7195,NULL,NULL,NULL,NULL
122800,2009,6621,NULL,NULL,NULL,NULL
1034000,2009,8202,NULL,NULL,NULL,NULL
001232A1  ,2009,NULL,NULL,NULL,NULL,NULL
294300,2009,10366,12719,14937,17134,18932
2536400,2009,NULL,NULL,NULL,NULL,13468
200700,2009,7103,7853,8699,9888,10788
4112300,2009,30276,34056,34416,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
201000,2009,3079,6391,10918,12671,13034
201400,2009,NULL,NULL,NULL,NULL,NULL
806700,2009,NULL,NULL,NULL,NULL,NULL
201100,2009,6025,6440,10032,10744,9619
201200,2009,4974,5240,8486,9722,8606
201300,2009,2553,5480,7773,9018,9130
002011A1  ,2009,NULL,NULL,NULL,NULL,NULL
200800,2009,6084,7400,10429,10807,10536
197400,2009,NULL,NULL,NULL,NULL,NULL
306900,2009,10624,13442,14763,16910,17857
NULL,2009,NULL,NULL,NULL,NULL,NULL
989900,2009,10296,NULL,NULL,NULL,NULL
378200,2009,7056,8482,11348,11803,11843
1164900,2009,22910,22419,27717,32481,39523
171000,2009,20623,21176,24614,28879,33769
207800,2009,11314,14027,19774,24357,32515
201600,2009,9711,10766,9638,12941,13024
NULL,2009,19692,21156,21972,NULL,NULL
358600,2009,13954,15836,17200,17999,20049
3520300,2009,8580,9456,11892,12408,12516
NULL,2009,NULL,NULL,NULL,NULL,NULL
996200,2009,2680,NULL,NULL,NULL,NULL
898800,2009,4850,5604,5505,NULL,NULL
187400,2009,13548,13609,16192,20784,24113
3100900,2009,17753,NULL,NULL,NULL,NULL
235700,2009,NULL,NULL,NULL,NULL,NULL
171200,2009,NULL,NULL,NULL,NULL,NULL
329100,2009,NULL,NULL,NULL,NULL,NULL
329200,2009,NULL,NULL,NULL,NULL,NULL
681100,2009,4640,5931,7940,9086,9149
329300,2009,18482,19033,22057,24495,27783
714200,2009,9732,8580,NULL,NULL,NULL
372000,2009,15450,15532,18425,21502,25061
368900,2009,9584,11818,12707,16198,16259
150500,2009,24134,23393,31725,36186,40599
NULL,2009,NULL,NULL,NULL,NULL,NULL
108800,2009,15321,14465,20738,12860,17766
1324000,2009,26260,20891,26234,NULL,NULL
1321800,2009,4992,5184,6852,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3570400,2009,12144,13932,NULL,NULL,NULL
235800,2009,11918,10271,16108,22805,33039
171600,2009,14513,13937,11520,21780,21113
1302600,2009,6865,7641,NULL,NULL,NULL
171700,2009,14689,13509,17632,19012,22621
890600,2009,6515,6921,NULL,NULL,NULL
3023700,2009,10115,10710,11322,12257,NULL
400700,2009,9099,11177,12825,13692,13591
1091300,2009,21295,22644,25164,NULL,NULL
854500,2009,13955,15224,14170,17315,17315
2126300,2009,15323,15763,15873,14586,15092
901000,2009,5017,5829,7677,8827,8972
228200,2009,10382,11457,13437,13995,14987
2320800,2009,26436,28044,26760,NULL,NULL
1111300,2009,13256,18427,20740,20440,19941
2568600,2009,6210,NULL,7510,NULL,NULL
1167300,2009,19601,21031,24243,31283,28804
630501,2009,9896,NULL,NULL,NULL,NULL
204400,2009,13908,16171,17792,18088,16712
4092400,2009,22048,22392,22776,22860,22860
307200,2009,14448,17474,19550,20780,21309
4128400,2009,16970,NULL,NULL,NULL,NULL
561200,2009,8775,9210,10125,8730,NULL
139200,2009,3543,4013,3852,5910,6076
258200,2009,19362,21672,21672,21672,21672
182000,2009,12803,13986,18072,20108,20680
NULL,2009,NULL,NULL,NULL,NULL,NULL
740100,2009,31350,32625,NULL,NULL,NULL
550000,2009,8447,7934,10319,10565,10950
193100,2009,13486,13670,15150,15706,18722
275800,2009,15565,16207,22173,24993,29482
NULL,2009,NULL,NULL,NULL,NULL,NULL
3193300,2009,11850,12210,12948,NULL,NULL
275900,2009,40402,41821,40890,39241,44200
276000,2009,11805,12953,18554,22657,30004
329400,2009,15880,16118,18185,18624,20637
1204200,2009,14530,NULL,NULL,NULL,NULL
1206800,2009,15072,NULL,NULL,NULL,NULL
332400,2009,15774,17231,18795,19145,18824
NULL,2009,NULL,NULL,NULL,NULL,NULL
4125500,2009,14148,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3822400,2009,NULL,NULL,NULL,NULL,NULL
2317200,2009,15630,17111,19999,20028,20335
NULL,2009,NULL,NULL,NULL,NULL,NULL
2125200,2009,NULL,NULL,NULL,NULL,NULL
3254300,2009,28572,31284,26028,NULL,NULL
276300,2009,6473,8060,12283,13116,13254
3440400,2009,26136,27576,28368,29538,29538
NULL,2009,NULL,NULL,NULL,NULL,NULL
386100,2009,12312,15143,17481,20898,23219
182100,2009,9811,10707,11686,18621,18724
030722A1  ,2009,NULL,NULL,NULL,NULL,NULL
830302,2009,16272,840,17976,17988,17988
307300,2009,12578,14413,17686,21661,24762
3103900,2009,5640,7200,NULL,NULL,NULL
102600,2009,8552,10867,11076,12716,13156
2160100,2009,12207,NULL,14157,13198,NULL
1073600,2009,4032,6100,8808,9400,9459
276500,2009,14473,16582,24422,27317,30323
NULL,2009,NULL,NULL,NULL,NULL,NULL
369000,2009,19122,17781,20586,29972,36005
369001,2009,NULL,NULL,NULL,NULL,NULL
386300,2009,14892,16402,19991,24862,29740
294400,2009,14981,21055,25569,17227,NULL
123000,2009,NULL,NULL,NULL,NULL,NULL
381500,2009,5591,7348,10458,11206,12274
187500,2009,6384,7553,9153,10429,9298
798800,2009,1906,2541,3086,6586,NULL
236100,2009,9800,10340,12845,14587,15995
350400,2009,25356,25694,26329,NULL,NULL
2140800,2009,14948,NULL,NULL,NULL,NULL
372300,2009,13277,13652,14536,14454,15166
228400,2009,8711,9716,11873,10822,14357
2495100,2009,19684,NULL,NULL,NULL,NULL
2331000,2009,21308,NULL,NULL,NULL,NULL
208000,2009,24837,26609,31239,32978,35275
2578400,2009,NULL,NULL,NULL,NULL,NULL
319900,2009,25004,NULL,24768,NULL,27768
1047400,2009,11665,13876,28126,30832,31140
NULL,2009,NULL,NULL,NULL,NULL,NULL
276900,2009,21690,24954,26674,29983,32787
372400,2009,16899,18260,20241,20457,21258
350500,2009,8912,10681,14486,17331,18292
248200,2009,13323,15719,17694,20129,22286
329600,2009,15744,16162,19573,22524,25306
217100,2009,9485,10663,12427,13776,13813
218000,2009,10911,13728,16912,21113,21248
218700,2009,8325,9054,12554,14887,15742
2137200,2009,NULL,NULL,NULL,NULL,NULL
217800,2009,3400,3834,7874,17097,37187
218100,2009,14863,15137,17299,19457,20560
2092100,2009,14000,12656,NULL,NULL,NULL
3235300,2009,NULL,NULL,NULL,NULL,NULL
3976300,2009,20244,23562,NULL,NULL,NULL
3944300,2009,12942,13788,NULL,NULL,NULL
217700,2009,5778,6138,7199,8277,8437
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,10900,NULL,NULL,NULL,NULL
1119700,2009,8098,7084,9506,NULL,NULL
1173206,2009,NULL,NULL,NULL,NULL,NULL
1173200,2009,NULL,NULL,NULL,NULL,NULL
1173201,2009,NULL,NULL,NULL,NULL,NULL
696000,2009,3710,4542,6180,8162,8534
299300,2009,6738,9168,11045,11296,12101
2063100,2009,8100,8976,9324,NULL,NULL
489800,2009,15679,16764,18754,18981,NULL
172100,2009,NULL,NULL,NULL,NULL,NULL
210900,2009,10950,12025,15756,21891,28106
808500,2009,6425,6432,8579,NULL,NULL
769100,2009,3377,4395,4951,NULL,NULL
172200,2009,9985,12014,14703,18741,21466
359000,2009,5656,5664,5813,5979,6185
359100,2009,13165,12840,16207,18770,22332
3001200,2009,27156,28846,30169,30536,30874
201700,2009,4739,5928,8388,9928,9920
193300,2009,14927,13784,17181,20337,19528
216500,2009,24619,25947,29281,32413,33659
172300,2009,NULL,NULL,NULL,NULL,NULL
3025500,2009,5765,6438,7832,8834,NULL
2100300,2009,21510,22860,NULL,NULL,NULL
277700,2009,17680,19547,20591,21638,22792
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2453500,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,12784,13456,NULL,NULL,NULL
3763300,2009,23052,27288,27288,NULL,27288
3356300,2009,17360,17768,18024,18840,18840
343800,2009,NULL,NULL,NULL,NULL,NULL
2210800,2009,9738,11862,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
736200,2009,25215,26167,26951,26684,27778
NULL,2009,24512,26735,27778,NULL,NULL
NULL,2009,23671,23685,26852,26944,26944
NULL,2009,NULL,NULL,NULL,NULL,NULL
2588900,2009,6342,7147,7427,7462,7532
3804400,2009,29425,30668,31053,31097,31372
NULL,2009,NULL,NULL,NULL,NULL,NULL
350600,2009,NULL,NULL,NULL,NULL,NULL
1220300,2009,NULL,NULL,NULL,NULL,NULL
1167700,2009,NULL,NULL,NULL,NULL,NULL
350700,2009,16347,16299,22247,23338,21671
3701300,2009,12912,NULL,NULL,NULL,NULL
1052900,2009,NULL,NULL,NULL,NULL,NULL
1167200,2009,7987,NULL,NULL,NULL,NULL
123600,2009,23739,19970,28174,28304,36769
123700,2009,3558,NULL,NULL,NULL,NULL
2362300,2009,9480,11004,6360,NULL,NULL
474000,2009,1143,1938,4365,4336,2551
2535500,2009,5874,5588,8877,NULL,NULL
158000,2009,17618,18384,19326,19038,NULL
277200,2009,10723,12858,16638,19705,19853
627300,2009,14362,15873,17725,20160,21933
3097000,2009,12158,12900,16688,18195,16900
489900,2009,12376,8014,14354,NULL,NULL
3099600,2009,NULL,11100,NULL,NULL,NULL
647800,2009,NULL,NULL,NULL,NULL,NULL
423300,2009,NULL,NULL,NULL,NULL,NULL
329700,2009,16465,17498,17607,19815,20173
NULL,2009,NULL,NULL,NULL,NULL,NULL
294500,2009,14029,14220,19502,21469,25321
3052000,2009,23636,24441,26741,27139,27356
2326800,2009,13743,10701,14715,12708,14715
241300,2009,6877,7857,8006,9170,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2060800,2009,15096,16188,17856,NULL,NULL
3181400,2009,34086,47702,NULL,NULL,NULL
2520800,2009,6228,11172,NULL,NULL,NULL
961300,2009,14118,14131,17745,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
212000,2009,21613,24173,27764,28661,30605
126700,2009,8113,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
107700,2009,8293,9355,11213,12235,12297
400900,2009,4715,5099,8592,9841,10011
3206300,2009,11401,12374,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
933500,2009,6600,NULL,NULL,9980,NULL
726400,2009,12046,11266,12566,NULL,NULL
397400,2009,2125,4429,7125,NULL,NULL
3092600,2009,14201,15667,14038,16781,NULL
329800,2009,19206,19860,20564,24093,26094
622800,2009,NULL,NULL,NULL,NULL,NULL
307500,2009,NULL,NULL,NULL,NULL,NULL
294600,2009,24372,29180,32097,33377,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2180200,2009,10898,13919,NULL,14846,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
533900,2009,17100,18792,20754,21474,21474
1276400,2009,11364,11616,NULL,NULL,NULL
3109100,2009,20680,NULL,NULL,NULL,NULL
976900,2009,20693,21883,26087,28670,30670
1258600,2009,5626,6284,7864,8515,8452
248444,2009,2410,2826,2675,5206,5243
002484A1  ,2009,NULL,NULL,NULL,NULL,NULL
3652300,2009,12630,14715,17040,15630,NULL
1037400,2009,7635,8440,9726,12567,13492
136000,2009,6551,7869,10426,11942,12156
2231600,2009,NULL,NULL,NULL,NULL,NULL
3125601,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3125602,2009,NULL,NULL,NULL,NULL,NULL
3125600,2009,NULL,NULL,NULL,NULL,NULL
150600,2009,12973,14195,15511,17039,15412
2316200,2009,10080,11410,11774,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
307702,2009,8371,10363,13565,14005,14208
307701,2009,8022,9839,12969,14164,14083
307700,2009,10658,14280,19720,21571,23899
2263700,2009,9804,11556,11604,NULL,NULL
2152101,2009,15624,18560,20350,20350,NULL
307600,2009,13605,NULL,NULL,NULL,NULL
2152100,2009,13469,NULL,NULL,NULL,19100
2152104,2009,9906,NULL,NULL,NULL,NULL
003076A1  ,2009,15974,NULL,NULL,NULL,NULL
003076A2  ,2009,15524,NULL,NULL,NULL,NULL
2060300,2009,13592,15244,15992,16920,16924
2174800,2009,18843,NULL,NULL,NULL,NULL
2361500,2009,4830,NULL,NULL,NULL,NULL
2618400,2009,3060,4455,2614,NULL,NULL
