OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
158200,2013,28302,29332,31396,31471,34497
2482100,2013,NULL,NULL,NULL,NULL,NULL
4173500,2013,5834,6278,8337,10454,11261
998100,2013,10234,9780,11795,16058,16058
208300,2013,11741,13758,16050,18091,17739
3102100,2013,9911,11707,14027,15307,NULL
187900,2013,15565,16513,18578,20651,20856
343900,2013,12566,13417,16495,17674,19169
1152300,2013,11338,11772,13680,14405,15105
888000,2013,19606,19769,23241,24050,24050
285900,2013,12715,15136,19248,21293,21832
NULL,2013,NULL,NULL,NULL,NULL,NULL
172800,2013,4795,5434,6965,8349,NULL
683600,2013,6320,7274,9928,11464,11648
3115200,2013,12382,17141,NULL,NULL,NULL
3115201,2013,16515,NULL,NULL,NULL,NULL
226100,2013,6481,7214,9864,11564,10831
525500,2013,5120,5101,7246,NULL,NULL
330200,2013,17218,17266,20143,22449,23681
320300,2013,26367,NULL,NULL,NULL,NULL
3071900,2013,15835,20198,23843,24599,25060
219200,2013,13169,14846,20232,27071,36703
219300,2013,24607,25989,28014,29703,32797
346500,2013,27751,29095,31884,32975,32795
386900,2013,10274,11432,14651,17861,23358
188000,2013,16020,16864,20851,22031,21460
303300,2013,12226,11675,16825,18396,20171
277800,2013,16789,21771,25591,28273,29283
124300,2013,22749,22612,27571,31631,34112
208600,2013,18556,24601,25172,28528,28676
708500,2013,15952,16950,20284,22800,22848
217200,2013,6853,7760,10189,12385,12676
472900,2013,15629,16447,19795,20467,20501
962900,2013,4447,4280,6098,6025,NULL
500800,2013,15547,16464,16364,NULL,NULL
4028300,2013,19111,21286,21046,22596,NULL
850300,2013,6663,7114,9143,11089,NULL
3413300,2013,NULL,NULL,NULL,NULL,NULL
4041400,2013,7491,7210,9946,11846,NULL
2158600,2013,9762,NULL,NULL,NULL,NULL
3643300,2013,9432,NULL,NULL,NULL,NULL
2192400,2013,10201,10384,14519,NULL,NULL
2275801,2013,8830,NULL,NULL,NULL,NULL
2275800,2013,8688,8688,14238,NULL,NULL
2278700,2013,10966,10689,NULL,NULL,NULL
320400,2013,10123,10645,12072,13841,14076
124500,2013,2475,3319,5499,6294,NULL
124600,2013,5951,6706,8361,9925,NULL
3128700,2013,22910,19178,23468,26251,26593
3062400,2013,16594,16734,18451,NULL,NULL
2546400,2013,18103,18103,18103,NULL,NULL
1291200,2013,12575,12037,13874,15451,15451
3933300,2013,30532,30697,NULL,34305,NULL
330400,2013,14567,14776,21611,24287,37663
320600,2013,21322,20511,24671,29878,29928
315800,2013,7722,7349,10739,12979,13346
197700,2013,7381,8003,10727,13113,12951
2161800,2013,33592,35492,38207,37820,38606
229700,2013,4151,4791,6880,8718,9042
308400,2013,13333,13930,16484,20140,21186
3458300,2013,7770,10094,NULL,NULL,NULL
4151600,2013,10571,NULL,NULL,NULL,NULL
4124500,2013,25181,26040,28547,NULL,NULL
4121000,2013,21547,22404,25780,NULL,NULL
4206500,2013,30687,30687,30687,NULL,NULL
3082100,2013,16792,NULL,21068,NULL,21068
3279300,2013,24107,NULL,26146,28846,NULL
3965400,2013,11399,11558,14108,NULL,NULL
124700,2013,9327,NULL,NULL,NULL,NULL
2117500,2013,21603,24510,26695,36457,38075
822104,2013,19466,20349,22912,24317,24745
855700,2013,6059,6774,7732,10933,NULL
387400,2013,NULL,NULL,NULL,NULL,NULL
923600,2013,13135,16712,16637,16741,16741
4174600,2013,7807,6882,NULL,NULL,NULL
2125300,2013,22202,22841,23532,NULL,NULL
814500,2013,5892,6649,9249,10502,10144
287300,2013,4800,6270,9118,11356,11745
2295700,2013,9516,NULL,NULL,NULL,NULL
952000,2013,10265,9482,NULL,NULL,NULL
405701,2013,16010,5147,NULL,NULL,NULL
405716,2013,21058,12822,NULL,NULL,NULL
405720,2013,21871,NULL,19920,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
405726,2013,22570,NULL,NULL,NULL,NULL
405715,2013,NULL,NULL,NULL,NULL,NULL
405717,2013,15709,NULL,NULL,NULL,NULL
405727,2013,19794,NULL,NULL,NULL,NULL
405723,2013,22462,NULL,NULL,NULL,NULL
405702,2013,NULL,NULL,NULL,NULL,NULL
405725,2013,20271,NULL,19977,NULL,NULL
405703,2013,NULL,NULL,NULL,NULL,NULL
405713,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,19795,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
405704,2013,14753,NULL,16141,NULL,NULL
NULL,2013,13351,NULL,NULL,NULL,NULL
405724,2013,19948,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
405728,2013,NULL,NULL,NULL,NULL,NULL
405718,2013,18330,NULL,NULL,NULL,NULL
405700,2013,16947,17687,21387,20637,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,15611,NULL,NULL,NULL,NULL
405708,2013,18496,NULL,NULL,NULL,NULL
405707,2013,18660,17404,NULL,NULL,21551
NULL,2013,NULL,NULL,NULL,NULL,NULL
405722,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
405721,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,11221,NULL,NULL
405719,2013,16568,NULL,NULL,NULL,22091
613600,2013,15314,15564,18776,19242,19142
3035900,2013,15592,16563,18557,19778,19978
3144300,2013,15813,16042,17474,17549,NULL
1174400,2013,11645,12119,15879,NULL,NULL
4139300,2013,4753,4753,4753,NULL,NULL
4146000,2013,13756,NULL,16268,18147,NULL
2128301,2013,19052,18194,20250,NULL,NULL
4154900,2013,21647,21700,NULL,NULL,NULL
2534000,2013,NULL,NULL,NULL,NULL,NULL
461700,2013,20218,20863,NULL,NULL,NULL
2132800,2013,10073,NULL,12598,NULL,NULL
3504300,2013,NULL,NULL,NULL,NULL,NULL
2542300,2013,23587,23844,24599,25926,27567
3468400,2013,13400,14011,15303,NULL,NULL
3128500,2013,11280,11764,15138,12327,NULL
173300,2013,17217,16614,NULL,25625,29623
4157400,2013,14322,15254,15134,18603,18603
1210500,2013,8415,8515,10134,6590,12132
NULL,2013,NULL,NULL,NULL,NULL,NULL
4185401,2013,15169,15739,15927,NULL,NULL
4185400,2013,12720,14736,NULL,15738,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
3910400,2013,8020,7015,7327,12628,NULL
2287801,2013,13927,12857,NULL,NULL,NULL
2287800,2013,13791,11869,13512,14211,NULL
1146000,2013,21407,22478,23106,23268,NULL
2260601,2013,8468,8310,10243,NULL,NULL
2260600,2013,9986,10476,10983,14354,NULL
2260604,2013,9826,10588,10263,NULL,NULL
2260603,2013,8718,8860,10136,NULL,13453
2260602,2013,9027,9592,11847,NULL,NULL
173200,2013,NULL,NULL,NULL,NULL,NULL
1016800,2013,14508,15339,16073,16848,17588
698200,2013,5315,5965,6862,10340,10520
2357600,2013,3902,4900,5484,6111,NULL
359300,2013,8169,8589,11048,12811,13554
1300700,2013,NULL,NULL,NULL,NULL,25950
249400,2013,NULL,NULL,NULL,NULL,NULL
277900,2013,16517,29267,23090,27371,28974
NULL,2013,NULL,NULL,NULL,NULL,NULL
1297600,2013,15159,15698,17162,17245,20558
256596,2013,8671,9910,12024,13279,14231
2550800,2013,7700,NULL,NULL,NULL,NULL
640400,2013,16035,13937,18953,18787,20806
255500,2013,17269,18359,21861,23611,25317
NULL,2013,NULL,NULL,NULL,NULL,NULL
902900,2013,8128,NULL,NULL,NULL,13678
1300300,2013,3632,NULL,NULL,NULL,NULL
2608000,2013,8209,9718,10643,12718,NULL
193600,2013,6764,6600,8986,10479,10865
208700,2013,4000,7300,10033,16700,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
398800,2013,20317,26311,26420,27853,30478
1009800,2013,31588,NULL,NULL,NULL,NULL
2338512,2013,20302,20647,23316,25181,NULL
2203401,2013,3113,8635,NULL,NULL,NULL
4114300,2013,9252,10765,13625,15139,15974
802600,2013,NULL,NULL,NULL,NULL,NULL
4102300,2013,3000,7373,NULL,NULL,NULL
4187200,2013,8651,11294,11443,13482,13482
NULL,2013,NULL,NULL,NULL,NULL,NULL
261900,2013,NULL,NULL,NULL,NULL,NULL
2544303,2013,16436,18361,20001,NULL,NULL
778000,2013,9457,9784,10167,11220,NULL
3957400,2013,7007,6995,11169,13427,14725
3433400,2013,3482,3482,NULL,NULL,NULL
3647300,2013,8695,NULL,NULL,NULL,NULL
4202600,2013,10394,12319,14177,15611,15944
3101000,2013,10282,NULL,7504,12864,NULL
257900,2013,26480,19512,24227,27013,32174
3965300,2013,NULL,11287,11525,NULL,NULL
216400,2013,NULL,NULL,NULL,NULL,NULL
2254000,2013,21100,20531,20503,25774,25695
2122000,2013,13844,NULL,NULL,NULL,NULL
784500,2013,24080,25283,28179,29779,30218
891600,2013,NULL,NULL,NULL,NULL,NULL
2579800,2013,NULL,NULL,NULL,NULL,NULL
2347100,2013,18620,19071,20643,23401,23818
2247000,2013,22002,23003,25141,26035,NULL
2163500,2013,40934,44456,45595,45733,45733
2202500,2013,10040,10070,10190,11140,11440
NULL,2013,8929,9029,9229,10029,10329
2584401,2013,9004,9149,NULL,NULL,NULL
2584400,2013,10555,10484,NULL,NULL,NULL
3729300,2013,15450,19197,19197,19197,NULL
3182300,2013,18803,22051,25468,27391,28125
2159700,2013,12444,13573,13035,15996,17744
NULL,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
261300,2013,8561,10187,15395,18425,18720
262100,2013,11384,13514,18906,22834,23374
4148000,2013,17146,17567,NULL,NULL,NULL
265300,2013,8809,9353,9368,6356,NULL
265400,2013,7612,8118,11687,12279,14384
265500,2013,9595,8963,10182,11150,10423
265600,2013,3924,4733,9142,8556,12232
265701,2013,3990,4026,6732,7834,NULL
265703,2013,4470,5241,7640,8836,9221
265702,2013,5677,6467,9108,10378,11022
265704,2013,3692,4129,7015,NULL,NULL
265700,2013,8397,9450,12300,13523,13753
3224300,2013,18974,18982,NULL,NULL,NULL
3960300,2013,6588,7008,8448,9154,9174
522300,2013,4922,5064,7424,10150,10190
2182200,2013,8504,NULL,NULL,NULL,NULL
2284200,2013,12681,NULL,NULL,NULL,NULL
2600100,2013,NULL,NULL,NULL,NULL,NULL
3537300,2013,19897,20478,19944,23141,22791
2163400,2013,14733,14442,17076,19079,19079
1227700,2013,NULL,NULL,NULL,NULL,NULL
2599400,2013,35939,33009,35023,NULL,NULL
274900,2013,NULL,NULL,NULL,NULL,NULL
3443300,2013,NULL,NULL,NULL,NULL,NULL
3120700,2013,37120,41009,43419,42841,45641
4118800,2013,46045,48856,48268,50218,50718
NULL,2013,NULL,NULL,NULL,NULL,NULL
3203300,2013,16991,17082,16032,19782,NULL
278200,2013,19148,21174,23395,24762,27505
278300,2013,NULL,NULL,NULL,NULL,NULL
4133700,2013,13381,14458,18181,NULL,NULL
278400,2013,NULL,NULL,NULL,NULL,NULL
1161700,2013,35313,35271,35546,NULL,39146
1055100,2013,13120,NULL,NULL,NULL,NULL
4190500,2013,14815,NULL,15740,NULL,NULL
2069000,2013,29895,18963,32028,41178,28178
267400,2013,NULL,NULL,NULL,NULL,NULL
278500,2013,25441,28643,34728,38792,49384
344000,2013,18405,NULL,NULL,NULL,NULL
713000,2013,8448,8904,11208,12408,12408
748400,2013,21638,22732,25025,26487,28561
193900,2013,16206,16253,15686,18364,20125
3080000,2013,NULL,NULL,NULL,NULL,NULL
3043900,2013,31693,36957,NULL,34980,43557
258100,2013,15762,18991,19060,19062,19062
287400,2013,2359,4121,7420,9015,9358
278800,2013,12372,13880,17112,20211,22393
200500,2013,7770,8329,11467,12957,12194
219700,2013,23877,23867,26725,27835,29954
538400,2013,7009,8495,4655,9929,11329
3838300,2013,NULL,NULL,NULL,NULL,NULL
2556600,2013,8298,6748,NULL,NULL,NULL
4176100,2013,6524,7187,9100,10304,12619
376500,2013,10139,10384,13701,15674,17019
795400,2013,12089,12495,14760,17049,17423
718700,2013,14641,15194,16279,NULL,18479
2545400,2013,16198,21243,21313,21563,NULL
4179500,2013,7907,10771,13541,14159,NULL
1226100,2013,3763,4046,5722,7538,NULL
2197900,2013,28169,NULL,30069,30069,NULL
290500,2013,6743,7460,10699,13450,13555
295000,2013,8699,9879,13076,16639,16856
297200,2013,6456,7636,11956,16919,19500
295100,2013,16913,17185,21863,22164,27665
173400,2013,16656,16328,19650,22373,26107
3079100,2013,18075,NULL,NULL,NULL,NULL
526500,2013,9240,10246,12094,13954,14257
229900,2013,757,670,3455,5024,6204
251400,2013,6273,6384,8145,9071,8724
531300,2013,4568,5191,7386,8405,8841
355800,2013,3955,4523,7313,9438,9578
236900,2013,18290,16799,18867,19906,21453
711100,2013,6903,8062,11837,13136,13533
299600,2013,7855,7853,10180,12018,12500
299700,2013,10296,10884,14071,16030,16519
4140800,2013,7955,NULL,NULL,10322,NULL
150800,2013,2876,3845,6101,NULL,NULL
3557300,2013,18284,18498,20328,NULL,NULL
561900,2013,1929,2792,4656,5742,7655
344100,2013,13639,13762,15381,15258,17434
237000,2013,14385,14844,17004,18966,19425
162300,2013,8941,9222,10606,11328,11139
187700,2013,6615,6338,8916,10604,10882
2077400,2013,6233,7158,8593,11085,11528
974200,2013,NULL,NULL,NULL,NULL,NULL
173500,2013,14456,15428,16422,19592,23462
970400,2013,2398,3350,8155,NULL,NULL
217300,2013,7345,7917,10392,12163,12408
4045300,2013,14322,14323,14323,NULL,NULL
1170702,2013,14426,16067,17551,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
2591600,2013,17714,18814,21429,23539,23539
1287200,2013,19882,20508,22694,23706,NULL
1287201,2013,19702,20027,21985,24098,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
1170700,2013,19038,19430,21971,22824,24317
719100,2013,4529,5242,7825,9986,10452
538700,2013,8859,9378,10500,12569,12265
3813300,2013,NULL,NULL,NULL,NULL,NULL
4118300,2013,16354,16943,14278,NULL,NULL
103100,2013,2219,3206,3474,2310,NULL
2223300,2013,NULL,NULL,NULL,NULL,NULL
1166700,2013,6127,6140,9118,10870,11109
458700,2013,9156,9636,12510,14181,14244
242600,2013,5544,6210,7594,8848,NULL
2454400,2013,NULL,NULL,NULL,NULL,NULL
537800,2013,6004,6486,8757,10799,10300
4185100,2013,21059,23089,NULL,NULL,NULL
2052702,2013,13782,16271,NULL,NULL,NULL
2052704,2013,13132,NULL,15908,NULL,NULL
2052703,2013,7723,9084,9471,NULL,NULL
2052701,2013,NULL,NULL,NULL,NULL,NULL
2052700,2013,NULL,NULL,NULL,NULL,NULL
2315400,2013,5644,6011,8927,11205,9972
530100,2013,8291,9001,10808,12828,12928
2161400,2013,NULL,NULL,NULL,NULL,NULL
169300,2013,14784,15372,19169,21783,22273
136100,2013,9416,10963,13619,14860,15061
316000,2013,6454,6784,9459,12202,10955
3419400,2013,NULL,NULL,NULL,NULL,NULL
316100,2013,4811,6278,8931,10713,9723
760200,2013,7703,6908,7415,8623,NULL
219900,2013,18570,22895,27371,31612,39105
NULL,2013,NULL,NULL,NULL,NULL,NULL
108200,2013,11962,12893,15636,18280,19619
173600,2013,NULL,NULL,NULL,NULL,NULL
4148900,2013,12459,NULL,NULL,NULL,NULL
217400,2013,7095,7659,9507,12206,12021
173700,2013,17122,17367,20332,22718,23905
1063000,2013,4624,4625,NULL,NULL,NULL
927500,2013,4689,7213,10290,12226,12447
576000,2013,10494,10947,12984,15480,15602
3033000,2013,1796,3327,3983,6557,NULL
230100,2013,8984,10608,14320,16905,17461
2083901,2013,5434,6478,8544,9233,10358
316200,2013,4791,5368,7631,9409,10188
346600,2013,11371,12307,15369,16097,16508
2353100,2013,15205,14646,17512,20062,NULL
372701,2013,8037,8938,11091,13324,13571
4169400,2013,NULL,NULL,NULL,NULL,NULL
2188100,2013,8298,8398,14918,NULL,14918
387500,2013,13865,13759,15099,20575,21968
238500,2013,9745,10493,13486,15197,15429
1186200,2013,9203,9360,8335,NULL,NULL
3570500,2013,19471,18285,17188,22193,NULL
675600,2013,7567,7708,9517,NULL,NULL
3684300,2013,NULL,NULL,NULL,NULL,NULL
3063300,2013,5727,6820,8893,10683,10802
3838500,2013,12830,NULL,NULL,NULL,NULL
320800,2013,16741,19088,20203,20176,20981
393100,2013,4251,4377,5567,7848,8067
2602100,2013,23637,21262,31639,30350,31639
2101002,2013,13599,NULL,NULL,NULL,NULL
2101000,2013,12943,NULL,NULL,NULL,NULL
2101003,2013,10353,11653,15391,NULL,NULL
2101001,2013,11207,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
2101004,2013,9584,10341,14567,NULL,NULL
3303300,2013,8567,9134,9372,NULL,NULL
151000,2013,7823,8861,10907,NULL,NULL
3283300,2013,7916,7635,7452,NULL,NULL
2180000,2013,5574,5598,8135,NULL,NULL
4188900,2013,NULL,NULL,NULL,NULL,NULL
460000,2013,8866,10288,12427,13867,14331
526700,2013,8120,8940,10803,13953,11203
997500,2013,7577,8131,8552,NULL,NULL
242700,2013,3392,4058,5765,7165,7501
249600,2013,7263,8986,11875,13915,13574
162400,2013,18762,19231,17820,20164,19750
4155000,2013,16563,NULL,22894,19275,NULL
867700,2013,9551,10404,12131,13635,13795
575900,2013,9158,9189,12270,14200,14342
2073700,2013,7009,7193,7124,NULL,NULL
2600000,2013,NULL,NULL,NULL,NULL,NULL
2600001,2013,NULL,NULL,NULL,NULL,NULL
378300,2013,14831,15284,17455,23700,26799
NULL,2013,NULL,NULL,NULL,NULL,NULL
3372300,2013,3369,4402,6804,8958,9110
569700,2013,4021,5158,6514,8568,7336
188300,2013,17934,17704,19032,19901,23420
1236200,2013,22870,22878,25476,26868,28308
1236201,2013,NULL,NULL,NULL,NULL,NULL
139800,2013,4682,5036,4926,4751,NULL
1232800,2013,NULL,13363,17489,23483,23983
230200,2013,7581,8241,8747,12393,12222
316300,2013,3763,4075,7912,9196,8719
202100,2013,6605,8140,9991,10845,11032
3124000,2013,24506,26747,27645,29725,29725
173900,2013,15841,15436,17920,26969,41946
407215,2013,9013,13654,17321,20873,19926
407200,2013,10993,12050,16095,17315,18733
407221,2013,9683,9379,12552,15320,16317
139900,2013,8260,8464,8852,10907,11774
1184300,2013,14364,14889,15409,NULL,NULL
369200,2013,20547,21254,24046,27491,32116
2578200,2013,19276,18609,20064,20795,NULL
308500,2013,15484,16435,18627,20794,20864
117900,2013,23260,22841,24591,30048,31285
206500,2013,16549,21869,20857,23029,26469
202200,2013,NULL,NULL,NULL,NULL,NULL
3089200,2013,14161,14861,NULL,NULL,NULL
4157600,2013,13066,13868,18790,18790,18790
3124200,2013,4141,3477,NULL,NULL,NULL
150900,2013,25324,26608,28676,30118,32304
3590400,2013,17642,17665,19514,22717,22717
2553700,2013,6642,6910,8960,NULL,NULL
2166100,2013,7657,8522,8981,11021,NULL
3029200,2013,6755,11090,NULL,NULL,NULL
4006300,2013,6117,NULL,8140,NULL,NULL
279000,2013,15616,17068,21119,21383,23971
2196300,2013,5857,5529,7827,8798,7498
865800,2013,8823,10523,11733,15651,NULL
2106400,2013,20839,17082,24231,25107,28507
999200,2013,14407,16948,13150,20441,21050
182400,2013,14730,13888,15503,20185,14421
230300,2013,4353,5091,7083,8979,7725
230700,2013,8571,9170,11136,14224,16701
989600,2013,4818,5896,7773,8949,9574
103300,2013,25558,26623,27028,29881,28929
308600,2013,10774,9785,17445,25985,40082
359500,2013,NULL,NULL,NULL,NULL,NULL
124900,2013,15635,14200,18471,26806,39355
2600200,2013,22273,24399,26734,28288,27995
262400,2013,7209,8191,10870,13286,13490
2523700,2013,2999,9770,9633,8449,NULL
1298900,2013,8787,9280,11230,13230,13930
3155500,2013,1932,2951,4844,6456,NULL
359600,2013,3603,4360,6145,9250,9512
2297500,2013,9460,10943,11041,12668,NULL
2346500,2013,8157,9600,11785,NULL,NULL
3030000,2013,4592,5161,8622,11269,9811
1465900,2013,3704,3177,4921,NULL,NULL
1301600,2013,15995,16537,18600,19453,19773
2230501,2013,16400,17363,18725,19898,NULL
1301602,2013,16084,16643,18678,19559,19559
2230500,2013,16339,16660,18321,19697,19933
2230600,2013,16159,17118,18415,19804,19804
2230502,2013,16687,17313,19199,20243,20243
1301601,2013,21821,21821,23774,25202,25202
NULL,2013,NULL,NULL,NULL,NULL,NULL
158600,2013,16309,17261,19602,21900,24243
2158503,2013,17084,16944,17671,NULL,14235
2158501,2013,15403,15893,NULL,NULL,18289
2158500,2013,16749,17569,19585,21675,NULL
3068200,2013,17221,17495,18860,21377,21377
303000,2013,28680,24637,24788,25789,25538
3116300,2013,21618,23068,24518,NULL,NULL
303500,2013,20714,20535,20575,21285,21082
NULL,2013,NULL,NULL,NULL,NULL,NULL
3078000,2013,20108,18325,24979,23079,24979
4177300,2013,NULL,NULL,NULL,NULL,NULL
308900,2013,18075,18629,20535,24177,27528
1028000,2013,5501,6504,8340,9413,10194
2066100,2013,9499,NULL,NULL,NULL,NULL
2519300,2013,12845,13355,14065,16383,16383
2588500,2013,14010,15095,16619,16855,17412
309005,2013,15094,15455,19178,19710,20357
309001,2013,9865,10900,13520,14749,14710
309000,2013,10026,12218,16953,20832,22369
309002,2013,12374,13707,16893,17777,18230
309003,2013,8661,9116,11793,13465,13825
309004,2013,12405,13404,15799,17066,17314
1174500,2013,20575,21028,22289,24503,22636
1174501,2013,19934,19555,20725,23017,23530
310005,2013,8586,9951,12330,13402,13375
310006,2013,7275,8073,9256,11264,11565
310003,2013,7978,9201,11096,12997,13525
310000,2013,13628,15532,19427,21674,22408
310004,2013,8340,9000,11224,13159,12940
310002,2013,6842,6349,8638,11175,11981
2301400,2013,12077,13350,15459,17563,17663
381900,2013,8981,12149,13199,14836,19971
310900,2013,24543,21931,21073,28155,29729
448100,2013,10002,16039,NULL,NULL,NULL
1198400,2013,NULL,NULL,NULL,11840,NULL
316400,2013,13348,14589,15068,16045,18007
316500,2013,15253,16021,17794,20554,22435
1039100,2013,5834,6742,9408,10645,11883
316600,2013,19275,21063,28621,26792,29203
317400,2013,9789,9760,12354,13901,13635
3030700,2013,11724,9724,18274,NULL,18274
1128200,2013,NULL,NULL,NULL,NULL,NULL
317200,2013,5763,7370,7720,10654,11571
317000,2013,9677,10891,15256,18507,19735
964700,2013,3903,4717,6582,8290,7163
3367402,2013,19785,22777,NULL,NULL,NULL
315100,2013,19262,20079,19186,24740,26344
372800,2013,9848,10823,13472,14611,16329
2134800,2013,14133,NULL,NULL,NULL,NULL
4155200,2013,13084,12703,15933,17608,17608
230800,2013,16117,16283,17845,20619,23165
174100,2013,16051,16657,18482,21803,23457
174200,2013,-955,798,2829,5120,5143
1300500,2013,16477,20153,20153,20153,NULL
378400,2013,5143,6844,8172,10989,10989
962109,2013,20039,18763,23080,23255,23635
3498400,2013,11189,10474,NULL,14859,15999
4141600,2013,NULL,NULL,NULL,NULL,NULL
3812300,2013,18844,20181,21301,NULL,NULL
287500,2013,10889,11722,13412,14496,14739
1265200,2013,7935,8075,9372,12353,12829
4155301,2013,20368,NULL,NULL,NULL,NULL
4155300,2013,20184,NULL,NULL,NULL,NULL
2601100,2013,9627,11527,11544,NULL,13144
2579900,2013,11690,13789,16689,NULL,NULL
398500,2013,19353,18756,21781,22312,24355
125000,2013,9798,NULL,NULL,NULL,NULL
287600,2013,3723,5204,8491,9918,10162
2501500,2013,11049,11859,12700,NULL,NULL
2513200,2013,13303,NULL,16974,NULL,NULL
2321200,2013,19614,19703,19877,NULL,NULL
2504600,2013,22746,NULL,25450,NULL,NULL
2124000,2013,14872,15164,NULL,19864,19864
681500,2013,6664,7099,7762,9278,9654
318904,2013,9181,NULL,10168,NULL,NULL
3007300,2013,25783,15483,26283,25850,31683
2603700,2013,NULL,NULL,NULL,NULL,NULL
488200,2013,NULL,NULL,NULL,NULL,NULL
321100,2013,10722,10781,14233,17560,17896
321000,2013,13854,14471,17038,21070,21353
321001,2013,NULL,NULL,NULL,NULL,NULL
321000,2013,NULL,NULL,NULL,NULL,NULL
4135900,2013,10106,12565,NULL,NULL,NULL
3776400,2013,NULL,NULL,NULL,NULL,NULL
2199300,2013,12192,10332,14457,NULL,NULL
2183000,2013,14990,15735,17768,21058,21058
2587600,2013,11849,12121,14351,15151,15151
136200,2013,9765,10294,11697,13945,14154
125100,2013,26972,26954,32936,40258,40144
2104302,2013,14981,17050,NULL,21500,NULL
193712,2013,NULL,NULL,NULL,NULL,NULL
193702,2013,NULL,NULL,NULL,NULL,NULL
193704,2013,NULL,NULL,NULL,NULL,NULL
193700,2013,NULL,NULL,NULL,NULL,NULL
193700,2013,14849,16040,19202,18987,18014
193701,2013,NULL,NULL,NULL,NULL,NULL
311000,2013,21210,21048,23262,26288,28214
110200,2013,13032,14154,15680,18007,19342
3106200,2013,13723,13111,17355,18714,18147
359800,2013,14469,15453,17929,20246,19213
575300,2013,5927,6691,8740,10279,10251
3034500,2013,5866,5857,7788,9758,10182
4145400,2013,11054,11912,13406,14298,NULL
3840300,2013,NULL,NULL,NULL,NULL,NULL
1284200,2013,3192,3847,5510,6946,NULL
2202700,2013,10835,10583,12988,15365,15396
2087000,2013,5881,6313,7102,6964,NULL
3083000,2013,7098,8464,9926,9616,11118
1062900,2013,17577,NULL,NULL,14477,NULL
3650600,2013,10257,9696,12471,NULL,NULL
4014300,2013,14424,NULL,NULL,NULL,NULL
279100,2013,19651,21151,24826,28676,32847
3299300,2013,15085,17066,19980,20012,NULL
3027702,2013,23287,NULL,NULL,NULL,27450
3027701,2013,26915,NULL,32172,32172,32172
3027700,2013,20633,18666,24166,NULL,NULL
3438300,2013,15289,NULL,NULL,NULL,NULL
125400,2013,NULL,NULL,NULL,NULL,NULL
378500,2013,17051,18531,22216,26406,28843
320700,2013,24874,22619,28579,30472,32688
4130500,2013,NULL,NULL,NULL,NULL,NULL
125500,2013,NULL,NULL,NULL,NULL,NULL
2159701,2013,11467,14752,16564,18314,NULL
125600,2013,NULL,NULL,NULL,NULL,NULL
3163300,2013,30753,NULL,NULL,NULL,NULL
125800,2013,18355,17998,23245,24752,29379
321200,2013,21341,24739,25172,28309,31758
3126800,2013,NULL,NULL,NULL,NULL,NULL
745900,2013,11093,NULL,14697,NULL,NULL
158700,2013,13763,14363,16056,17038,17116
4001300,2013,11333,13852,13482,16515,NULL
1100900,2013,1628,1708,2246,NULL,NULL
4014400,2013,13827,16322,NULL,NULL,NULL
4106300,2013,12125,11142,11142,NULL,NULL
884900,2013,18750,18496,21823,25446,26495
151200,2013,1710,3035,5156,6486,6272
1230000,2013,15994,NULL,24669,NULL,24669
4192600,2013,17035,17128,17828,20360,20360
2341300,2013,3416,4573,6642,9032,NULL
2138300,2013,NULL,NULL,NULL,NULL,NULL
125900,2013,7114,NULL,NULL,NULL,NULL
126000,2013,4629,5324,7297,9810,11077
2537200,2013,15181,14594,16711,NULL,19211
703100,2013,6286,6035,10862,NULL,NULL
4202800,2013,11003,12271,NULL,NULL,NULL
360000,2013,7675,7670,8088,NULL,NULL
2623600,2013,6877,7694,10169,11544,11274
3100100,2013,10950,5624,13311,NULL,NULL
1044100,2013,NULL,NULL,NULL,NULL,NULL
2059800,2013,9908,NULL,NULL,NULL,NULL
2543800,2013,10273,NULL,11263,NULL,NULL
