OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
200800,2011,5210,5963,8941,10821,10371
197400,2011,NULL,NULL,NULL,NULL,NULL
306900,2011,14442,14528,17495,22508,22508
4157200,2011,5776,9781,NULL,10181,NULL
989900,2011,NULL,NULL,NULL,NULL,NULL
378200,2011,5261,6841,9551,11504,11504
1164900,2011,25484,22321,26095,31355,38219
171000,2011,22073,22105,25100,29610,34018
207800,2011,21629,19400,20211,23240,32410
201600,2011,17447,19849,20665,23437,25371
1186600,2011,8911,10445,12541,13401,13401
358600,2011,15257,17277,19178,19611,21060
3520300,2011,7840,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
996200,2011,4619,4690,5959,3223,5943
898800,2011,2916,4471,6639,NULL,NULL
187400,2011,17054,17862,20411,23906,27103
3100900,2011,13737,13887,19437,NULL,NULL
235700,2011,NULL,NULL,NULL,NULL,NULL
171200,2011,NULL,NULL,NULL,NULL,NULL
329100,2011,NULL,NULL,NULL,NULL,NULL
329200,2011,NULL,NULL,NULL,NULL,NULL
681100,2011,4556,5848,8248,9483,9578
329300,2011,15744,17209,19946,23098,20910
714200,2011,6632,9338,NULL,NULL,NULL
372000,2011,16494,17276,20295,22736,26246
368900,2011,10394,11576,15110,16569,17739
150500,2011,28397,28248,32330,35965,35798
NULL,2011,NULL,NULL,NULL,NULL,NULL
108800,2011,8204,9562,12273,14359,16415
1324000,2011,10477,13641,NULL,NULL,NULL
1321800,2011,2283,2535,2885,8085,8085
NULL,2011,NULL,NULL,NULL,NULL,NULL
3570400,2011,NULL,NULL,NULL,NULL,NULL
235800,2011,12342,12674,17790,20226,33069
171600,2011,16800,17054,19410,NULL,NULL
1302600,2011,7082,7771,8639,NULL,NULL
171700,2011,13861,14386,17255,22743,26506
890600,2011,5782,4017,6239,NULL,NULL
3023700,2011,3578,4298,5031,NULL,NULL
400700,2011,6578,7746,9894,10854,10972
1091300,2011,24073,25647,28152,29095,29095
854500,2011,16899,19373,21792,21792,21792
2126300,2011,14822,13625,14109,NULL,17647
901000,2011,4804,5058,7409,9102,8659
228200,2011,11447,11543,15658,16245,15928
2320800,2011,13077,13169,16023,16973,NULL
1111300,2011,13962,11823,23284,31563,NULL
2568600,2011,4282,3527,3480,NULL,NULL
1167300,2011,23150,24780,25736,28569,30295
630501,2011,NULL,NULL,NULL,NULL,NULL
204400,2011,12981,11643,17147,19304,19687
4092400,2011,24716,25183,27459,28831,28831
307200,2011,13853,14746,18291,20806,20278
4128400,2011,5148,NULL,NULL,NULL,NULL
561200,2011,3654,2032,NULL,NULL,NULL
139200,2011,7034,7339,8455,11576,13441
258200,2011,10597,14889,14918,14918,14918
182000,2011,15384,15458,16051,19841,21800
NULL,2011,12287,12818,15943,NULL,NULL
740100,2011,17077,19155,NULL,NULL,NULL
550000,2011,9923,11210,13362,13798,13891
193100,2011,14063,15286,19567,18705,18135
275800,2011,15694,18370,23358,25770,28609
NULL,2011,17926,19199,18337,NULL,NULL
3193300,2011,9450,9723,NULL,NULL,NULL
275900,2011,26894,30304,28004,40948,40374
276000,2011,15977,18205,20305,24283,31791
329400,2011,16522,16072,16882,20627,18215
1204200,2011,13828,NULL,NULL,NULL,NULL
1206800,2011,16078,NULL,NULL,NULL,NULL
332400,2011,10869,12477,16092,18431,19070
NULL,2011,NULL,NULL,NULL,NULL,NULL
4125500,2011,8700,NULL,NULL,NULL,NULL
NULL,2011,6054,NULL,NULL,NULL,NULL
3822400,2011,NULL,NULL,NULL,NULL,NULL
2317200,2011,14748,16494,19233,20340,17522
4146300,2011,785,NULL,NULL,NULL,NULL
2125200,2011,NULL,NULL,NULL,NULL,NULL
3254300,2011,10302,11943,13266,13266,NULL
276300,2011,8988,12465,12978,16607,NULL
3440400,2011,17600,19298,19989,21179,21179
NULL,2011,29221,29734,32034,31142,NULL
386100,2011,15408,16176,18260,20617,23415
182100,2011,14957,14308,18894,20470,21795
030722A1  ,2011,NULL,NULL,NULL,NULL,NULL
830302,2011,11805,11720,13154,14329,14329
307300,2011,13944,14816,19054,23290,26431
3103900,2011,1709,4089,6089,NULL,NULL
102600,2011,9330,10134,12420,16727,16404
2160100,2011,13645,NULL,NULL,NULL,NULL
1073600,2011,7271,8168,9752,11206,11373
276500,2011,21078,20803,25582,29452,32969
4159300,2011,3420,5207,6682,6682,NULL
369000,2011,14313,23220,23509,27223,36647
369001,2011,NULL,NULL,NULL,NULL,NULL
386300,2011,17294,20796,25901,29144,32112
294400,2011,18813,19163,18725,20605,21603
123000,2011,NULL,NULL,NULL,NULL,NULL
381500,2011,5505,6027,9162,11770,11577
187500,2011,8694,9285,11666,13065,13134
798800,2011,5471,6116,7208,NULL,NULL
236100,2011,11971,10448,12493,16479,18515
350400,2011,10946,12049,12839,NULL,NULL
2140800,2011,16560,16560,NULL,NULL,NULL
372300,2011,15006,14863,17123,20362,19930
228400,2011,11283,15298,14103,15008,15320
2495100,2011,10147,NULL,NULL,NULL,NULL
2331000,2011,10828,NULL,NULL,NULL,NULL
208000,2011,24911,30114,31713,33681,36271
2578400,2011,NULL,NULL,NULL,NULL,NULL
319900,2011,11556,16660,25788,26734,NULL
1047400,2011,15674,16715,16501,19165,24655
NULL,2011,NULL,NULL,NULL,NULL,NULL
276900,2011,25091,27742,28184,31557,33250
372400,2011,17810,18439,20813,23403,22424
350500,2011,12241,14810,16115,17966,20228
248200,2011,16715,16506,19949,20728,22875
329600,2011,16902,16627,18399,20478,23925
217100,2011,9877,10685,13225,14749,15121
218000,2011,13357,13783,18276,20531,22835
218700,2011,9686,9892,12621,16802,17708
2137200,2011,NULL,NULL,NULL,NULL,NULL
217800,2011,5672,5547,10548,17497,37233
218100,2011,10368,13112,20716,22504,22746
2092100,2011,12139,12975,NULL,NULL,NULL
3235300,2011,NULL,NULL,NULL,NULL,NULL
3976300,2011,27064,27950,29490,29490,29490
3944300,2011,7518,NULL,NULL,NULL,NULL
217700,2011,6052,6660,8488,10778,11060
4163800,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
4115600,2011,10316,10627,8868,NULL,NULL
1119700,2011,9040,9414,10272,NULL,NULL
1173206,2011,NULL,NULL,NULL,NULL,NULL
1173200,2011,NULL,NULL,NULL,NULL,NULL
1173201,2011,NULL,NULL,NULL,NULL,NULL
696000,2011,5934,6057,7720,10544,10519
299300,2011,7145,8357,10489,12664,13665
2063100,2011,5548,4469,5803,NULL,NULL
489800,2011,15474,19657,NULL,NULL,NULL
172100,2011,NULL,NULL,NULL,NULL,NULL
210900,2011,9788,13667,16930,21899,28999
808500,2011,7531,8942,9602,NULL,NULL
769100,2011,1675,2776,4967,7332,4774
172200,2011,11356,11163,15061,19417,21848
359000,2011,5514,6261,8417,9057,NULL
359100,2011,15417,14694,17398,20141,23269
3001200,2011,29587,33568,32306,34718,36356
201700,2011,4633,5038,8581,10611,10813
193300,2011,15482,16420,17163,20169,24148
216500,2011,22684,26250,30550,33755,35555
172300,2011,NULL,NULL,NULL,NULL,NULL
3025500,2011,5484,6314,7665,8145,NULL
2100300,2011,18060,18872,21213,NULL,NULL
277700,2011,12303,14384,21146,28938,30068
4129801,2011,22137,25042,25443,NULL,25443
4129800,2011,25086,25535,27524,27590,27590
4129802,2011,21711,22531,24476,25240,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2453500,2011,NULL,NULL,NULL,NULL,NULL
4148500,2011,14177,14312,NULL,NULL,NULL
3763300,2011,18945,NULL,21035,NULL,NULL
3356300,2011,14942,15883,18219,19216,19216
343800,2011,NULL,NULL,NULL,NULL,NULL
2210800,2011,8880,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
736200,2011,22848,23377,27708,NULL,NULL
736204,2011,23888,24565,26355,NULL,NULL
736202,2011,22702,23808,25426,NULL,NULL
736205,2011,25029,26810,27860,NULL,NULL
2588900,2011,14833,14870,22516,NULL,25359
3804400,2011,19085,19696,22162,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
350600,2011,NULL,NULL,NULL,NULL,NULL
1220300,2011,16613,NULL,NULL,NULL,NULL
1167700,2011,NULL,NULL,NULL,NULL,NULL
350700,2011,19395,18475,24643,24895,26100
3701300,2011,7451,NULL,NULL,NULL,NULL
1052900,2011,NULL,NULL,NULL,NULL,NULL
1167200,2011,8050,NULL,NULL,NULL,NULL
123600,2011,22656,20475,24421,28954,31774
123700,2011,2840,NULL,NULL,NULL,NULL
2362300,2011,6503,7795,9590,NULL,NULL
474000,2011,1592,3040,5532,5259,3537
2535500,2011,6850,9882,NULL,NULL,NULL
158000,2011,14472,16579,18119,19680,19891
277200,2011,13139,14527,18645,23091,23300
627300,2011,13457,14852,17405,20132,20423
3097000,2011,14993,13292,19941,20827,20937
489900,2011,15361,19358,19631,19631,NULL
3099600,2011,NULL,5350,5600,NULL,NULL
647800,2011,NULL,NULL,NULL,NULL,NULL
423300,2011,NULL,NULL,NULL,NULL,NULL
329700,2011,25625,23044,23724,25811,25144
NULL,2011,NULL,NULL,NULL,NULL,NULL
294500,2011,16227,16169,19674,21989,25770
3052000,2011,25467,26559,27363,27914,NULL
2326800,2011,13420,NULL,NULL,NULL,NULL
241300,2011,7775,7916,8053,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2060800,2011,NULL,NULL,NULL,NULL,NULL
3181400,2011,22193,23698,NULL,NULL,NULL
2520800,2011,13296,12909,13034,NULL,NULL
961300,2011,9741,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
212000,2011,19803,20942,24998,28804,29330
126700,2011,9655,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
107700,2011,7811,8805,10709,12723,12527
400900,2011,6174,7198,9283,10797,10580
3206300,2011,9880,9469,13156,NULL,NULL
NULL,2011,15968,14762,18762,13762,NULL
933500,2011,7155,6634,NULL,NULL,NULL
726400,2011,8510,7427,8352,6041,NULL
397400,2011,5300,NULL,6400,4900,NULL
3092600,2011,11789,13661,17438,NULL,NULL
329800,2011,20154,19761,22027,24753,26984
622800,2011,20086,21026,21580,21611,22529
307500,2011,NULL,NULL,NULL,NULL,NULL
294600,2011,22513,23898,25704,29392,32708
4158000,2011,13921,14849,17284,17976,17976
2180200,2011,9792,12831,15931,15931,NULL
2180201,2011,10355,11658,15054,NULL,NULL
2180202,2011,9881,13581,14876,NULL,NULL
533900,2011,11582,13063,15839,16239,16239
1276400,2011,4258,NULL,NULL,NULL,NULL
3109100,2011,24528,29298,31304,NULL,NULL
976900,2011,19885,20892,24403,26666,NULL
1258600,2011,6746,7390,9270,10324,10632
248444,2011,-334,404,2226,4105,5006
002484A1  ,2011,NULL,NULL,NULL,NULL,NULL
3652300,2011,6598,7617,8129,NULL,NULL
1037400,2011,12861,13285,15272,17885,NULL
136000,2011,7108,8010,10594,12678,12890
2231600,2011,NULL,NULL,NULL,NULL,NULL
3125601,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3125602,2011,NULL,NULL,NULL,NULL,NULL
3125600,2011,NULL,NULL,NULL,NULL,NULL
150600,2011,9120,9980,11828,14439,15157
2316200,2011,6650,7528,8345,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
307702,2011,10635,11717,14024,15270,15664
307701,2011,10943,11192,14826,16051,16096
307700,2011,15211,18446,22198,24771,26237
2263700,2011,4441,4127,4778,NULL,NULL
2152101,2011,16205,20830,NULL,NULL,NULL
307600,2011,16905,NULL,NULL,NULL,NULL
2152100,2011,15822,NULL,NULL,NULL,NULL
2152106,2011,19016,NULL,NULL,NULL,NULL
003076A1  ,2011,17084,NULL,NULL,NULL,NULL
003076A2  ,2011,15797,NULL,NULL,NULL,NULL
2060300,2011,12397,12512,16487,17724,16573
2174800,2011,16261,17613,20139,20434,20458
2361500,2011,9805,NULL,NULL,NULL,NULL
2618400,2011,15098,13720,13210,NULL,NULL
2324500,2011,1631,6064,8064,9314,9314
2125600,2011,9301,8729,14279,14279,NULL
3284300,2011,10047,10023,10600,11135,9948
2198900,2011,NULL,NULL,NULL,NULL,NULL
229000,2011,5569,10818,16074,19598,20547
225400,2011,NULL,NULL,NULL,NULL,NULL
229200,2011,8738,10228,13038,17203,20299
3810500,2011,27488,NULL,32155,NULL,NULL
676800,2011,2272,2749,5982,8003,8047
694200,2011,18606,18986,21459,23634,23634
1061800,2011,7647,8086,10336,NULL,NULL
1153700,2011,-650,NULL,NULL,NULL,NULL
2280900,2011,15750,16526,21895,15551,23075
3198400,2011,6376,7851,9361,NULL,NULL
2189000,2011,8294,8249,8166,NULL,NULL
255700,2011,4298,4112,7024,8053,8605
NULL,2011,NULL,NULL,NULL,NULL,NULL
538000,2011,6743,7863,10428,11607,11686
703200,2011,11588,14426,12964,12321,7840
NULL,2011,NULL,NULL,NULL,NULL,NULL
778300,2011,NULL,NULL,NULL,NULL,NULL
351000,2011,5223,6934,11332,12872,13037
369100,2011,6012,9665,14074,23704,40180
369110,2011,NULL,NULL,NULL,NULL,NULL
993600,2011,2777,3054,4304,4873,7591
803800,2011,1306,1736,2662,4013,7373
261500,2011,4904,5988,8453,9910,10091
979700,2011,5336,6347,8484,NULL,NULL
255300,2011,13149,11645,13638,15988,17458
399300,2011,4837,5169,6908,8233,8453
456800,2011,18926,24950,NULL,NULL,NULL
928300,2011,18827,19871,NULL,22220,22873
197500,2011,16561,17454,18218,19991,20452
3061201,2011,NULL,NULL,NULL,NULL,NULL
3061200,2011,NULL,NULL,NULL,NULL,NULL
2121100,2011,18980,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3368302,2011,23238,23148,23563,22317,23148
NULL,2011,22216,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3368300,2011,16881,19226,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
248500,2011,8442,10686,11640,13073,12846
4139000,2011,15158,NULL,NULL,NULL,NULL
359200,2011,5292,6904,9168,13242,14379
165700,2011,NULL,NULL,NULL,NULL,NULL
165701,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2158300,2011,12013,12677,13906,NULL,NULL
2248200,2011,17170,17260,19640,21481,21481
1367402,2011,15941,17051,19357,20101,NULL
2248205,2011,16563,16892,19860,20589,20785
1367401,2011,15264,15491,17926,19547,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2248207,2011,18740,18023,21124,22782,22782
2248204,2011,17014,16868,20690,20690,NULL
2248206,2011,15669,15802,18547,19350,19585
3098702,2011,19981,20562,21889,23877,23877
3422302,2011,15506,15593,18719,19730,20008
3422301,2011,15442,15339,17611,19993,19893
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3422303,2011,21659,22236,23666,NULL,NULL
3098705,2011,17362,17693,19777,19077,NULL
3422300,2011,18012,19409,20268,22121,22121
2497309,2011,17884,17441,20041,NULL,22841
2497300,2011,17043,17871,18059,NULL,NULL
2219500,2011,14899,14652,17329,21191,21499
NULL,2011,17312,17578,20295,21980,24155
2219501,2011,15162,17450,17398,20015,NULL
102800,2011,12810,13490,16462,17695,17526
252800,2011,3772,4898,6873,7852,8334
NULL,2011,NULL,NULL,NULL,NULL,NULL
4128000,2011,12705,NULL,NULL,NULL,NULL
026142A2  ,2011,16504,NULL,21192,NULL,NULL
499203,2011,12840,NULL,NULL,NULL,NULL
2614205,2011,17650,NULL,NULL,NULL,NULL
NULL,2011,20372,NULL,NULL,NULL,NULL
499202,2011,16022,NULL,NULL,NULL,NULL
2614201,2011,17024,20935,20935,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2614202,2011,14828,NULL,NULL,NULL,NULL
2614203,2011,16970,NULL,NULL,NULL,NULL
2614200,2011,15095,NULL,NULL,NULL,NULL
2614206,2011,8573,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
499200,2011,11230,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2614204,2011,14389,18904,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
332500,2011,9675,11075,15649,18114,18268
NULL,2011,NULL,NULL,NULL,NULL,NULL
351100,2011,8390,13708,15968,19941,18589
172400,2011,13401,14078,17696,22271,24739
123800,2011,17730,19104,23477,31600,35880
241400,2011,14655,14313,16029,16215,21672
386600,2011,6385,7929,10302,12050,12086
4117400,2011,23786,24038,NULL,NULL,NULL
2077100,2011,20680,20780,23135,25656,28768
386800,2011,20748,21651,21924,23039,28524
849800,2011,4628,4497,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
248600,2011,5705,6721,8225,8563,9015
1014000,2011,1418,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
464500,2011,12210,13865,16148,16910,18180
236500,2011,23472,24456,28160,30863,33257
236200,2011,13662,14356,16298,18252,18380
NULL,2011,25585,25481,27648,30641,31271
464606,2011,18143,17600,23689,24524,25413
464601,2011,22725,29750,31250,26174,NULL
464608,2011,17576,18886,25420,26004,23316
464609,2011,17486,21386,21646,25706,21794
464607,2011,26999,27676,29369,29708,NULL
464602,2011,16795,16479,24874,29056,NULL
464600,2011,24729,24155,26501,28326,NULL
464605,2011,23020,22357,27581,28372,25085
464604,2011,19230,21066,22964,23921,27036
NULL,2011,NULL,NULL,NULL,NULL,NULL
2238100,2011,9966,11082,13416,15078,15569
239300,2011,12884,13810,16277,17891,17948
554100,2011,9724,10502,13289,14760,14437
236700,2011,8880,9407,13537,15665,16001
236000,2011,8907,10161,13015,15323,15711
526300,2011,8939,9374,12387,14047,14270
299400,2011,9250,9933,12572,14404,14865
123900,2011,2944,NULL,NULL,NULL,NULL
479800,2011,1099,8257,6648,4473,NULL
324700,2011,15625,17338,19791,22482,24624
2119100,2011,7821,NULL,NULL,NULL,NULL
241500,2011,11341,11700,14939,14588,14716
2302800,2011,5546,6625,NULL,NULL,NULL
002401A1  ,2011,NULL,NULL,NULL,NULL,NULL
241600,2011,3443,4680,6079,7668,NULL
241700,2011,4881,6238,7984,9489,9992
4140200,2011,8603,NULL,NULL,NULL,NULL
242300,2011,11244,12974,17165,19077,19107
242200,2011,5558,6552,9958,10600,10093
242400,2011,9101,9810,NULL,NULL,NULL
754000,2011,18218,19673,21968,23112,22885
979500,2011,15612,15820,19862,20683,20683
3519300,2011,7836,12259,NULL,NULL,NULL
NULL,2011,11660,NULL,NULL,NULL,NULL
248800,2011,7971,10096,4871,3575,NULL
250300,2011,9032,10147,13262,14816,15445
3106000,2011,11145,NULL,NULL,NULL,NULL
251700,2011,11508,12046,14841,17151,17415
248900,2011,12957,13017,15251,17213,17804
249000,2011,8817,9245,11358,12683,12888
139300,2011,19930,20190,25146,27924,33340
294700,2011,7517,8310,8690,NULL,NULL
828400,2011,6918,8775,9820,11155,11192
2056501,2011,11206,12598,NULL,NULL,NULL
2227800,2011,7353,NULL,NULL,NULL,NULL
2056500,2011,4203,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3610300,2011,13431,14872,17605,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
249100,2011,5623,6296,7432,8011,4201
983100,2011,10424,10660,11504,10797,14492
720400,2011,8857,10524,12130,15542,NULL
3205300,2011,7415,NULL,NULL,NULL,NULL
2195500,2011,5424,5424,NULL,NULL,NULL
2195400,2011,5116,5216,5616,NULL,NULL
2195900,2011,5608,5608,5608,NULL,NULL
3063400,2011,15681,16487,19250,NULL,NULL
2275900,2011,11023,12158,16007,16007,16007
124000,2011,6012,NULL,NULL,NULL,NULL
1186400,2011,19264,20743,22279,24458,NULL
287100,2011,4998,6477,9490,10787,9192
2185800,2011,3010,6256,NULL,NULL,NULL
3087200,2011,8745,NULL,NULL,NULL,NULL
1284800,2011,4907,8093,10065,NULL,NULL
2328500,2011,10805,11955,15255,NULL,NULL
277500,2011,14703,16668,19764,21378,22872
172500,2011,8459,10261,14809,18435,22311
539900,2011,14248,NULL,NULL,NULL,NULL
261600,2011,15331,17110,25058,28727,28982
NULL,2011,NULL,NULL,NULL,NULL,NULL
1290400,2011,5670,7258,8864,NULL,NULL
4117700,2011,3226,NULL,NULL,NULL,3208
479900,2011,11725,13233,16261,19388,19823
287200,2011,3817,5471,8411,10081,10450
229400,2011,3234,2705,5271,5927,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
4164100,2011,7819,10082,12939,13734,13734
253200,2011,11649,12993,15887,17423,17627
253000,2011,10370,10783,13536,14738,14849
253300,2011,11724,12812,14831,16284,16446
253100,2011,10524,10181,11996,15275,15106
229500,2011,7435,7928,10197,12455,12544
261700,2011,14777,16211,19418,20946,20932
3414300,2011,1596,1596,NULL,NULL,NULL
124200,2011,7626,12604,NULL,NULL,NULL
4125100,2011,NULL,NULL,NULL,NULL,NULL
3306300,2011,NULL,NULL,NULL,NULL,NULL
3309300,2011,NULL,NULL,NULL,NULL,NULL
2343800,2011,17527,19065,19761,NULL,NULL
691100,2011,3563,4809,6567,6308,6394
808700,2011,4972,6396,8391,NULL,NULL
445200,2011,5741,6720,9102,10906,10978
294800,2011,16268,17024,17483,19741,33289
2063000,2011,16062,19560,23155,24712,26341
1288100,2011,13578,13492,17222,18272,18272
172700,2011,16647,17143,18635,19305,NULL
3727500,2011,13311,15717,NULL,NULL,NULL
330000,2011,26295,27760,30691,31418,35544
1227200,2011,315,595,NULL,NULL,NULL
711500,2011,8900,NULL,NULL,NULL,NULL
925600,2011,7820,8575,11325,12537,12758
769200,2011,4164,5490,7824,10174,10441
330100,2011,18506,21284,22014,28027,30190
NULL,2011,NULL,NULL,NULL,NULL,NULL
197600,2011,7140,8207,10566,12510,12431
158200,2011,23036,24814,27471,32598,29426
2482100,2011,NULL,NULL,NULL,NULL,NULL
4173500,2011,6686,NULL,NULL,NULL,NULL
998100,2011,9661,9229,12590,15063,NULL
208300,2011,12405,14029,17028,19491,18658
3102100,2011,7877,6890,12440,12440,12440
187900,2011,15808,15111,17583,19790,20821
343900,2011,11468,12406,14633,15852,19088
1152300,2011,10780,10680,15380,NULL,NULL
888000,2011,14029,15086,16175,21287,21590
285900,2011,11231,12809,16623,17603,17766
NULL,2011,NULL,NULL,NULL,NULL,NULL
172800,2011,2269,4415,4708,7010,NULL
683600,2011,6540,6951,9870,11242,11672
3115200,2011,8259,14060,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
226100,2011,4303,5737,8014,9097,9940
525500,2011,7792,8581,11436,NULL,NULL
330200,2011,16191,15604,19803,22287,23936
320300,2011,27217,NULL,NULL,NULL,NULL
3071900,2011,14882,17232,16919,19324,19422
219200,2011,10947,14920,16420,22728,33443
219300,2011,22109,24079,25806,29215,31805
346500,2011,24928,24728,27988,29480,29516
386900,2011,9579,8639,12597,17369,18550
188000,2011,19038,20249,20348,22825,23644
303300,2011,12715,14071,16222,19792,20386
277800,2011,14524,20860,24836,25831,26781
124300,2011,20095,22023,24865,28481,31641
208600,2011,16418,19377,23924,26545,27808
708500,2011,17114,17014,18688,21671,22814
217200,2011,5028,5655,7917,9886,11151
472900,2011,23578,25240,27003,28262,28179
962900,2011,3142,2644,4812,4549,NULL
500800,2011,13056,17440,NULL,NULL,NULL
4028300,2011,15462,14904,16199,NULL,NULL
850300,2011,3704,4481,6561,9491,10341
3413300,2011,NULL,NULL,NULL,NULL,NULL
4041400,2011,7792,8060,9696,10610,NULL
2158600,2011,9095,NULL,NULL,NULL,NULL
3643300,2011,7793,6171,9721,NULL,NULL
2192400,2011,5735,8514,12228,12228,NULL
2275801,2011,4120,NULL,NULL,NULL,NULL
2275800,2011,6750,NULL,NULL,NULL,NULL
2278700,2011,9632,10380,NULL,NULL,NULL
320400,2011,6982,7468,9517,10701,10802
124500,2011,3321,NULL,NULL,NULL,NULL
124600,2011,6574,NULL,NULL,NULL,NULL
3128700,2011,30138,32733,34387,35929,35929
3062400,2011,4893,4839,6339,5339,NULL
2546400,2011,20894,20893,20893,NULL,NULL
1291200,2011,8217,8457,10723,13728,13728
3933300,2011,24876,30303,31003,NULL,NULL
330400,2011,23189,15835,17321,25781,33645
320600,2011,18776,18102,21225,23336,22893
315800,2011,7316,7910,10576,11537,13190
197700,2011,6917,7646,9686,8641,8531
2161800,2011,33187,33903,36198,37211,36196
229700,2011,1568,1652,4213,6230,7475
308400,2011,11794,13033,15233,18321,20970
3458300,2011,6050,6416,NULL,NULL,NULL
4151600,2011,11930,NULL,NULL,NULL,NULL
4124500,2011,15979,18067,19960,19960,NULL
4121000,2011,16656,18153,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3082100,2011,12284,14964,14964,NULL,14964
3279300,2011,21010,21801,24714,25714,NULL
3965400,2011,11340,11775,13400,NULL,NULL
124700,2011,9399,NULL,NULL,NULL,NULL
2117500,2011,20859,21786,27137,32736,39019
822104,2011,19800,20885,23332,24814,24756
855700,2011,3484,4250,4643,4380,NULL
387400,2011,NULL,NULL,NULL,NULL,NULL
923600,2011,10854,15089,15182,15223,15223
NULL,2011,9502,NULL,NULL,NULL,NULL
2125300,2011,21864,22346,23203,NULL,NULL
814500,2011,4455,5812,7754,9551,9544
287300,2011,4057,5436,8038,9625,9862
2295700,2011,5164,6235,7242,8826,10294
952000,2011,4696,5168,5364,5465,9483
405701,2011,16563,NULL,NULL,NULL,NULL
405716,2011,18334,20588,NULL,NULL,NULL
004057A2  ,2011,18018,16760,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
405715,2011,17189,NULL,19829,NULL,NULL
405717,2011,19037,19111,21297,22109,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,21837,NULL,NULL,NULL
405702,2011,19298,NULL,17493,NULL,22436
NULL,2011,22196,21046,NULL,NULL,NULL
405703,2011,17608,NULL,NULL,20026,20026
405713,2011,14581,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
405704,2011,18734,20518,20516,22074,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,18412,19861,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
405718,2011,20037,NULL,NULL,24046,NULL
405700,2011,16978,16750,19153,20735,20735
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
405708,2011,19122,21674,19244,NULL,NULL
405707,2011,17563,18513,18208,21643,21643
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
