OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
123600,2012,20590,20845,24957,15904,32238
123700,2012,3249,NULL,NULL,NULL,NULL
2362300,2012,6420,8956,9334,10194,11514
474000,2012,2173,3628,6113,6071,4511
2535500,2012,6224,9742,NULL,NULL,NULL
158000,2012,15550,16332,16944,19492,20083
277200,2012,11955,13531,17568,21379,24512
627300,2012,16460,17057,19451,21790,23165
3097000,2012,15009,14544,19003,20313,20163
489900,2012,17839,18758,21058,NULL,NULL
3099600,2012,NULL,NULL,NULL,NULL,NULL
647800,2012,NULL,NULL,NULL,NULL,NULL
423300,2012,NULL,NULL,NULL,NULL,NULL
329700,2012,14599,16095,20418,22591,25433
NULL,2012,11692,12582,14583,17011,18007
294500,2012,19149,20103,22282,24012,27098
3052000,2012,25788,26359,27359,27639,NULL
2326800,2012,15066,NULL,NULL,NULL,NULL
241300,2012,7453,7721,8931,NULL,NULL
4165000,2012,NULL,NULL,NULL,NULL,NULL
2060800,2012,8338,NULL,NULL,NULL,NULL
3181400,2012,22618,26868,NULL,NULL,NULL
2520800,2012,12927,NULL,NULL,NULL,NULL
961300,2012,10182,8099,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
212000,2012,20296,21952,25282,29282,32798
126700,2012,10174,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
107700,2012,7234,7804,9371,11435,11573
400900,2012,6008,6123,9438,11154,11417
3206300,2012,10083,10862,11582,NULL,NULL
4180300,2012,20240,21490,21490,NULL,NULL
933500,2012,8463,6667,5340,NULL,NULL
726400,2012,6186,NULL,8186,6936,NULL
397400,2012,8350,7150,6850,NULL,NULL
3092600,2012,11354,16854,NULL,NULL,NULL
329800,2012,20578,19098,22003,25085,27947
622800,2012,15871,NULL,20591,20378,21090
307500,2012,NULL,NULL,NULL,NULL,NULL
294600,2012,26798,28334,30761,32004,34478
4158000,2012,13661,13471,18157,18157,18157
2180200,2012,10672,12472,11791,NULL,NULL
2180201,2012,10648,10651,12091,16105,NULL
2180202,2012,10478,11370,14220,NULL,NULL
533900,2012,13861,15522,14884,17142,17142
1276400,2012,5021,NULL,NULL,NULL,NULL
3109100,2012,27374,NULL,NULL,NULL,NULL
976900,2012,19783,19622,25469,26319,26319
1258600,2012,7533,7555,8613,8822,10994
248444,2012,5924,8769,8059,8175,10669
248400,2012,NULL,NULL,NULL,NULL,NULL
3652300,2012,7137,8319,9429,NULL,NULL
1037400,2012,13946,13521,17234,16731,19546
136000,2012,8240,9157,11277,13391,13768
2231600,2012,NULL,NULL,NULL,NULL,NULL
3125601,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
3125602,2012,NULL,NULL,NULL,NULL,NULL
3125600,2012,NULL,NULL,NULL,NULL,NULL
150600,2012,13627,14166,15563,17326,19020
2316200,2012,9421,9295,9645,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
307702,2012,10967,12128,14613,15836,15948
307701,2012,11639,12789,14491,16536,16536
307700,2012,17944,21146,25101,26737,27413
2263700,2012,8561,3672,NULL,NULL,NULL
2152101,2012,21675,NULL,NULL,NULL,NULL
307600,2012,20822,NULL,NULL,NULL,NULL
2152100,2012,21615,NULL,NULL,NULL,NULL
2152106,2012,21221,NULL,NULL,NULL,NULL
307602,2012,20845,NULL,NULL,NULL,NULL
307603,2012,20053,24245,24245,NULL,NULL
2060300,2012,13430,13587,16543,18046,17896
2174800,2012,20734,21321,21223,22315,22773
2361500,2012,8484,NULL,NULL,NULL,NULL
2618400,2012,14537,15244,14862,NULL,NULL
2324500,2012,3077,6916,8652,9957,9957
2125600,2012,9247,10419,13194,NULL,NULL
3284300,2012,9656,9785,10330,10615,NULL
2198900,2012,NULL,NULL,NULL,NULL,NULL
229000,2012,6394,11942,18188,20883,22069
225400,2012,NULL,NULL,NULL,NULL,NULL
229200,2012,9821,9988,13345,17250,20331
3810500,2012,27880,NULL,NULL,NULL,NULL
676800,2012,3276,3747,5981,8240,8401
694200,2012,19691,18181,19269,19549,24152
1061800,2012,10324,10689,13176,14330,NULL
1153700,2012,-856,NULL,NULL,NULL,NULL
2280900,2012,16072,14868,17780,19742,NULL
3198400,2012,7425,8779,NULL,NULL,NULL
2189000,2012,8473,9734,NULL,NULL,NULL
255700,2012,5178,5859,8150,9646,9691
NULL,2012,NULL,NULL,NULL,NULL,NULL
538000,2012,7519,7621,10209,11664,11858
703200,2012,16151,17621,17921,20540,21644
NULL,2012,NULL,NULL,NULL,NULL,NULL
778300,2012,NULL,NULL,NULL,NULL,NULL
351000,2012,5752,7946,11459,12681,12863
369100,2012,8846,8342,14804,22425,39686
369110,2012,NULL,NULL,NULL,NULL,NULL
993600,2012,2769,3245,4737,7336,7978
803800,2012,3174,3704,4216,7438,8452
261500,2012,5195,6088,8390,10014,10065
979700,2012,7411,8986,10175,9676,NULL
255300,2012,17385,16465,18834,19495,19629
399300,2012,5751,5696,7523,8442,8430
456800,2012,19474,NULL,NULL,24977,NULL
928300,2012,19581,19589,19928,22195,NULL
197500,2012,23641,18681,24522,NULL,NULL
3061201,2012,NULL,NULL,NULL,NULL,NULL
3061200,2012,NULL,NULL,NULL,NULL,NULL
2121100,2012,18460,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
3368302,2012,16487,22212,23565,21760,21245
3368303,2012,20377,20274,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
3368300,2012,20901,21783,22101,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
248500,2012,9433,11054,11674,14881,14431
4139000,2012,8886,10306,NULL,NULL,NULL
359200,2012,6190,6495,10469,13491,14105
165700,2012,NULL,NULL,NULL,NULL,NULL
165701,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
2158300,2012,11871,13533,14847,16182,NULL
2248200,2012,16352,16561,18790,19940,19861
2248211,2012,14215,14493,17062,18357,18357
2248205,2012,15446,16460,16994,18511,19711
2248210,2012,13701,14946,16329,17443,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
2248207,2012,16036,16060,18240,19559,19747
2248204,2012,15052,15090,17509,18909,NULL
2248206,2012,15618,15720,17669,19789,19789
3098702,2012,19466,19229,21157,23177,NULL
3422302,2012,14441,14378,17371,17712,17533
3422301,2012,14372,14379,17034,18175,18396
NULL,2012,18482,17979,19674,22203,22282
NULL,2012,NULL,NULL,NULL,NULL,NULL
3422303,2012,13911,13945,16723,NULL,NULL
3098705,2012,17121,16650,18491,NULL,NULL
3422300,2012,16837,17353,20041,20886,NULL
2497309,2012,15339,16001,17370,19187,19187
2497300,2012,18189,17265,21177,NULL,22177
2219500,2012,12423,13215,15643,19821,17380
2219503,2012,17421,17722,22350,21339,NULL
2219501,2012,15468,16777,18660,20110,NULL
102800,2012,14558,14664,16687,18521,16471
252800,2012,4404,5682,7424,7974,6772
4182500,2012,27536,24761,NULL,NULL,NULL
4128000,2012,13838,NULL,NULL,NULL,NULL
499201,2012,19922,23711,NULL,23711,NULL
499203,2012,19173,NULL,NULL,NULL,NULL
2614205,2012,20195,NULL,NULL,NULL,NULL
499205,2012,21289,NULL,NULL,NULL,NULL
499202,2012,19060,NULL,NULL,NULL,NULL
2614201,2012,20412,24026,NULL,NULL,NULL
2614207,2012,20036,NULL,NULL,NULL,NULL
2614202,2012,19067,NULL,NULL,23320,NULL
2614203,2012,19822,NULL,NULL,NULL,NULL
2614200,2012,19128,NULL,NULL,NULL,NULL
2614206,2012,19515,NULL,NULL,NULL,NULL
499204,2012,18199,NULL,NULL,NULL,NULL
489809,2012,19465,NULL,NULL,NULL,NULL
499200,2012,17518,NULL,NULL,NULL,NULL
489808,2012,20157,NULL,NULL,NULL,NULL
2614204,2012,19721,23487,NULL,NULL,NULL
-2,2012,19932,NULL,NULL,NULL,NULL
332500,2012,11269,12735,16668,19106,19729
NULL,2012,NULL,NULL,NULL,NULL,NULL
351100,2012,10470,11616,16390,17560,18728
172400,2012,14865,15710,19101,22094,24489
123800,2012,21148,20250,27365,29904,36921
241400,2012,16706,18009,20243,24809,24931
386600,2012,6574,7646,10640,11800,12089
4117400,2012,23402,23705,NULL,NULL,NULL
2077100,2012,21246,20479,23260,24686,29331
386800,2012,19034,18580,21011,24352,28849
849800,2012,3109,4759,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
248600,2012,5851,6207,8600,8917,9704
1014000,2012,1477,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
464500,2012,11068,11394,14532,17178,17935
236500,2012,24339,27678,27478,29527,32918
236200,2012,14694,15717,17103,18974,19329
1091302,2012,24538,27016,28410,30359,30359
464606,2012,17924,19473,22770,NULL,24676
464601,2012,23167,20850,22027,NULL,NULL
464608,2012,17637,22183,17487,22108,24522
464609,2012,18388,9733,15575,23477,NULL
464607,2012,24494,25299,26565,28254,30593
464602,2012,23680,21059,24619,26966,27959
464600,2012,24251,28539,29211,31281,28351
464605,2012,19182,19818,22565,26874,25911
464604,2012,22056,23573,24873,27843,27217
NULL,2012,7468,7485,9224,10481,10481
2238100,2012,12003,12062,14609,16094,16342
239300,2012,13756,14433,16825,18448,18847
554110,2012,9981,10263,12816,14656,14967
236700,2012,9740,10469,14170,16255,16618
236000,2012,9890,11163,13839,16272,16619
526300,2012,9069,9822,12355,14214,14452
299400,2012,9457,9547,13160,15067,15656
123900,2012,3856,NULL,NULL,NULL,NULL
479800,2012,5005,4861,4617,8868,7783
324700,2012,16260,18860,21642,22528,25789
2119100,2012,7721,NULL,NULL,NULL,NULL
241500,2012,10940,12896,14700,16131,16146
2302800,2012,8315,8482,NULL,NULL,NULL
241001,2012,NULL,NULL,NULL,NULL,NULL
241600,2012,3225,4772,5850,NULL,NULL
241700,2012,5952,7075,8879,10342,10227
4140200,2012,6611,8780,NULL,12161,12161
242300,2012,13182,14732,18256,19930,19975
242200,2012,8761,7771,11804,11359,NULL
242400,2012,10507,10712,14697,11293,12787
754000,2012,17477,19200,20215,20315,19636
979500,2012,12277,15026,16801,17901,17901
3519300,2012,9536,8861,9234,NULL,NULL
2154900,2012,9322,10926,14251,14251,NULL
248800,2012,6945,8583,9894,9989,10970
250300,2012,10777,11486,14050,15592,15887
3106000,2012,11174,11996,13677,14769,15171
251700,2012,11853,13290,16309,17416,17546
248900,2012,13180,13539,16148,17129,17745
249000,2012,8071,8231,10523,12505,11692
139300,2012,20356,23785,27057,28116,33175
294700,2012,9021,9336,9709,13387,NULL
828400,2012,6788,7893,10758,11856,12280
2056501,2012,11106,15371,15371,15371,NULL
2227800,2012,6355,NULL,NULL,NULL,NULL
2056500,2012,5932,NULL,NULL,NULL,NULL
NULL,2012,11013,NULL,NULL,12388,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
3610300,2012,13204,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
249100,2012,6988,7808,9520,9903,9444
983100,2012,10345,11086,11418,9514,15108
720400,2012,10950,11852,13373,NULL,NULL
3205300,2012,8169,NULL,NULL,NULL,NULL
2195500,2012,5389,5389,NULL,NULL,NULL
2195400,2012,5200,5200,5200,NULL,NULL
2195900,2012,5217,5217,NULL,NULL,NULL
3063400,2012,15653,15638,15984,16918,17510
2275900,2012,10257,11859,14954,15750,15750
124000,2012,6909,NULL,NULL,NULL,NULL
1186400,2012,19292,19716,21184,23883,NULL
287100,2012,5196,7042,10233,12132,12542
2185800,2012,3403,4616,NULL,NULL,NULL
3087200,2012,6381,NULL,8097,NULL,NULL
1284800,2012,6095,8353,11553,NULL,NULL
2328500,2012,10973,11366,14866,NULL,NULL
277500,2012,17712,18435,20343,23296,23697
172500,2012,12233,13691,17341,20928,22921
539900,2012,18156,NULL,NULL,NULL,NULL
261600,2012,15060,19608,25713,29449,31217
NULL,2012,NULL,NULL,NULL,NULL,NULL
1290400,2012,6197,8940,NULL,NULL,NULL
4117700,2012,5641,7216,7375,8257,NULL
479900,2012,10553,11848,14110,16348,16159
287200,2012,5056,7036,10101,11542,11832
229400,2012,3379,4031,5569,7484,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
4164100,2012,7990,11784,14143,15029,NULL
253200,2012,12812,13982,16519,17940,18022
253000,2012,10799,11592,13849,15209,15224
253300,2012,11964,12424,15384,16196,16281
253100,2012,10827,11169,13651,16067,14097
229500,2012,5926,7653,10261,11724,11724
261700,2012,16097,17553,20539,21682,21734
3414300,2012,1890,NULL,NULL,NULL,NULL
124200,2012,8353,NULL,NULL,NULL,NULL
4125100,2012,NULL,NULL,NULL,NULL,NULL
3306300,2012,NULL,NULL,17680,NULL,NULL
3309300,2012,NULL,NULL,NULL,NULL,NULL
2343800,2012,17986,20274,20952,NULL,NULL
691100,2012,7683,9121,11126,12756,13277
808700,2012,4712,4176,5824,NULL,NULL
445200,2012,6817,7565,10024,11323,11475
294800,2012,22793,16123,11929,14302,12979
2063000,2012,19648,21370,24515,27019,27466
1288100,2012,14229,NULL,17787,18692,NULL
172700,2012,17216,17994,20064,20082,NULL
3727500,2012,20724,15993,NULL,20747,15647
330000,2012,23388,24508,26266,32738,33526
1227200,2012,107,295,895,NULL,NULL
711500,2012,3179,8548,8548,NULL,NULL
925600,2012,8227,9209,11982,12987,13191
769200,2012,3430,4563,7473,9708,9708
330100,2012,18778,19494,22188,24748,30709
NULL,2012,NULL,NULL,NULL,NULL,NULL
197600,2012,8078,8158,11315,12703,13481
158200,2012,24187,26180,29853,27359,31566
2482100,2012,NULL,NULL,NULL,NULL,NULL
4173500,2012,6454,NULL,NULL,NULL,NULL
998100,2012,9755,9977,12725,16156,NULL
208300,2012,11665,13965,16968,17947,18288
3102100,2012,9753,10073,14298,14748,NULL
187900,2012,15826,17151,19681,22261,21965
343900,2012,12395,12668,16328,19126,13917
1152300,2012,10564,12064,NULL,NULL,NULL
888000,2012,19275,21056,21600,22100,23850
285900,2012,12709,14340,18893,21098,21567
NULL,2012,NULL,NULL,NULL,NULL,NULL
172800,2012,3977,5104,6853,NULL,NULL
683600,2012,7198,8769,10509,12008,12241
3115200,2012,11892,16841,NULL,NULL,NULL
NULL,2012,18107,NULL,NULL,NULL,NULL
226100,2012,5259,6449,8675,10118,10355
525500,2012,11061,10924,13879,15236,NULL
330200,2012,16654,18033,20050,22936,24590
320300,2012,25737,NULL,28125,NULL,NULL
3071900,2012,18417,20768,21990,23334,23948
219200,2012,12273,14728,18126,25185,35482
219300,2012,21752,22571,26847,28728,30681
346500,2012,25865,27759,29672,30993,31003
386900,2012,9686,10965,14903,20650,22535
188000,2012,17887,17573,21919,18512,23760
303300,2012,14237,13385,18027,18154,19174
277800,2012,19638,22321,25328,27656,28259
124300,2012,21768,17666,25831,31233,33038
208600,2012,18701,20908,23536,26697,27350
708500,2012,17872,16458,18152,21221,23105
217200,2012,6132,7296,8853,11309,12196
472900,2012,15336,16709,19359,20538,20122
962900,2012,3931,4119,5102,6840,NULL
500800,2012,13048,17371,NULL,NULL,NULL
4028300,2012,15716,18286,18854,NULL,NULL
850300,2012,5665,6598,7676,10036,NULL
3413300,2012,NULL,NULL,NULL,NULL,NULL
4041400,2012,8131,9463,11151,12491,NULL
2158600,2012,9365,NULL,NULL,NULL,NULL
3643300,2012,6864,NULL,NULL,NULL,NULL
2192400,2012,8756,NULL,7336,NULL,NULL
2275801,2012,8848,NULL,NULL,NULL,NULL
2275800,2012,8787,NULL,14337,14337,NULL
2278700,2012,11046,12643,NULL,16243,NULL
320400,2012,7975,8470,10492,11926,11225
124500,2012,3936,NULL,NULL,NULL,NULL
124600,2012,6657,NULL,NULL,NULL,NULL
3128700,2012,19603,21096,21192,25469,26119
3062400,2012,11395,14321,NULL,NULL,NULL
2546400,2012,19101,19101,19101,NULL,NULL
1291200,2012,10306,10573,11977,12099,12919
3933300,2012,26649,29310,31071,NULL,NULL
330400,2012,15106,17869,21137,25573,35310
320600,2012,23881,20696,26789,26029,29949
315800,2012,7470,7421,10288,12153,12875
197700,2012,7680,8768,11333,12745,13420
2161800,2012,34778,34423,37907,38300,38660
229700,2012,3493,4416,5989,7522,7802
308400,2012,13120,14486,17495,19685,23018
4151600,2012,10077,NULL,NULL,NULL,NULL
3458300,2012,7341,7065,8015,NULL,NULL
4124500,2012,23539,26947,NULL,NULL,NULL
4121000,2012,23873,26848,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
3082100,2012,13580,15888,15723,NULL,NULL
3279300,2012,20148,22796,24646,24646,NULL
3965400,2012,12186,12292,14592,NULL,NULL
124700,2012,9273,NULL,NULL,NULL,NULL
2117500,2012,23477,24335,25761,36068,38313
822104,2012,21038,21965,24713,25989,25712
855700,2012,5129,5647,7089,9056,10036
387400,2012,NULL,NULL,NULL,NULL,NULL
923600,2012,12080,15090,15168,15012,15168
4174600,2012,7285,NULL,NULL,NULL,NULL
2125300,2012,22173,22633,24783,NULL,NULL
814500,2012,5497,6614,8253,10064,9452
287300,2012,4313,5921,9161,10953,11401
2295700,2012,6565,6565,6565,8740,NULL
952000,2012,9412,9969,NULL,NULL,NULL
405701,2012,22299,25074,NULL,NULL,NULL
405716,2012,16086,21857,NULL,NULL,NULL
405720,2012,20595,19447,NULL,23978,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
405715,2012,22822,20574,NULL,NULL,NULL
405717,2012,21733,19502,26046,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
405723,2012,NULL,NULL,NULL,NULL,NULL
405702,2012,21241,20339,23272,24681,NULL
405725,2012,20883,21577,NULL,NULL,NULL
405703,2012,19729,17804,NULL,NULL,NULL
405713,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
405704,2012,20072,19868,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
405724,2012,18515,19579,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
405718,2012,19546,NULL,NULL,NULL,NULL
405700,2012,19257,19181,22071,22871,22871
NULL,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
405708,2012,21610,23372,NULL,NULL,NULL
405707,2012,20050,18676,21951,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
405722,2012,19545,23209,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
405721,2012,20909,20597,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
405719,2012,20186,NULL,18880,23042,NULL
613600,2012,15839,16140,17952,19599,19599
3035900,2012,13159,14595,15659,18269,17569
3144300,2012,13560,13882,NULL,NULL,NULL
1174400,2012,10028,12685,15578,15578,NULL
4139300,2012,5958,6132,6303,NULL,NULL
4146000,2012,10162,11226,14576,NULL,NULL
2128301,2012,NULL,21689,23237,NULL,NULL
4154900,2012,19528,19826,19934,NULL,NULL
2534000,2012,NULL,NULL,NULL,NULL,NULL
461700,2012,16395,16700,15017,21925,NULL
2132800,2012,6263,NULL,NULL,NULL,NULL
3504300,2012,NULL,NULL,NULL,NULL,NULL
2542300,2012,22877,24123,26032,26765,26765
3468400,2012,13496,14761,NULL,NULL,NULL
3128500,2012,12483,12987,13750,18379,NULL
173300,2012,14737,15533,NULL,17938,NULL
4157400,2012,11692,12598,13828,11278,11278
1210500,2012,8700,8768,9751,11734,13553
NULL,2012,NULL,NULL,NULL,NULL,NULL
4185401,2012,17273,15845,18128,19545,NULL
4185400,2012,16391,17687,16453,18920,18920
NULL,2012,NULL,NULL,NULL,NULL,NULL
3910400,2012,7208,6786,9449,11899,NULL
2287801,2012,13436,14428,14458,NULL,NULL
2287800,2012,13382,13304,14096,14331,7576
1146000,2012,20269,21624,22323,21165,NULL
2260601,2012,7349,7497,8421,NULL,NULL
2260600,2012,8006,8190,8894,NULL,NULL
2260604,2012,8536,NULL,NULL,NULL,NULL
2260603,2012,7095,6942,8198,NULL,NULL
2260602,2012,7880,9074,8402,NULL,NULL
173200,2012,NULL,NULL,NULL,NULL,NULL
1016800,2012,9114,10034,11079,11487,13034
698200,2012,5595,6149,7444,10042,10985
2357600,2012,3005,3973,4435,6796,NULL
359300,2012,7975,8865,11200,12708,12734
1300700,2012,20950,NULL,NULL,NULL,NULL
249400,2012,NULL,NULL,NULL,NULL,NULL
277900,2012,15754,23161,26009,28036,29514
NULL,2012,NULL,NULL,NULL,NULL,NULL
1297600,2012,14266,15654,19245,21155,NULL
256596,2012,8664,9863,12255,13598,14098
2550800,2012,9844,NULL,NULL,NULL,NULL
640400,2012,12744,13592,18730,20110,17598
255500,2012,18972,19245,22547,23307,24709
NULL,2012,NULL,NULL,NULL,NULL,NULL
902900,2012,6864,9194,11027,5477,11027
1300300,2012,3839,NULL,NULL,NULL,NULL
2608000,2012,7998,8828,9201,NULL,NULL
193600,2012,5875,5994,9515,10625,9607
208700,2012,10900,9733,6100,6033,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
398800,2012,23522,23296,23992,24226,22210
1009800,2012,30315,NULL,NULL,NULL,NULL
2338512,2012,18450,18793,21348,NULL,NULL
2203401,2012,5335,3368,7923,NULL,NULL
4114300,2012,9344,10253,12800,14236,14787
802600,2012,NULL,NULL,NULL,NULL,NULL
4102300,2012,1725,6275,NULL,NULL,NULL
4187200,2012,8284,9959,10401,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
261900,2012,NULL,NULL,NULL,NULL,NULL
2544303,2012,17408,19767,20849,NULL,NULL
778000,2012,5226,6705,8212,NULL,NULL
3957400,2012,7797,9835,12332,13483,13850
3433400,2012,3252,4622,NULL,NULL,NULL
3647300,2012,8931,NULL,NULL,NULL,NULL
NULL,2012,14412,18575,18575,18575,18575
3101000,2012,9109,6384,NULL,NULL,NULL
257900,2012,22943,25924,26570,28662,30787
3965300,2012,9203,9419,NULL,NULL,NULL
216400,2012,NULL,NULL,NULL,NULL,NULL
2254000,2012,17448,15800,18068,20724,21035
2122000,2012,13366,NULL,NULL,NULL,NULL
784500,2012,26078,27362,30376,31308,31674
891600,2012,NULL,NULL,NULL,NULL,NULL
2579800,2012,NULL,NULL,NULL,NULL,NULL
2347100,2012,17089,17354,20999,22437,22778
2247000,2012,12800,13517,15357,16607,16657
2163500,2012,38222,43099,42445,43992,43992
2202500,2012,8850,9095,9700,9960,10300
NULL,2012,NULL,NULL,NULL,NULL,NULL
2584401,2012,7980,8055,NULL,NULL,NULL
2584400,2012,12084,12084,NULL,NULL,NULL
3729300,2012,18046,18342,18278,20560,NULL
3182300,2012,21938,22682,25584,26681,31416
2159700,2012,10532,12792,14294,12134,20134
NULL,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
261300,2012,8164,9949,14124,17414,18161
262100,2012,11452,12751,17983,19653,22085
4148000,2012,NULL,NULL,NULL,NULL,NULL
265300,2012,9060,9386,11241,13431,14188
265400,2012,6355,8607,11474,12900,12175
265500,2012,7536,8540,10331,10976,11200
265600,2012,3043,4390,6473,5911,8514
265701,2012,3370,3627,6086,7175,8670
265703,2012,3728,4211,6330,8611,6132
265702,2012,4967,5956,8282,10010,10058
265704,2012,3453,3649,7772,9112,NULL
265700,2012,8038,9371,12313,13695,13837
3224300,2012,18371,NULL,NULL,NULL,NULL
3960300,2012,4721,5724,6205,6127,6093
522300,2012,4357,5837,7350,9121,9740
2182200,2012,6717,10345,11209,NULL,NULL
2284200,2012,16958,18148,NULL,NULL,NULL
2600100,2012,NULL,NULL,NULL,NULL,NULL
3537300,2012,11714,13454,14323,NULL,13023
2163400,2012,17821,16990,20243,23782,23946
1227700,2012,NULL,NULL,NULL,NULL,NULL
2599400,2012,29637,30840,31366,33542,33930
274900,2012,NULL,NULL,NULL,NULL,NULL
3443300,2012,NULL,NULL,NULL,NULL,NULL
3120700,2012,39335,39837,45084,44992,46064
4118800,2012,51541,47813,49269,57109,56689
NULL,2012,NULL,NULL,NULL,NULL,NULL
3203300,2012,17926,18783,19797,20397,NULL
278200,2012,19444,20246,24407,24832,26356
278300,2012,NULL,NULL,NULL,NULL,NULL
4133700,2012,15683,18458,NULL,NULL,NULL
278400,2012,NULL,NULL,NULL,NULL,NULL
1161700,2012,36117,39791,36611,39291,39791
1055100,2012,13067,NULL,NULL,NULL,NULL
NULL,2012,13200,NULL,15140,NULL,NULL
2069000,2012,27143,25879,30496,NULL,NULL
267400,2012,NULL,NULL,NULL,NULL,NULL
278500,2012,27274,30069,37486,41969,47891
344000,2012,18052,NULL,NULL,NULL,NULL
713000,2012,8551,8678,NULL,13344,13344
748400,2012,23587,29286,31445,31995,NULL
193900,2012,17290,13303,15517,17830,17321
3080000,2012,NULL,NULL,NULL,NULL,NULL
3043900,2012,31294,29073,41053,41195,41795
258100,2012,15345,18810,18819,18812,18828
287400,2012,1898,3689,6539,7645,6947
278800,2012,12551,13931,17878,20397,22812
200500,2012,6256,7083,9616,11333,12334
219700,2012,20121,22117,26441,28289,28169
538400,2012,7326,6743,9700,NULL,NULL
3838300,2012,NULL,NULL,NULL,NULL,NULL
2556600,2012,5317,10093,4593,NULL,NULL
4176100,2012,4997,NULL,NULL,NULL,NULL
376500,2012,10513,10321,13418,14927,15394
795400,2012,12724,13779,15779,17552,17768
718700,2012,15919,14380,16870,18113,NULL
2545400,2012,16139,19889,21101,NULL,NULL
4179500,2012,6314,7873,11974,13129,14779
1226100,2012,5227,5693,7540,8679,8821
2197900,2012,28037,23779,NULL,NULL,NULL
290500,2012,6934,7449,10343,13991,14197
295000,2012,8246,8994,12392,15677,14584
297200,2012,5876,7179,11370,16200,18417
295100,2012,18404,18453,16601,15141,13683
173400,2012,15003,14863,18224,21191,24267
3079100,2012,21980,23230,NULL,25640,NULL
526500,2012,8453,9865,11572,13647,13184
229900,2012,456,969,3470,4801,5535
251400,2012,6100,5726,8213,9640,9158
531300,2012,4276,5458,7540,8393,8633
355800,2012,4057,4239,7509,8299,9138
236900,2012,16623,17955,19339,22488,22497
711100,2012,8476,NULL,NULL,NULL,NULL
299600,2012,6847,7514,10240,11975,12625
299700,2012,10979,11948,14706,16489,16993
4140800,2012,8015,NULL,12898,13169,11869
150800,2012,2912,3830,4893,5742,NULL
3557300,2012,9985,9966,13003,8586,NULL
561900,2012,1995,2786,4675,7093,7068
344100,2012,17317,14450,14993,15786,16665
237000,2012,15311,15666,18382,19749,20151
162300,2012,9152,9549,10772,11461,11551
187700,2012,6260,6718,9309,10606,10364
2077400,2012,6178,6838,9104,9801,10720
974200,2012,NULL,NULL,NULL,NULL,NULL
173500,2012,16425,17194,18276,21635,24421
970400,2012,2079,3995,7055,NULL,NULL
217300,2012,6918,8014,10107,11817,12058
4045300,2012,25359,25207,25207,NULL,NULL
1170702,2012,15204,16088,16496,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
2591600,2012,16520,17420,20750,NULL,NULL
1287200,2012,18673,19304,21728,22561,NULL
1287201,2012,19384,20598,20598,23748,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
