OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
1104600,2010,"75,001 TO 110,000",15625
318800,2010,"75,001 TO 110,000",12328
489000,2010,"75,001 TO 110,000",19154
291500,2010,"75,001 TO 110,000",9463
1224800,2010,"75,001 TO 110,000",14904
2238500,2010,"75,001 TO 110,000",22800
302600,2010,"75,001 TO 110,000",13209
2151500,2010,"75,001 TO 110,000",17184
400300,2010,"75,001 TO 110,000",8266
498800,2010,"75,001 TO 110,000",5508
377100,2010,"75,001 TO 110,000",17146
728900,2010,"75,001 TO 110,000",7302
477600,2010,"75,001 TO 110,000",17370
196100,2010,"75,001 TO 110,000",20464
2334400,2010,"75,001 TO 110,000",21040
1054600,2010,"75,001 TO 110,000",16867
116100,2010,"75,001 TO 110,000",7751
2332845,2010,"75,001 TO 110,000",15484
2332800,2010,"75,001 TO 110,000",16583
253900,2010,"75,001 TO 110,000",11290
638502,2010,"75,001 TO 110,000",26149
638504,2010,"75,001 TO 110,000",26878
160500,2010,"75,001 TO 110,000",23117
368400,2010,"75,001 TO 110,000",31737
3072200,2010,"75,001 TO 110,000",11170
116400,2010,"75,001 TO 110,000",45969
2280500,2010,"75,001 TO 110,000",18972
2178200,2010,"75,001 TO 110,000",15792
341900,2010,"75,001 TO 110,000",16228
3827300,2010,"75,001 TO 110,000",23335
324400,2010,"75,001 TO 110,000",25463
562000,2010,"75,001 TO 110,000",8826
399800,2010,"75,001 TO 110,000",11082
2211900,2010,"75,001 TO 110,000",24055
2211902,2010,"75,001 TO 110,000",29250
321800,2010,"75,001 TO 110,000",12296
3409500,2010,"75,001 TO 110,000",23004
752900,2010,"75,001 TO 110,000",43788
324500,2010,"75,001 TO 110,000",23424
331700,2010,"75,001 TO 110,000",18964
169400,2010,"75,001 TO 110,000",15169
147200,2010,"75,001 TO 110,000",6601
530400,2010,"75,001 TO 110,000",11797
747300,2010,"75,001 TO 110,000",13503
291600,2010,"75,001 TO 110,000",13747
348200,2010,"75,001 TO 110,000",13397
3199300,2010,"75,001 TO 110,000",20290
370600,2010,"75,001 TO 110,000",18704
302900,2010,"75,001 TO 110,000",18134
1034500,2010,"75,001 TO 110,000",14875
2125500,2010,"75,001 TO 110,000",34375
342300,2010,"75,001 TO 110,000",15623
2515400,2010,"75,001 TO 110,000",25264
165200,2010,"75,001 TO 110,000",7652
165400,2010,"75,001 TO 110,000",7992
165000,2010,"75,001 TO 110,000",10992
164900,2010,"75,001 TO 110,000",9121
487800,2010,"75,001 TO 110,000",4854
342400,2010,"75,001 TO 110,000",14740
117000,2010,"75,001 TO 110,000",17565
331800,2010,"75,001 TO 110,000",15944
155900,2010,"75,001 TO 110,000",26319
377300,2010,"75,001 TO 110,000",8998
213900,2010,"75,001 TO 110,000",24706
185200,2010,"75,001 TO 110,000",21493
986200,2010,"75,001 TO 110,000",21593
269900,2010,"75,001 TO 110,000",24373
318900,2010,"75,001 TO 110,000",8753
897600,2010,"75,001 TO 110,000",14676
2169600,2010,"75,001 TO 110,000",14028
224600,2010,"75,001 TO 110,000",16982
342500,2010,"75,001 TO 110,000",17220
398200,2010,"75,001 TO 110,000",28157
303100,2010,"75,001 TO 110,000",27165
303200,2010,"75,001 TO 110,000",16403
492300,2010,"75,001 TO 110,000",8383
678700,2010,"75,001 TO 110,000",8985
843700,2010,"75,001 TO 110,000",18816
190900,2010,"75,001 TO 110,000",8468
4115300,2010,"75,001 TO 110,000",28272
240100,2010,"75,001 TO 110,000",3457
