OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
354900,2010,"0 TO 30,000",4453
259700,2010,"0 TO 30,000",11905
331500,2010,"0 TO 30,000",9121
3783300,2010,"0 TO 30,000",26806
3422601,2010,"0 TO 30,000",20228
3422501,2010,"0 TO 30,000",20822
3525300,2010,"0 TO 30,000",20727
3294301,2010,"0 TO 30,000",18199
3294300,2010,"0 TO 30,000",16867
3422500,2010,"0 TO 30,000",21989
552300,2010,"0 TO 30,000",34070
239800,2010,"0 TO 30,000",8438
318600,2010,"0 TO 30,000",6043
3957300,2010,"0 TO 30,000",7882
968400,2010,"0 TO 30,000",4578
681900,2010,"0 TO 30,000",5088
3925300,2010,"0 TO 30,000",19525
3704300,2010,"0 TO 30,000",14364
370300,2010,"0 TO 30,000",13707
380900,2010,"0 TO 30,000",10952
524400,2010,"0 TO 30,000",5701
301600,2010,"0 TO 30,000",17570
342100,2010,"0 TO 30,000",9433
2234500,2010,"0 TO 30,000",13542
161600,2010,"0 TO 30,000",8112
3763400,2010,"0 TO 30,000",9996
1004300,2010,"0 TO 30,000",21563
1302900,2010,"0 TO 30,000",14739
4137200,2010,"0 TO 30,000",25120
2055400,2010,"0 TO 30,000",4768
396600,2010,"0 TO 30,000",22122
3248300,2010,"0 TO 30,000",12451
212800,2010,"0 TO 30,000",14205
213000,2010,"0 TO 30,000",20008
203800,2010,"0 TO 30,000",7830
206200,2010,"0 TO 30,000",8915
301801,2010,"0 TO 30,000",8959
301800,2010,"0 TO 30,000",11301
485300,2010,"0 TO 30,000",20403
972100,2010,"0 TO 30,000",16663
3382300,2010,"0 TO 30,000",8240
164100,2010,"0 TO 30,000",12994
2106800,2010,"0 TO 30,000",13045
213300,2010,"0 TO 30,000",15536
4128800,2010,"0 TO 30,000",25584
2074004,2010,"0 TO 30,000",18280
2074000,2010,"0 TO 30,000",23353
1085101,2010,"0 TO 30,000",25974
1085102,2010,"0 TO 30,000",25785
1085100,2010,"0 TO 30,000",38304
2074002,2010,"0 TO 30,000",22913
2074003,2010,"0 TO 30,000",20169
2074001,2010,"0 TO 30,000",23562
728700,2010,"0 TO 30,000",7317
155600,2010,"0 TO 30,000",11943
195800,2010,"0 TO 30,000",9180
