OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
302300,2009,"OVER 110,000",21497
961700,2009,"OVER 110,000",17460
2090300,2009,"OVER 110,000",18784
771700,2009,"OVER 110,000",19952
2056400,2009,"OVER 110,000",17448
2103700,2009,"OVER 110,000",15312
383700,2009,"OVER 110,000",27207
2125000,2009,"OVER 110,000",21537
3242300,2009,"OVER 110,000",48732
2591100,2009,"OVER 110,000",20019
2609500,2009,"OVER 110,000",18468
2609502,2009,"OVER 110,000",18126
317600,2009,"OVER 110,000",8295
726500,2009,"OVER 110,000",6005
234000,2009,"OVER 110,000",35149
1072401,2009,"OVER 110,000",24607
330300,2009,"OVER 110,000",21764
761700,2009,"OVER 110,000",14343
324200,2009,"OVER 110,000",37726
2218000,2009,"OVER 110,000",22959
974804,2009,"OVER 110,000",23436
2100600,2009,"OVER 110,000",22710
974802,2009,"OVER 110,000",27333
3042500,2009,"OVER 110,000",22914
974800,2009,"OVER 110,000",27666
974807,2009,"OVER 110,000",26838
974801,2009,"OVER 110,000",27216
974803,2009,"OVER 110,000",27126
252600,2009,"OVER 110,000",22892
383800,2009,"OVER 110,000",21072
348100,2009,"OVER 110,000",16962
3097800,2009,"OVER 110,000",30228
383900,2009,"OVER 110,000",26285
302400,2009,"OVER 110,000",24274
392800,2009,"OVER 110,000",9025
368300,2009,"OVER 110,000",18057
291400,2009,"OVER 110,000",20423
143700,2009,"OVER 110,000",33648
286100,2009,"OVER 110,000",10439
2145800,2009,"OVER 110,000",19039
268500,2009,"OVER 110,000",9484
830800,2009,"OVER 110,000",5466
324300,2009,"OVER 110,000",26779
302500,2009,"OVER 110,000",25236
259900,2009,"OVER 110,000",31885
200300,2009,"OVER 110,000",20264
3773300,2009,"OVER 110,000",29790
728300,2009,"OVER 110,000",6337
399500,2009,"OVER 110,000",10057
190800,2009,"OVER 110,000",17847
2266400,2009,"OVER 110,000",14941
185000,2009,"OVER 110,000",23303
137800,2009,"OVER 110,000",17207
233900,2009,"OVER 110,000",13676
527600,2009,"OVER 110,000",11859
245300,2009,"OVER 110,000",15911
224300,2009,"OVER 110,000",17648
474200,2009,"OVER 110,000",13943
1104600,2009,"OVER 110,000",12382
318800,2009,"OVER 110,000",11731
489000,2009,"OVER 110,000",20716
302600,2009,"OVER 110,000",14139
2151500,2009,"OVER 110,000",22476
2239100,2009,"OVER 110,000",11844
2239101,2009,"OVER 110,000",11316
400300,2009,"OVER 110,000",3088
377100,2009,"OVER 110,000",16915
728900,2009,"OVER 110,000",6034
3304301,2009,"OVER 110,000",23996
2334402,2009,"OVER 110,000",38646
1054600,2009,"OVER 110,000",16419
2332814,2009,"OVER 110,000",17871
253900,2009,"OVER 110,000",10139
638503,2009,"OVER 110,000",26027
160500,2009,"OVER 110,000",22686
368400,2009,"OVER 110,000",32322
3072200,2009,"OVER 110,000",11076
116400,2009,"OVER 110,000",33577
341900,2009,"OVER 110,000",29440
2576900,2009,"OVER 110,000",19941
3278300,2009,"OVER 110,000",17470
324400,2009,"OVER 110,000",26496
399800,2009,"OVER 110,000",7018
321800,2009,"OVER 110,000",10538
324500,2009,"OVER 110,000",25682
331700,2009,"OVER 110,000",8188
530400,2009,"OVER 110,000",11663
291600,2009,"OVER 110,000",16227
348200,2009,"OVER 110,000",15387
370600,2009,"OVER 110,000",19483
302900,2009,"OVER 110,000",16905
1034500,2009,"OVER 110,000",13774
355300,2009,"OVER 110,000",6193
342300,2009,"OVER 110,000",12910
487800,2009,"OVER 110,000",6145
342400,2009,"OVER 110,000",16085
117000,2009,"OVER 110,000",29427
355400,2009,"OVER 110,000",8657
331800,2009,"OVER 110,000",15387
155900,2009,"OVER 110,000",27292
213900,2009,"OVER 110,000",33385
185200,2009,"OVER 110,000",23512
986200,2009,"OVER 110,000",19940
269900,2009,"OVER 110,000",39880
897600,2009,"OVER 110,000",14424
224600,2009,"OVER 110,000",18837
342500,2009,"OVER 110,000",19558
398200,2009,"OVER 110,000",35997
303100,2009,"OVER 110,000",31366
303200,2009,"OVER 110,000",17059
678700,2009,"OVER 110,000",7722
575200,2009,"OVER 110,000",14027
4115300,2009,"OVER 110,000",16992
354600,2009,"OVER 110,000",8812
345100,2009,"OVER 110,000",17744
3100400,2009,"OVER 110,000",15091
185400,2009,"OVER 110,000",22394
191000,2009,"OVER 110,000",7913
117700,2009,"OVER 110,000",23366
203900,2009,"OVER 110,000",37080
191100,2009,"OVER 110,000",7812
257200,2009,"OVER 110,000",30731
270100,2009,"OVER 110,000",32316
677100,2009,"OVER 110,000",31594
147100,2009,"OVER 110,000",12485
342800,2009,"OVER 110,000",15827
155800,2009,"OVER 110,000",9964
2615800,2009,"OVER 110,000",12788
665600,2009,"OVER 110,000",11654
769400,2009,"OVER 110,000",5082
270300,2009,"OVER 110,000",22566
214000,2009,"OVER 110,000",24221
234100,2009,"OVER 110,000",26460
260000,2009,"OVER 110,000",19327
254000,2009,"OVER 110,000",25808
161900,2009,"OVER 110,000",8096
1036200,2009,"OVER 110,000",11524
368500,2009,"OVER 110,000",24240
269800,2009,"OVER 110,000",11562
1138500,2009,"OVER 110,000",30887
214100,2009,"OVER 110,000",41616
370500,2009,"OVER 110,000",20120
2361400,2009,"OVER 110,000",8183
940100,2009,"OVER 110,000",24231
134700,2009,"OVER 110,000",32367
450600,2009,"OVER 110,000",10840
135900,2009,"OVER 110,000",11451
3584400,2009,"OVER 110,000",22273
134800,2009,"OVER 110,000",19773
135000,2009,"OVER 110,000",16894
136500,2009,"OVER 110,000",14319
1014802,2009,"OVER 110,000",19515
1014805,2009,"OVER 110,000",23565
377400,2009,"OVER 110,000",11688
245600,2009,"OVER 110,000",23907
343000,2009,"OVER 110,000",18927
166500,2009,"OVER 110,000",35042
2110200,2009,"OVER 110,000",27376
4121500,2009,"OVER 110,000",11466
348300,2009,"OVER 110,000",11692
270700,2009,"OVER 110,000",39860
