OPEID,DisbursementYear,NumReceivingFedLoan,PercentReceivingFedLoan,TotalFedLoanAid,AvgFedLoanAid
1068400,2011,4860,32,20752293,4270
2203900,2011,171,64,1404618,8214
343200,2011,330,60,2782147,8431
3751300,2011,51,6,234406,4596
2167800,2011,53,28,168250,3175
3156300,2011,1941,24,9319518,4801
2556100,2011,275,75,2640000,9600
3079000,2011,208,78,1634623,7859
3232307,2011,358,82,2418664,6756
3232306,2011,396,86,2563815,6474
167800,2011,603,77,4582660,7600
4164500,2011,18,25,56867,3159
4148400,2011,18,78,108206,6011
3881401,2011,28,53,172803,6172
3881400,2011,26,37,145962,5614
246300,2011,1624,92,12951029,7975
2573100,2011,7,8,28933,4133
4134300,2011,35,49,112987,3228
450701,2011,573,77,4583583,7999
2300100,2011,226,55,1892348,8373
926701,2011,503,55,4358140,8664
450300,2011,480,67,4056547,8451
907905,2011,1103,76,9268054,8403
2300103,2011,365,49,3070889,8413
450303,2011,386,97,3441039,8915
2237500,2011,1030,82,8120045,7884
926700,2011,332,57,2710565,8164
907900,2011,672,86,5348090,7958
2606200,2011,707,46,5598068,7918
2617500,2011,272,50,2123457,7807
2250600,2011,358,78,2880184,8045
2300104,2011,514,58,4286074,8339
450700,2011,481,64,4100837,8526
907901,2011,377,83,3132934,8310
982802,2011,1143,49,9800191,8574
2606202,2011,1064,53,9031898,8489
982801,2011,988,52,7495664,7587
982803,2011,603,50,5129321,8506
3072303,2011,804,49,6715978,8353
2261302,2011,616,43,5325881,8646
2261303,2011,855,50,7326717,8569
3072304,2011,711,51,6074293,8543
1110901,2011,474,51,3872017,8169
2261300,2011,761,45,6602580,8676
982804,2011,715,54,5798688,8110
982800,2011,1142,57,9686417,8482
2617506,2011,430,57,3438934,7998
153408,2011,10216,83,86768113,8493
2599805,2011,799,71,6912270,8651
2599801,2011,734,80,6257368,8525
2599800,2011,583,74,4943771,8480
149902,2011,675,78,5707905,8456
149900,2011,959,73,8393976,8753
153409,2011,865,73,7357168,8505
814600,2011,1093,77,9702918,8877
149901,2011,12931,86,108661813,8403
153400,2011,1226,69,10731641,8753
377600,2011,797,9,4256930,5341
3108500,2011,931,84,7525953,8084
2105300,2011,90,50,646302,7181
3917300,2011,143,49,1130688,7907
1245200,2011,175,2,882559,5043
970800,2011,83,58,391775,4720
283400,2011,605,2,4325912,7150
3787300,2011,184,100,1748000,9500
2267100,2011,31,26,142561,4599
3973300,2011,665,66,7289349,10961
138500,2011,1901,48,20037465,10540
260701,2011,1609,66,10951282,6806
260700,2011,2258,35,17785200,7877
381200,2011,2823,64,19097462,6765
712100,2011,192,59,1146085,5969
3689400,2011,60,63,626651,10444
3676300,2011,15,32,97625,6508
3237400,2011,14,23,90510,6465
285800,2011,1903,28,11838185,6221
2148200,2011,45,29,189269,4206
1111200,2011,2538,58,17214343,6783
1111203,2011,275,74,1824165,6633
1111204,2011,223,77,1474304,6611
1111202,2011,611,65,4085211,6686
286600,2011,3443,34,23751350,6898
100300,2011,2752,98,7891350,2867
2262501,2011,27,79,164353,6087
2262500,2011,39,75,256042,6565
3445500,2011,17,35,80000,4706
533000,2011,97,72,813526,8387
2595000,2011,113,86,290417,2570
292800,2011,3319,65,19095324,5753
764000,2011,2058,21,13159556,6394
859700,2011,365,20,1674843,4589
725300,2011,281,70,2028944,7220
261000,2011,1168,65,8823658,7555
226000,2011,8948,68,66239831,7403
371100,2011,1342,90,10401119,7750
3316400,2011,49,75,417764,8526
753200,2011,2460,35,13106869,5328
4167600,2011,94,78,910027,9681
232200,2011,549,82,2194421,3997
311400,2011,88,94,749781,8520
2584900,2011,299,74,1521123,5087
215000,2011,1187,63,5777350,4867
349000,2011,388,75,3165513,8159
218400,2011,2772,65,15731447,5675
1256100,2011,743,60,5258335,7077
789300,2011,1655,60,13918367,8410
789301,2011,289,58,2229403,7714
677700,2011,845,33,5235937,6196
526400,2011,418,61,2644230,6326
1109800,2011,47,59,265973,5659
399000,2011,1782,30,10059918,5645
3823300,2011,27,38,92354,3421
148000,2011,9312,82,61541476,6609
148100,2011,8302,35,60423909,7278
3611400,2011,292,83,1847593,6327
2305800,2011,4214,97,35663543,8463
148200,2011,284,59,1740293,6128
3008602,2011,837,80,4285440,5120
3008601,2011,566,92,1858301,3283
3008600,2011,696,98,2700807,3880
3627600,2011,443,77,1839030,4151
150100,2011,442,15,867388,1962
3255300,2011,4115,39,34034884,8271
146900,2011,3484,62,29150541,8367
2329900,2011,43,49,326800,7600
963500,2011,13866,41,106807237,7703
148500,2011,235,16,1705800,7259
148600,2011,1545,83,18190385,11774
2547600,2011,1888,67,16413309,8693
4129900,2011,136,50,795583,5850
3856500,2011,25,64,250000,10000
148800,2011,1271,56,13512540,10631
147700,2011,3939,23,15749238,3998
148400,2011,7119,25,30150868,4235
148900,2011,13148,42,105758019,8044
2218700,2011,3498,97,14010465,4005
3871300,2011,255,3,1666639,6536
3129100,2011,735,31,4949462,6734
246400,2011,1253,73,8909524,7111
119900,2011,665,4,4327040,6507
3101400,2011,4,18,14400,3600
272200,2011,4648,57,31597895,6798
492400,2011,90,83,517110,5746
191500,2011,3814,37,25668884,6730
135300,2011,2825,73,14107539,4994
191600,2011,754,37,4062814,5388
156600,2011,2929,84,20191050,6893
2306700,2011,141,51,443285,3144
3480300,2011,392,61,2953689,7535
2190700,2011,1369,90,8898500,6500
1031904,2011,408,82,3899289,9557
1031906,2011,158,95,1365774,8644
1031904,2011,430,72,5015497,11664
941200,2011,585,68,6436806,11003
3361401,2011,284,69,1819651,6407
3361400,2011,148,72,679975,4594
3480304,2011,415,51,3328513,8021
3424400,2011,762,64,6462134,8480
2245505,2011,108,89,963461,8921
2341000,2011,426,97,2140086,5024
2341002,2011,380,75,1957138,5150
2342700,2011,202,46,1696800,8400
3434300,2011,335,64,2306878,6886
2190702,2011,233,94,1795085,7704
2303600,2011,368,76,3486685,9475
2342701,2011,360,74,3278136,9106
941202,2011,202,77,2020995,10005
1031903,2011,454,62,3387809,7462
2245500,2011,263,63,1524360,5796
2326303,2011,576,57,4718405,8192
3493301,2011,910,54,6574750,7225
3010803,2011,508,89,3482710,6856
2326300,2011,139,42,1162636,8364
3010800,2011,1404,88,14675715,10453
3480301,2011,577,100,967561,1677
3011500,2011,283,70,1984388,7012
3424402,2011,653,65,5179770,7932
3480303,2011,314,51,2481632,7903
2341001,2011,472,74,2659463,5634
3480302,2011,679,90,6579522,9690
3011600,2011,214,76,1082739,5060
1031900,2011,1473,80,7933551,5386
2132300,2011,661,73,5154806,7798
743900,2011,194,92,879298,4532
2056100,2011,31,82,323209,10426
2522800,2011,348,83,1997105,5739
974400,2011,3601,34,17441022,4843
218500,2011,2152,56,14104419,6554
922600,2011,1890,50,16176813,8559
2222700,2011,572,21,3542783,6194
303600,2011,1634,78,9836871,6020
3108200,2011,78,36,484101,6206
2533200,2011,2,25,14000,7000
356800,2011,260,21,1134434,4363
3008800,2011,68,58,146076,2148
326500,2011,933,40,5963869,6392
179800,2011,870,79,6193237,7119
791600,2011,49,91,319750,6526
257500,2011,1133,63,8410406,7423
2124500,2011,161,74,1178214,7318
304600,2011,4406,62,40157103,9114
3946300,2011,69,20,343077,4972
207100,2011,499,8,2335900,4681
4139700,2011,17,46,116546,6856
349200,2011,997,67,6882642,6903
3039900,2011,505,83,4023944,7968
4141100,2011,56,76,326480,5830
130700,2011,1102,5,3444832,3126
125300,2011,1654,71,13710021,8289
191800,2011,1449,75,12760832,8807
793300,2011,7375,37,46692136,6331
2074400,2011,97,4,304362,3138
207200,2011,2942,60,22675551,7708
2362100,2011,9034,65,94140925,10421
120100,2011,606,3,3238480,5344
286700,2011,1255,44,7481088,5961
343400,2011,1023,37,7153393,6993
2498200,2011,238,52,1536769,6457
3083703,2011,309,46,2251389,7286
3083700,2011,790,53,5867626,7427
3083701,2011,822,59,6422440,7813
3083702,2011,520,59,4029002,7748
144300,2011,402,37,2494390,6205
4121100,2011,234,52,1349394,5767
3007900,2011,180,100,124317,691
497200,2011,259,11,1181065,4560
326600,2011,2294,77,15998024,6974
191900,2011,423,21,1574376,3722
292900,2011,1125,40,11129768,9893
1001400,2011,541,64,1333003,2464
4149400,2011,349,73,2716463,7784
527300,2011,2292,48,13375818,5836
803700,2011,372,5,1200032,3226
830300,2011,1578,21,11161407,7073
538900,2011,5058,56,21374820,4226
120200,2011,297,4,1766493,5948
456000,2011,62,87,413924,6676
2231900,2011,28,0,241635,8630
2231901,2011,4,2,36500,9125
2203301,2011,436,80,1966707,4511
2203300,2011,396,76,2144220,5415
678200,2011,1864,25,9792838,5254
3115300,2011,107,40,422050,3944
865500,2011,459,66,2228089,4854
3061100,2011,350,62,1717965,4908
326700,2011,1416,79,11808000,8339
4125000,2011,31,52,146073,4712
787100,2011,2489,39,13613275,5469
319400,2011,1398,66,9991257,7147
374900,2011,8937,44,63009633,7050
144400,2011,4171,40,30422469,7294
196400,2011,851,66,8900980,10459
144500,2011,2426,32,14256537,5877
4152300,2011,88,56,717344,8152
3005400,2011,637,50,3578999,5619
160200,2011,2525,44,14023993,5554
4142900,2011,2298,43,15607811,6792
950700,2011,1663,32,6573510,3953
3089100,2011,201,60,1206000,6000
156900,2011,4314,31,30508787,7072
156200,2011,5795,23,28920777,4991
157200,2011,9877,58,54986174,5567
157300,2011,1591,56,10740055,6751
157400,2011,12790,54,90197834,7052
260800,2011,1313,67,9808828,7471
953000,2011,1,1,3500,3500
866000,2011,121,2,415491,3434
326800,2011,1375,55,7880684,5731
2494300,2011,132,63,718506,5443
973900,2011,143,46,1206209,8435
226300,2011,352,24,1625215,4617
2338500,2011,418,84,2601997,6225
120300,2011,383,2,2218287,5792
107600,2011,3453,16,15341240,4443
381300,2011,913,50,6336178,6940
2267500,2011,66,96,426634,6464
4140000,2011,130,30,1026773,7898
2540800,2011,176,31,395341,2246
464201,2011,607,84,6038946,9949
464205,2011,486,91,4688900,9648
464206,2011,246,85,2291933,9317
464203,2011,169,90,1609229,9522
464202,2011,299,81,2757356,9222
464200,2011,1180,79,11377577,9642
464208,2011,187,87,1731791,9261
464204,2011,292,86,2913556,9978
464207,2011,315,86,3079526,9776
4076400,2011,40,51,110568,2764
368600,2011,212,74,1842769,8692
2220500,2011,50,16,190717,3814
226400,2011,390,32,1570256,4026
120500,2011,295,70,1845750,6257
4150100,2011,36,42,304446,8457
120600,2011,325,2,1799925,5538
142900,2011,388,54,2711006,6987
3010612,2011,149,52,1580167,10605
3010611,2011,124,38,1091468,8802
3010614,2011,223,61,2102898,9430
3010613,2011,148,54,1556264,10515
377800,2011,2604,54,18693831,7179
649400,2011,274,87,1912601,6980
2244900,2011,2293,82,17789079,7758
215300,2011,1022,68,7093618,6941
157500,2011,2813,56,15168609,5392
179900,2011,629,71,4412441,7015
207300,2011,751,51,4832252,6434
914500,2011,1696,62,5904245,3481
2568500,2011,122,69,913710,7489
226500,2011,164,79,1446099,8818
180000,2011,777,51,5225800,6726
254700,2011,255,67,1814088,7114
186600,2011,966,66,8161599,8449
411700,2011,74,84,604098,8163
893800,2011,60,74,436000,7267
3002400,2011,171,64,1256440,7348
200600,2011,3437,78,35569387,10349
107400,2011,17016,79,160692660,9444
226700,2011,7156,40,33955110,4745
226800,2011,13609,65,104397194,7671
186700,2011,1824,88,13414682,7355
3101300,2011,870,55,6153124,7073
405800,2011,3,2,15275,5092
377900,2011,355,14,1920711,5410
357000,2011,1702,32,8044523,4727
697700,2011,324,9,2205298,6806
258300,2011,793,39,4836938,6100
931400,2011,1050,60,5413653,5156
226900,2011,163,64,1327325,8143
2112200,2011,637,72,4163645,6536
2117300,2011,216,45,1741579,8063
1086000,2011,129,45,819499,6353
1000600,2011,322,69,1663924,5167
527900,2011,38,45,213276,5613
368700,2011,559,79,3378074,6043
378000,2011,1457,17,8087229,5551
1096300,2011,28,78,293636,10487
2497800,2011,129,19,386000,2992
216900,2011,639,25,1512567,2367
293000,2011,822,71,6333125,7705
168400,2011,1188,87,8051986,6778
399100,2011,10013,67,46228997,4617
186800,2011,637,38,2666395,4186
120800,2011,485,2,1580529,3259
293100,2011,1903,70,14136636,7429
483800,2011,3818,26,31266043,8189
149000,2011,898,12,3404621,3791
1077100,2011,195,80,1365000,7000
4169800,2011,409,72,4102495,10031
235300,2011,1655,68,11198236,6766
2200100,2011,103,43,492854,4785
2582200,2011,61,69,499614,8190
2583000,2011,421,97,3504235,8324
3418300,2011,100,62,500539,5005
2288400,2011,2087,29,14346780,6874
327000,2011,1614,72,12995938,8052
642000,2011,28,49,261315,9333
207400,2011,1129,24,6024635,5336
3924300,2011,25,71,147191,5888
3327300,2011,14,22,62964,4497
2333000,2011,473,65,1736895,3672
3005000,2011,10,9,39492,3949
2105900,2011,63,48,338849,5379
2105901,2011,236,51,1332615,5647
2518500,2011,218,62,1455621,6677
3965500,2011,115,83,764454,6647
2490500,2011,180,100,1637600,9098
2490800,2011,118,83,577913,4898
2261200,2011,181,44,1230362,6798
2587700,2011,60,35,390793,6513
2332200,2011,61,45,369118,6051
2262100,2011,69,43,480261,6960
3002000,2011,81,57,552176,6817
798600,2011,444,25,2425326,5462
2215100,2011,125,78,735482,5884
1050900,2011,1033,82,11739468,11364
272800,2011,603,32,3033422,5031
2172100,2011,42,89,180525,4298
1206400,2011,275,92,2880322,10474
235400,2011,1377,69,10281113,7466
371300,2011,533,50,3555477,6671
466100,2011,811,53,4736339,5840
371400,2011,3050,71,25117613,8235
2529500,2011,186,56,971552,5223
3970300,2011,82,100,586286,7150
1032300,2011,118,78,313828,2660
908900,2011,623,53,5376638,8630
180100,2011,617,61,3850000,6240
327200,2011,1010,71,7584716,7510
357100,2011,1225,65,9070959,7405
109700,2011,2416,58,18634962,7713
207500,2011,441,6,2134868,4841
2055200,2011,674,75,4638157,6882
2104000,2011,454,70,2575065,5672
2586902,2011,589,68,3932141,6676
2104002,2011,526,70,2729522,5189
1093002,2011,542,68,3181862,5871
2586900,2011,428,73,2353538,5499
3543300,2011,883,75,4146660,4696
246600,2011,1225,71,6372933,5202
327300,2011,10934,47,74010776,6769
3948300,2011,140,46,1225728,8755
3009702,2011,99,100,888370,8973
2158400,2011,2394,90,23399260,9774
120900,2011,79,1,371525,4703
272900,2011,1030,67,7160572,6952
215500,2011,343,3,1639049,4779
117100,2011,354,46,2273089,6421
2097300,2011,48,100,368839,7684
254800,2011,813,73,5475498,6735
327400,2011,275,23,1463624,5322
525800,2011,464,12,2370540,5109
2139500,2011,73,43,385688,5283
727900,2011,2551,37,20004479,7842
459500,2011,3571,54,21099198,5908
2257700,2011,95,82,819237,8624
696200,2011,1040,22,5316383,5112
2554500,2011,55,87,217188,3949
3445300,2011,78,38,454428,5826
2297800,2011,65,38,491837,7567
2349200,2011,38,51,152000,4000
2298200,2011,76,73,660959,8697
4130600,2011,102,56,456303,4474
4141700,2011,56,17,389521,6956
3617300,2011,54,55,367417,6804
3963300,2011,71,93,499195,7031
4120300,2011,32,52,250746,7836
3778300,2011,20,83,166196,8310
3803300,2011,109,55,501756,4603
3083800,2011,847,16,3546062,4187
215700,2011,2,25,23000,11500
168500,2011,37,7,184136,4977
304800,2011,1093,90,7397456,6768
757000,2011,803,54,5475915,6819
1015300,2011,412,99,2833537,6878
215400,2011,34,43,127050,3737
199300,2011,451,20,2214394,4910
109800,2011,1907,58,14181178,7436
109900,2011,797,55,4242934,5324
1049100,2011,3100,46,20208279,6519
2242400,2011,23,27,169944,7389
227000,2011,8157,44,46953912,5756
3089300,2011,51,73,331094,6492
2199700,2011,29,48,104421,3601
2611000,2011,733,73,4542706,6197
2611004,2011,934,78,5406848,5789
3115102,2011,716,76,4183229,5842
3115100,2011,1066,80,6747293,6330
2611005,2011,928,72,5549523,5980
2597100,2011,1032,71,6510830,6309
3035800,2011,443,69,2832564,6394
377700,2011,693,77,5552967,8013
2098400,2011,82,58,418365,5102
478800,2011,1978,52,10095243,5104
962106,2011,487,77,5191255,10660
962107,2011,305,74,2927994,9600
962104,2011,37,82,389816,10536
962110,2011,359,83,3471531,9670
962103,2011,215,82,1825909,8493
962100,2011,3415,83,30876782,9042
962108,2011,316,85,3175713,10050
962102,2011,264,86,2382109,9023
962111,2011,342,80,3171363,9273
192000,2011,334,75,2325195,6962
235500,2011,879,53,5267841,5993
1027900,2011,423,92,2513877,5943
293300,2011,2112,57,14265953,6755
168100,2011,430,18,1642197,3819
192100,2011,1253,33,7842543,6259
253101,2011,330,59,1759499,5332
378100,2011,607,9,3387475,5581
273500,2011,763,72,6932861,9086
357300,2011,792,18,4525838,5714
787000,2011,4910,18,27944288,5691
2595700,2011,31,32,105931,3417
1026600,2011,132,60,910741,6900
826900,2011,4,3,11893,2973
240700,2011,7130,55,31788544,4458
304900,2011,1021,75,7747893,7589
349400,2011,109,70,675516,6197
1099300,2011,197,41,1412274,7169
273100,2011,1369,63,8656173,6323
2188900,2011,36,31,231041,6418
759800,2011,4225,65,25240734,5974
3037500,2011,1822,78,11007319,6041
273200,2011,4109,56,29104988,7083
849400,2011,242,93,1175261,4856
371500,2011,558,72,4532975,8124
2057900,2011,194,52,780906,4025
4162500,2011,94,43,307768,3274
240800,2011,1248,19,4676925,3748
138900,2011,10,17,64312,6431
726300,2011,323,69,2760892,8548
327500,2011,1666,77,12353074,7415
641700,2011,92,71,788031,8566
118300,2011,616,87,6257747,10159
217000,2011,1705,23,6298672,3694
4149700,2011,210,87,2388534,11374
4074300,2011,742,84,2353341,3172
161200,2011,164,3,658026,4012
207600,2011,1077,73,8128850,7548
227300,2011,1875,58,12482792,6657
125200,2011,658,82,4199455,6382
199400,2011,893,23,3643203,4080
4140500,2011,10,9,10000,1000
492500,2011,3954,51,26302465,6652
3007100,2011,17,17,54482,3205
273400,2011,1051,84,7422904,7063
451300,2011,177,3,845332,4776
2277500,2011,124,63,898833,7249
960700,2011,62,57,512033,8259
3110900,2011,63,74,459515,7294
357600,2011,1277,58,8595338,6731
1063300,2011,13114,22,90320898,6887
357400,2011,432,9,1765197,4086
817500,2011,1103,12,5626532,5101
357500,2011,780,61,4952653,6350
144800,2011,5189,73,39704340,7652
1295400,2011,1018,11,4282509,4207
286800,2011,4299,31,21781588,5067
2260800,2011,15,1,41179,2745
114900,2011,3891,53,24114807,6198
121200,2011,779,85,8044753,10327
2206000,2011,803,53,5490323,6837
101900,2011,758,68,5616414,7410
3535300,2011,25,71,100648,4026
904700,2011,789,82,7200248,9126
180300,2011,793,68,5060683,6382
3894300,2011,30,32,109797,3660
746900,2011,149,99,1062661,7132
204300,2011,1622,83,12578551,7755
357700,2011,835,93,5563126,6662
192300,2011,1513,27,7542133,4985
2545900,2011,225,95,2093370,9304
3006300,2011,316,98,2370000,7500
863500,2011,532,68,4288723,8062
3395300,2011,5174,88,31671914,6121
162000,2011,6779,65,49482764,7299
4038700,2011,58,42,297494,5129
675300,2011,2610,20,9429429,3613
168800,2011,679,77,4480796,6599
169100,2011,1262,49,9309453,7377
3101800,2011,372,94,3595924,9666
3101801,2011,203,92,1850051,9114
169200,2011,10582,58,69496503,6567
170500,2011,513,11,2437439,4751
169600,2011,1295,62,8946719,6909
3124900,2011,401,63,2934129,7317
327600,2011,1518,47,13362361,8803
959000,2011,98,69,593116,6052
192400,2011,190,16,481774,2536
840300,2011,3641,66,22776056,6255
149300,2011,2050,12,8434441,4114
2350200,2011,119,78,1262774,10612
180500,2011,2466,62,19508475,7911
180700,2011,5457,58,35493627,6504
327700,2011,9274,72,62356591,6724
180900,2011,13471,42,94443231,7011
181100,2011,1547,47,11146048,7205
181400,2011,1249,42,9156824,7331
181500,2011,2576,49,21066655,8178
182800,2011,7481,56,49585582,6628
181300,2011,12003,54,98058483,8169
181600,2011,3428,44,25062878,7311
181700,2011,2724,43,19006876,6978
182200,2011,7303,66,62691735,8584
3094800,2011,121,44,189875,1569
2586000,2011,11,4,29096,2645
4132700,2011,290,74,1349745,4654
4132800,2011,41,84,315150,7687
4167800,2011,38,88,193526,5093
2128300,2011,390,44,3067009,7864
3536300,2011,69,49,380426,5513
4156200,2011,32,89,231256,7227
2146400,2011,70,22,310642,4438
2294900,2011,597,51,4458677,7468
4144300,2011,371,49,2071512,5584
3831300,2011,7,12,21000,3000
4130200,2011,328,72,2641793,8054
3975300,2011,17,71,113810,6695
3067500,2011,3065,76,21600144,7047
3642300,2011,289,72,1939885,6712
2166400,2011,49,0,151876,3100
2253700,2011,550,95,4694214,8535
3066900,2011,835,98,4769426,5712
393804,2011,1101,25,4025582,3656
393805,2011,1021,21,4294903,4207
393806,2011,1005,43,3399563,3383
393811,2011,1268,25,5045056,3979
393807,2011,410,18,1620854,3953
393808,2011,1358,59,6255950,4607
393800,2011,3545,48,16961045,4784
393809,2011,2143,35,8089879,3775
393803,2011,1458,32,5857792,4018
2331304,2011,16,19,61882,3868
2331301,2011,37,80,128428,3471
2331300,2011,20,28,77479,3874
2284300,2011,109,30,365913,3357
2284309,2011,20,54,49964,2498
2284308,2011,9,47,21878,2431
2284306,2011,16,50,63962,3998
2559405,2011,283,97,1933852,6833
2559404,2011,298,96,1985199,6662
2559406,2011,176,88,1031706,5862
2559400,2011,268,93,1526676,5697
2559402,2011,427,96,2578674,6039
2559407,2011,127,96,900306,7089
2559403,2011,258,85,1399678,5425
2520300,2011,193,61,1567285,8121
2257900,2011,318,72,1828565,5750
3031409,2011,573,96,3447314,6016
2160303,2011,1017,93,6505098,6396
1218400,2011,336,75,1973519,5874
4144800,2011,85,57,480226,5650
2222900,2011,562,84,2965215,5276
3347300,2011,23,30,122136,5310
3683300,2011,169,63,1280857,7579
760000,2011,81,98,382887,4727
908200,2011,246,53,1133510,4608
457900,2011,607,94,3553244,5854
457901,2011,408,94,2578707,6320
1313200,2011,90,94,785810,8731
4140900,2011,185,99,1757500,9500
4152400,2011,82,48,524812,6400
4134700,2011,183,58,1335377,7297
1285000,2011,216,58,1345690,6230
3964400,2011,268,58,1667886,6223
2520000,2011,260,43,1056790,4065
3411400,2011,324,73,2133413,6585
3732300,2011,33,55,241330,7313
974000,2011,2402,38,15377804,6402
273700,2011,2081,64,13553537,6513
186500,2011,2930,47,16405183,5599
186400,2011,1584,46,9165110,5786
826000,2011,160,49,1307497,8172
2330900,2011,30,64,248281,8276
2306900,2011,71,66,439082,6184
3441300,2011,63,72,352676,5598
186900,2011,13346,58,93460279,7003
187100,2011,542,70,4254937,7850
459800,2011,4664,69,23507439,5040
3588300,2011,279,58,1441458,5167
2539500,2011,197,1,1272981,6462
2157900,2011,65,72,356046,5478
737500,2011,92,75,551337,5993
235600,2011,629,48,3615904,5749
240900,2011,3176,41,17330780,5457
273900,2011,4496,70,30219519,6721
2166200,2011,526,70,3345430,6360
10732901,2011,145,87,1116222,7698
732916,2011,447,86,3662222,8193
10732908,2011,787,84,8259234,10495
732913,2011,681,80,6195857,9098
732901,2011,461,90,4428584,9606
732966,2011,728,86,6238751,8570
732939,2011,599,85,5473935,9138
10732915,2011,213,81,1978874,9290
732902,2011,620,78,5388661,8691
10732923,2011,539,86,4847633,8994
732942,2011,866,85,7521585,8685
732915,2011,494,89,4681380,9476
10732927,2011,722,89,6690534,9267
732944,2011,597,83,5648118,9461
732957,2011,340,88,3088878,9085
732931,2011,719,88,6362536,8849
732945,2011,294,88,2631723,8951
10732916,2011,253,90,2319980,9170
732972,2011,499,83,4415867,8849
732961,2011,499,82,4505592,9029
10732921,2011,364,89,3285031,9025
732977,2011,366,82,3556073,9716
732925,2011,810,89,6795078,8389
732978,2011,177,87,1708087,9650
732920,2011,472,88,4336393,9187
10732928,2011,494,89,4525180,9160
732974,2011,172,82,1489205,8658
732950,2011,571,85,5517106,9662
732951,2011,288,89,2465741,8562
732923,2011,938,87,8526140,9090
732936,2011,572,81,5046279,8822
3071801,2011,425,77,3642237,8570
732928,2011,710,86,6472069,9116
732984,2011,266,92,2432663,9145
732993,2011,689,90,5772922,8379
732919,2011,541,81,4767203,8812
732935,2011,823,89,6774659,8232
732934,2011,1128,89,10006602,8871
732959,2011,589,85,5397097,9163
732905,2011,430,85,3634486,8452
732954,2011,803,89,7281032,9067
732948,2011,755,89,7161614,9486
732983,2011,367,80,3164453,8622
10732917,2011,495,91,4224555,8534
732903,2011,875,87,8076208,9230
732907,2011,617,90,6160607,9985
10732907,2011,280,90,2500376,8930
732900,2011,5951,80,42770324,7187
732964,2011,476,68,4246053,8920
10732926,2011,143,83,1160577,8116
10732918,2011,733,89,6816147,9299
10732919,2011,484,85,4461045,9217
732941,2011,839,89,7415370,8838
732947,2011,587,88,5195692,8851
732956,2011,346,82,3278211,9475
732986,2011,634,88,5641044,8898
732949,2011,660,86,5790604,8774
10732912,2011,498,89,4216003,8466
732967,2011,557,87,4825234,8663
10732914,2011,335,87,2807280,8380
732965,2011,858,86,7597889,8855
10732900,2011,394,88,3560485,9037
10732932,2011,182,85,1540948,8467
732973,2011,392,86,3338377,8516
732922,2011,557,89,5225335,9381
732968,2011,204,89,1949159,9555
10732902,2011,410,86,3528730,8607
732953,2011,760,88,7213726,9492
732958,2011,874,87,7823950,8952
732981,2011,1168,71,9736607,8336
732962,2011,498,88,4618032,9273
732963,2011,907,73,8273210,9122
732980,2011,92,81,662539,7202
732960,2011,618,88,5564452,9004
10732903,2011,508,85,4938000,9720
732930,2011,416,89,3865435,9292
10732910,2011,436,85,4002977,9181
732924,2011,641,88,5801478,9051
732909,2011,853,86,8098425,9494
732970,2011,507,91,4714618,9299
10732931,2011,1313,88,11611185,8843
732995,2011,395,83,3575406,9052
10732924,2011,487,86,4269502,8767
732917,2011,313,80,2546512,8136
732955,2011,492,86,4636619,9424
732969,2011,796,84,7344358,9227
732971,2011,646,86,5706475,8834
732943,2011,627,89,5870817,9363
10732904,2011,767,89,6804489,8872
10732922,2011,657,86,6198534,9435
10732906,2011,151,86,1234810,8178
732975,2011,586,76,5190658,8858
732976,2011,1346,89,11832881,8791
732985,2011,750,83,6625527,8834
844300,2011,593,79,5380296,9073
732933,2011,462,90,4316922,9344
3071800,2011,404,82,3743024,9265
10732905,2011,810,83,7494130,9252
10732929,2011,268,88,2541973,9485
732952,2011,299,89,2557926,8555
732921,2011,455,89,4247697,9336
732927,2011,890,91,7987765,8975
732994,2011,895,86,7684571,8586
732988,2011,205,80,1986315,9689
732910,2011,789,86,7559384,9581
732918,2011,268,88,2189778,8171
732911,2011,676,82,6163208,9117
732989,2011,780,86,7171432,9194
732929,2011,1219,85,11467650,9407
732990,2011,427,82,4128161,9668
10732909,2011,500,83,4915774,9832
732926,2011,527,94,5044787,9573
732914,2011,385,82,3897449,10123
732912,2011,474,83,4288159,9047
10732925,2011,332,86,3101800,9343
10732913,2011,477,87,4565456,9571
732991,2011,862,88,7587456,8802
732992,2011,710,91,6197458,8729
991700,2011,8936,43,59919960,6705
951500,2011,71,61,406596,5727
375900,2011,2044,16,12080460,5910
227400,2011,2761,35,15076339,5460
493700,2011,12,0,37850,3154
241000,2011,5216,79,46943348,9000
3627400,2011,121,80,705493,5831
102000,2011,5397,67,36227354,6712
149500,2011,2336,73,19983875,8555
1002700,2011,2243,52,13933714,6212
106000,2011,1450,31,5411534,3732
372100,2011,6827,39,42517630,6228
768700,2011,276,18,1329334,4816
820000,2011,65,76,529407,8145
849500,2011,251,65,1353006,5390
286900,2011,1404,33,6192417,4411
363700,2011,488,85,3600728,7379
3680300,2011,289,94,329310,1139
2616100,2011,289,83,1744230,6035
246800,2011,1515,24,8089544,5340
662200,2011,668,81,6317897,9458
696100,2011,4878,32,27213202,5579
287000,2011,1046,28,4108755,3928
865300,2011,38,83,356185,9373
1005200,2011,41,69,204739,4994
2330800,2011,51,89,237904,4665
102200,2011,1944,20,5926439,3049
2275000,2011,185,59,1221150,6601
4134100,2011,1118,86,7985518,7143
274000,2011,53,30,302773,5713
