OPEID,DisbursementYear,NumReceivingFedLoan,PercentReceivingFedLoan,TotalFedLoanAid,AvgFedLoanAid
806700,2013,22,44,194723,8851
201100,2013,902,37,5441009,6032
201200,2013,1838,60,12597926,6854
201300,2013,1335,32,9874376,7397
200900,2013,NULL,NULL,NULL,
200800,2013,2723,30,17560009,6449
197400,2013,NULL,NULL,NULL,
306900,2013,1739,82,15563807,8950
4157200,2013,78,100,352477,4519
989900,2013,98,56,583946,5959
378200,2013,970,30,6230888,6424
1164900,2013,2888,47,19227369,6658
171000,2013,6385,66,47775214,7482
207800,2013,2118,54,14320980,6762
201600,2013,1864,58,18732193,10049
1186600,2013,264,67,1616976,6125
358600,2013,1292,79,13827319,10702
3520300,2013,0,0,0,
NULL,2013,NULL,NULL,NULL,
996200,2013,159,9,587930,3698
898800,2013,0,0,0,
187400,2013,1700,69,12105608,7121
3100900,2013,272,53,2464727,9061
235700,2013,NULL,NULL,NULL,
171200,2013,NULL,NULL,NULL,
329100,2013,NULL,NULL,NULL,
329200,2013,NULL,NULL,NULL,
681100,2013,1907,29,7498205,3932
329300,2013,1060,78,7941310,7492
714200,2013,31,27,174536,5630
372000,2013,1594,72,12015597,7538
368900,2013,1098,78,7268033,6619
150500,2013,498,30,3483046,6994
NULL,2013,0,0,0,
108800,2013,412,69,2556811,6206
1324000,2013,101,49,612108,6060
1321800,2013,56,43,127308,2273
NULL,2013,0,0,0,
3570400,2013,0,0,0,
235800,2013,1011,49,6258554,6190
171600,2013,158,81,1077966,6823
1302600,2013,0,0,0,
171700,2013,521,83,4585890,8802
890600,2013,1334,6,4450920,3337
3023700,2013,185,75,540664,2923
400700,2013,5856,36,36591659,6249
1091300,2013,379,81,2196305,5795
854500,2013,454,85,1414170,3115
2126300,2013,94,89,503262,5354
901000,2013,1038,23,6104748,5881
228200,2013,1869,58,18054545,9660
2320800,2013,154,55,986046,6403
1111300,2013,266,75,2859925,10752
2568600,2013,53,34,323100,6096
1167300,2013,303,82,2229386,7358
630501,2013,178,82,728670,4094
204400,2013,781,80,5908744,7566
4092400,2013,258,41,1458225,5652
307200,2013,1368,72,9947627,7272
4128400,2013,732,59,7412610,10127
561200,2013,0,0,0,
139200,2013,147,2,444747,3025
258200,2013,1431,51,9815302,6859
182000,2013,1153,92,8447235,7326
4161900,2013,46,56,360670,7841
740100,2013,635,73,5810250,9150
550000,2013,389,52,2526532,6495
193100,2013,272,76,1422583,5230
275800,2013,2052,64,13406038,6533
4166000,2013,63,4,311908,4951
3193300,2013,3,0,15470,5157
275900,2013,128,34,913316,7135
276000,2013,1116,64,7551553,6767
329400,2013,503,54,2259866,4493
1204200,2013,41,41,245657,5992
1206800,2013,27,55,140071,5188
332400,2013,2191,78,15899446,7257
NULL,2013,0,0,0,
4125500,2013,44,80,365463,8306
4125501,2013,22,69,209637,9529
3822400,2013,0,0,0,
2317200,2013,610,69,4092560,6709
4146300,2013,0,0,0,
2125200,2013,26,50,136379,5245
3254300,2013,48,59,112436,2342
276300,2013,680,75,4799146,7058
3440400,2013,96,57,711561,7412
3440402,2013,95,68,766360,8067
386100,2013,1166,65,5021106,4306
182100,2013,1628,73,12648939,7770
107500,2013,NULL,NULL,NULL,
830302,2013,262,22,1375658,5251
307300,2013,1012,71,8093862,7998
3103900,2013,0,0,0,
102600,2013,239,63,1239587,5187
2160100,2013,27,87,146411,5423
1073600,2013,775,28,3559486,4593
276500,2013,3129,56,21895377,6998
4159300,2013,0,0,0,
369000,2013,166,70,1177708,7095
369001,2013,9,56,75094,8344
386300,2013,4213,51,30813714,7314
294400,2013,1203,89,10608801,8819
123000,2013,NULL,NULL,NULL,
381500,2013,5950,60,44547394,7487
187500,2013,778,39,4319874,5553
798800,2013,0,0,0,
236100,2013,510,69,3043986,5969
350400,2013,666,62,5450494,8184
2140800,2013,571,87,4292391,7517
372300,2013,839,55,7037055,8387
228400,2013,832,87,8171095,9821
2495100,2013,42,95,96305,2293
2331000,2013,117,91,274858,2349
208000,2013,1115,61,8168761,7326
2578400,2013,NULL,NULL,NULL,
319900,2013,634,78,5903847,9312
1047400,2013,570,57,4162018,7302
NULL,2013,NULL,NULL,NULL,
276900,2013,1298,67,8642388,6658
372400,2013,1426,58,11867479,8322
350500,2013,770,70,5704782,7409
248200,2013,2027,68,21141691,10430
329600,2013,1702,78,12582818,7393
217100,2013,1415,26,4609728,3258
218000,2013,1206,55,8725562,7235
218700,2013,1353,85,8943595,6610
2137200,2013,NULL,NULL,NULL,
217800,2013,897,20,6602027,7360
218100,2013,979,75,6061057,6191
2092100,2013,77,51,391444,5084
3235300,2013,NULL,NULL,NULL,
3976300,2013,84,72,596998,7107
3944300,2013,39,81,192878,4946
217700,2013,1319,16,5384645,4082
4163800,2013,22,44,110000,5000
4165200,2013,2,6,219312,109656
4115600,2013,324,79,2534703,7823
1119700,2013,111,8,698457,6292
1173206,2013,NULL,NULL,NULL,
1173200,2013,NULL,NULL,NULL,
1173201,2013,84,41,657808,7831
696000,2013,1608,35,9299126,5783
299300,2013,538,54,3543550,6587
2063100,2013,0,0,0,
489800,2013,2866,91,27504705,9597
172100,2013,NULL,NULL,NULL,
210900,2013,1070,66,7637496,7138
808500,2013,229,17,1414637,6177
769100,2013,1096,16,4422935,4036
172200,2013,1332,59,10102628,7585
359000,2013,4593,49,26220744,5709
359100,2013,906,66,7097426,7834
3001200,2013,434,70,3303941,7613
201700,2013,3239,41,21563782,6658
193300,2013,496,81,4806985,9692
216500,2013,2839,78,25300317,8912
172300,2013,NULL,NULL,NULL,
3025500,2013,230,8,757143,3292
2100300,2013,110,70,744667,6770
277700,2013,1559,85,14036142,9003
4129801,2013,97,71,501516,5170
4129800,2013,250,93,1206750,4827
4129802,2013,205,96,989552,4827
4129803,2013,45,79,496702,11038
4185600,2013,29,35,180365,6219
4207500,2013,21,23,100058,4765
2453500,2013,NULL,NULL,NULL,
4148500,2013,242,96,1089008,4500
3763300,2013,279,68,1449421,5195
3356300,2013,299,60,1130538,3781
343800,2013,180,88,1622840,9016
2210800,2013,0,0,0,
NULL,2013,NULL,NULL,NULL,
4210300,2013,100,52,759301,7593
736200,2013,975,54,6175650,6334
736204,2013,818,91,5164852,6314
736202,2013,1256,92,7471944,5949
736205,2013,669,89,4363887,6523
2588900,2013,1315,43,5486180,4172
3804400,2013,870,62,3892380,4474
NULL,2013,287,85,1905353,6639
350600,2013,NULL,NULL,NULL,
1220300,2013,93,82,239779,2578
1167700,2013,8,62,56573,7072
350700,2013,270,78,2455116,9093
3701300,2013,223,100,1982470,8890
1052900,2013,NULL,NULL,NULL,
1167200,2013,220,6,1462983,6650
123600,2013,422,59,3168315,7508
123700,2013,0,0,0,
2362300,2013,57,85,458237,8039
474000,2013,1020,11,3165708,3104
2535500,2013,0,0,0,
158000,2013,3042,69,26564600,8733
277200,2013,4558,57,18145794,3981
627300,2013,631,75,4842348,7674
3097000,2013,922,77,7827167,8489
489900,2013,106,74,697509,6580
3099600,2013,0,0,0,
647800,2013,100,71,602083,6021
423300,2013,11,48,53137,4831
329700,2013,1959,71,14429634,7366
329701,2013,1004,88,8285743,8253
294500,2013,1142,69,8374711,7333
3052000,2013,63,52,429979,6825
2326800,2013,192,75,1644514,8565
241300,2013,644,17,2652525,4119
4165000,2013,67,24,402025,6000
2060800,2013,0,0,0,
3181400,2013,0,0,0,
2520800,2013,103,49,749846,7280
961300,2013,0,0,0,
NULL,2013,NULL,NULL,NULL,
212000,2013,1803,74,10978059,6089
126700,2013,255,4,1621509,6359
NULL,2013,NULL,NULL,NULL,
107700,2013,6372,25,27824032,4367
400900,2013,687,46,4545721,6617
3206300,2013,0,0,0,
4180300,2013,0,0,0,
933500,2013,0,0,0,
726400,2013,0,0,0,
397400,2013,0,0,0,
3092600,2013,35,70,300867,8596
329800,2013,1869,67,12845877,6873
622800,2013,451,85,2569418,5697
307500,2013,NULL,NULL,NULL,
294600,2013,1238,57,8635771,6976
4158000,2013,228,66,1574496,6906
2180200,2013,118,89,1075740,9116
2180201,2013,147,89,979845,6666
2180202,2013,66,92,510487,7735
533900,2013,317,25,1801804,5684
1276400,2013,0,0,0,
3109100,2013,81,99,592751,7318
976900,2013,743,82,6973934,9386
1258600,2013,2855,16,10458131,3663
248444,2013,2545,13,12666102,4977
248400,2013,NULL,NULL,NULL,
3652300,2013,123,9,483487,3931
1037400,2013,3993,52,31494825,7888
136000,2013,11785,51,83959446,7124
2231600,2013,136,80,1955244,14377
3125601,2013,22,76,181038,8229
3125603,2013,53,91,501747,9467
3125602,2013,60,54,483262,8054
3125600,2013,76,44,704499,9270
150600,2013,6386,10,42498733,6655
2316200,2013,0,0,0,
NULL,2013,NULL,NULL,NULL,
307702,2013,2130,59,14511829,6813
307701,2013,1222,58,8619269,7053
307700,2013,6276,42,41257320,6574
2263700,2013,280,44,1435746,5128
489815,2013,224,86,2296485,10252
489811,2013,211,94,2373364,11248
489814,2013,195,84,2107603,10808
489817,2013,144,89,1558176,10821
489812,2013,210,92,2256661,10746
489813,2013,318,93,3405795,10710
2060300,2013,493,65,5109361,10364
2174800,2013,188,85,912810,4855
2361500,2013,0,0,0,
2618400,2013,0,0,0,
2324500,2013,214,84,879754,4111
2125600,2013,276,88,2225112,8062
3284300,2013,5,0,20894,4179
2198900,2013,NULL,NULL,NULL,
229000,2013,18099,48,132056189,7296
225400,2013,NULL,NULL,NULL,
229200,2013,3349,60,22187465,6625
3810500,2013,26,67,270960,10422
676800,2013,2052,44,11627316,5666
694200,2013,1621,77,13549165,8359
1061800,2013,62,100,344110,5550
1153700,2013,0,0,0,
2280900,2013,131,87,1064334,8125
3198400,2013,0,0,0,
2189000,2013,159,32,983128,6183
255700,2013,667,26,2911041,4364
NULL,2013,0,0,0,
538000,2013,1331,46,5672233,4262
703200,2013,1037,69,8194524,7902
NULL,2013,4525,51,28643123,6330
778300,2013,NULL,NULL,NULL,
351000,2013,12823,57,89952777,7015
369100,2013,622,25,3743766,6019
369110,2013,13,59,144423,11109
993600,2013,1546,16,5130572,3319
803800,2013,158,5,621011,3930
261500,2013,1871,15,6370620,3405
979700,2013,96,2,284950,2968
255300,2013,882,80,6665656,7557
399300,2013,5192,43,21534882,4148
456800,2013,489,83,5573933,11399
928300,2013,104,71,392811,3777
197500,2013,1072,75,8769070,8180
3061201,2013,17,46,70598,4153
3061200,2013,22,92,78604,3573
2121100,2013,103,39,886158,8603
NULL,2013,NULL,NULL,NULL,
3368302,2013,1135,82,9876705,8702
3368303,2013,519,96,4636746,8934
3368304,2013,697,100,6527901,9366
3368300,2013,856,94,7810144,9124
NULL,2013,119,89,1217173,10228
248500,2013,109,44,766601,7033
4139000,2013,136,45,1112874,8183
359200,2013,2671,51,19550268,7319
165700,2013,NULL,NULL,NULL,
165701,2013,NULL,NULL,NULL,
NULL,2013,3,2,15750,5250
2158300,2013,79,98,409709,5186
2248200,2013,229,72,1541497,6731
2248211,2013,297,45,2044965,6885
2248205,2013,57,34,398989,7000
2248210,2013,70,32,474855,6784
NULL,2013,NULL,NULL,NULL,
2248207,2013,162,45,1562086,9643
2248204,2013,306,69,1947270,6364
2248206,2013,275,62,1710201,6219
3098702,2013,121,43,827628,6840
3422302,2013,425,62,2665925,6273
3422301,2013,523,63,3358137,6421
3422304,2013,256,39,1544723,6034
NULL,2013,0,0,0,
3422303,2013,214,43,1405026,6566
3098705,2013,249,59,1280764,5144
3422300,2013,317,65,1935800,6107
2497309,2013,199,34,1278429,6424
2497300,2013,378,65,2266058,5995
2219500,2013,698,85,4696581,6729
2219503,2013,569,92,4320136,7593
2219501,2013,161,87,1114106,6920
102800,2013,1554,92,11992485,7717
252800,2013,298,68,1750414,5874
4182500,2013,18,33,166584,9255
4128000,2013,82,25,538947,6573
499201,2013,295,82,2544333,8625
499203,2013,556,83,5364390,9648
2614205,2013,394,84,3503485,8892
499205,2013,401,86,3580177,8928
499202,2013,476,89,4326056,9088
2614201,2013,1873,89,20028700,10693
2614207,2013,380,90,3895550,10251
2614202,2013,582,84,5792104,9952
2614203,2013,368,83,3626558,9855
2614200,2013,445,82,3877479,8713
2614206,2013,437,86,4594676,10514
499204,2013,692,90,6464462,9342
489809,2013,192,91,1956971,10193
499200,2013,384,86,3881650,10108
489808,2013,217,93,2186801,10077
2614204,2013,335,84,2800634,8360
499206,2013,223,87,2311179,10364
332500,2013,5040,68,34457831,6837
NULL,2013,NULL,NULL,NULL,
351100,2013,576,60,4109712,7135
172400,2013,1723,76,13032078,7564
123800,2013,682,73,5342010,7833
241400,2013,452,54,3338115,7385
386600,2013,9595,53,42454641,4425
4117400,2013,241,83,1480749,6144
2077100,2013,549,82,4168183,7592
386800,2013,1735,73,12437842,7169
849800,2013,0,0,0,
NULL,2013,NULL,NULL,NULL,
248600,2013,982,26,5745144,5850
1014000,2013,0,0,0,
NULL,2013,NULL,NULL,NULL,
464500,2013,327,95,2072478,6338
236500,2013,526,88,3991731,7589
236200,2013,5306,53,41212441,7767
1091302,2013,74,47,814222,11003
464606,2013,415,78,3206079,7725
464601,2013,209,79,1562197,7475
464608,2013,285,77,2129558,7472
464609,2013,185,77,1357043,7335
464607,2013,163,75,1104300,6775
464602,2013,202,75,1544898,7648
464600,2013,858,73,6855200,7990
464605,2013,276,81,2042700,7401
464604,2013,366,79,2737161,7479
2238101,2013,88,73,502209,5707
2238100,2013,143,54,718860,5027
239300,2013,1416,62,10193085,7199
554110,2013,3575,53,21880808,6121
236700,2013,4046,63,28471175,7037
236000,2013,8009,59,52556047,6562
526300,2013,1384,40,9300094,6720
299400,2013,1303,40,7945919,6098
123900,2013,243,2,792237,3260
479800,2013,0,0,0,
324700,2013,1750,72,12736408,7278
2119100,2013,77,1,418054,5429
241500,2013,1820,60,13834883,7602
2302800,2013,0,0,0,
241001,2013,NULL,NULL,NULL,
241600,2013,0,0,0,
241700,2013,2418,24,13662467,5650
4140200,2013,48,51,327680,6827
242300,2013,8270,50,61011418,7377
242200,2013,1561,62,12519547,8020
242400,2013,1674,77,14772721,8825
754000,2013,1286,35,10051172,7816
979500,2013,450,90,2420836,5380
3519300,2013,158,100,721162,4564
2154900,2013,28,61,169145,6041
248800,2013,3631,68,23573702,6492
250300,2013,8861,51,61408603,6930
3106000,2013,518,25,1226828,2368
251700,2013,3155,54,21205039,6721
248900,2013,1104,65,7720034,6993
249000,2013,3142,53,11309496,3599
139300,2013,594,69,3686083,6206
294700,2013,0,0,0,
828400,2013,708,65,4500574,6357
2056501,2013,90,71,333890,3710
2227800,2013,0,0,0,
2056500,2013,6,25,19200,3200
4205300,2013,31,62,207432,6691
NULL,2013,NULL,NULL,NULL,
3610300,2013,57,48,305724,5364
NULL,2013,NULL,NULL,NULL,
249100,2013,1599,28,8627802,5396
983100,2013,114,53,624930,5482
720400,2013,44,62,183771,4177
3205300,2013,34,59,246399,7247
2195500,2013,0,0,0,
2195400,2013,0,0,0,
2195900,2013,0,0,0,
3063400,2013,113,61,1019456,9022
2275900,2013,69,64,538837,7809
124000,2013,0,0,0,
1186400,2013,1264,24,7633747,6039
287100,2013,2840,38,14592323,5138
2185800,2013,121,95,386107,3191
3087200,2013,5,45,32050,6410
1284800,2013,88,96,748000,8500
2328500,2013,70,57,315000,4500
277500,2013,2735,79,19450367,7112
172500,2013,1014,82,7267692,7167
539900,2013,42,19,196827,4686
261600,2013,3182,67,22303326,7009
NULL,2013,NULL,NULL,NULL,
1290400,2013,0,0,0,
4117700,2013,127,59,615433,4846
479900,2013,4675,71,13818722,2956
287200,2013,6852,40,36425885,5316
229400,2013,888,22,4316339,4861
4195300,2013,33,49,257641,7807
4164100,2013,65,39,282737,4350
253200,2013,6229,49,44305801,7113
253000,2013,2373,53,15587158,6569
253300,2013,748,62,4731777,6326
253100,2013,923,50,6160790,6675
229500,2013,823,41,4198196,5101
261700,2013,8755,61,73853525,8436
3414300,2013,0,0,0,
124200,2013,240,2,1593928,6641
4125100,2013,2,9,4000,2000
3306300,2013,9,56,47842,5316
3309300,2013,NULL,NULL,NULL,
2343800,2013,129,55,490683,3804
691100,2013,5077,18,16551365,3260
808700,2013,0,0,0,
445200,2013,3465,25,18299621,5281
294800,2013,474,67,3973659,8383
2063000,2013,301,76,2887429,9593
1288100,2013,35,92,253435,7241
172700,2013,0,0,0,
3727500,2013,31,52,200014,6452
330000,2013,392,81,3401157,8676
1227200,2013,0,0,0,
711500,2013,411,3,2322030,5650
925600,2013,1909,31,6106356,3199
769200,2013,1103,7,5801745,5260
330100,2013,1217,77,8777348,7212
NULL,2013,NULL,NULL,NULL,
197600,2013,4968,51,35088032,7063
158200,2013,1805,76,16536633,9162
2482100,2013,NULL,NULL,NULL,
4173500,2013,218,2,1042283,4781
998100,2013,344,19,2009818,5842
208300,2013,5342,81,41491991,7767
3102100,2013,91,88,466071,5122
187900,2013,983,79,7378825,7506
343900,2013,812,93,5682257,6998
1152300,2013,29,35,150229,5180
888000,2013,62,76,422937,6822
285900,2013,2322,75,16449399,7084
NULL,2013,NULL,NULL,NULL,
172800,2013,270,5,947365,3509
683600,2013,569,12,1547194,2719
3115200,2013,332,69,2507968,7554
3115201,2013,7,70,57263,8180
226100,2013,4361,44,26975652,6186
525500,2013,0,0,0,
330200,2013,1252,73,9347146,7466
320300,2013,4,5,20000,5000
3071900,2013,594,67,5034299,8475
219200,2013,1054,45,6677664,6336
219300,2013,1059,77,7786382,7353
346500,2013,539,52,4224871,7838
386900,2013,704,67,6326729,8987
188000,2013,1171,77,10652425,9097
303300,2013,1204,65,9892534,8216
277800,2013,1649,72,12338683,7483
124300,2013,2262,92,16481526,7286
208600,2013,1174,64,8323636,7090
708500,2013,1329,76,10526224,7920
217200,2013,1436,30,6062385,4222
472900,2013,2049,70,8974082,4380
962900,2013,0,0,0,
500800,2013,127,83,893572,7036
4028300,2013,32,70,177339,5542
850300,2013,785,9,4447320,5665
3413300,2013,0,0,0,
4041400,2013,441,17,1376377,3121
2158600,2013,106,68,648840,6121
3643300,2013,29,47,152534,5260
2192400,2013,59,44,274560,4654
2275801,2013,38,84,361000,9500
2275800,2013,32,91,304000,9500
2278700,2013,21,37,161135,7673
320400,2013,3906,40,23068250,5906
124500,2013,446,2,2101727,4712
124600,2013,0,0,0,
3128700,2013,437,80,4218998,9654
3062400,2013,0,0,0,
2546400,2013,145,100,1377500,9500
1291200,2013,589,73,2174870,3692
3933300,2013,93,58,348720,3750
330400,2013,993,41,6411895,6457
320600,2013,358,71,2735596,7641
315800,2013,1111,42,7201162,6482
197700,2013,4408,50,33789036,7665
2161800,2013,596,46,4052954,6800
229700,2013,972,19,3867499,3979
308400,2013,1410,81,10476624,7430
3458300,2013,0,0,0,
4151600,2013,0,0,0,
4124500,2013,286,92,2117730,7405
4121000,2013,172,93,1290205,7501
4206500,2013,320,51,1495948,4675
3082100,2013,82,77,611190,7454
3279300,2013,19,66,186440,9813
3965400,2013,0,0,0,
124700,2013,125,2,836716,6694
2117500,2013,234,58,2609894,11153
822104,2013,1498,70,9723644,6491
855700,2013,519,15,2973700,5730
387400,2013,NULL,NULL,NULL,
923600,2013,1032,45,5635165,5460
4174600,2013,85,90,450000,5294
2125300,2013,263,95,1040139,3955
814500,2013,3496,35,20801581,5950
287300,2013,3456,15,19197724,5555
2295700,2013,112,47,585198,5225
952000,2013,239,48,1126102,4712
405701,2013,406,84,2884341,7104
405716,2013,275,84,1904876,6927
405720,2013,263,85,1826903,6946
NULL,2013,82,89,624033,7610
405726,2013,135,80,916950,6792
405715,2013,524,91,3706375,7073
405717,2013,771,90,5125555,6648
405727,2013,99,81,711707,7189
405723,2013,111,85,828922,7468
405702,2013,222,62,1409983,6351
405725,2013,139,63,975226,7016
405703,2013,230,86,1550635,6742
405713,2013,19,8,119097,6268
NULL,2013,89,94,542512,6096
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
405704,2013,643,83,4561954,7095
NULL,2013,188,98,1299764,6914
405724,2013,343,94,2421514,7060
NULL,2013,58,92,392647,6770
405728,2013,69,80,432983,6275
405718,2013,493,89,3521310,7143
405700,2013,1554,78,10282561,6617
NULL,2013,42,81,282161,6718
NULL,2013,92,92,622175,6763
405708,2013,460,87,3134283,6814
405707,2013,692,89,4733061,6840
NULL,2013,6,86,41672,6945
405722,2013,235,91,1539391,6551
NULL,2013,112,80,733286,6547
405721,2013,352,84,2403012,6827
NULL,2013,236,94,1685284,7141
405719,2013,476,93,3535474,7427
613600,2013,329,78,3169702,9634
3035900,2013,805,71,8863399,11010
3144300,2013,75,76,317824,4238
1174400,2013,80,56,542464,6781
4139300,2013,0,0,0,
4146000,2013,111,97,745110,6713
2128301,2013,121,66,458849,3792
4154900,2013,200,87,1267263,6336
2534000,2013,NULL,NULL,NULL,
461700,2013,510,82,3370000,6608
2132800,2013,22,61,61055,2775
3504300,2013,13,15,139866,10759
2542300,2013,689,79,6381280,9262
3468400,2013,72,71,316293,4393
3128500,2013,42,34,160157,3813
173300,2013,890,66,8354957,9388
4157400,2013,545,56,5046933,9260
1210500,2013,1483,39,9760027,6581
NULL,2013,NULL,NULL,NULL,
4185401,2013,32,36,201600,6300
4185400,2013,71,55,449430,6330
NULL,2013,7,9,20753,2965
3910400,2013,213,59,1964217,9222
2287801,2013,138,59,765123,5544
2287800,2013,343,69,1496698,4364
1146000,2013,3701,39,41892662,11319
2260601,2013,886,53,3477546,3925
2260600,2013,1355,37,5668399,4183
2260604,2013,222,45,1757290,7916
2260603,2013,671,68,2819740,4202
2260602,2013,719,45,2937536,4086
173200,2013,58,46,431049,7432
1016800,2013,115,71,505223,4393
698200,2013,466,6,1997296,4286
2357600,2013,0,0,0,
359300,2013,3945,39,24534104,6219
1300700,2013,414,50,2153641,5202
249400,2013,NULL,NULL,NULL,
277900,2013,1628,78,12102458,7434
NULL,2013,NULL,NULL,NULL,
1297600,2013,113,82,594809,5264
256596,2013,139,42,744310,5355
2550800,2013,0,0,0,
640400,2013,562,79,5534306,9848
255500,2013,1198,66,8512811,7106
NULL,2013,NULL,NULL,NULL,
902900,2013,16,24,171864,10742
1300300,2013,0,0,0,
2608000,2013,61,80,375265,6152
193600,2013,600,23,2908879,4848
208700,2013,0,0,0,
NULL,2013,NULL,NULL,NULL,
398800,2013,2152,80,14683277,6823
1009800,2013,329,89,3017613,9172
2338512,2013,398,89,2056058,5166
2203401,2013,13,93,123500,9500
4114300,2013,1364,40,11779529,8636
802600,2013,NULL,NULL,NULL,
4102300,2013,12,10,9600,800
4187200,2013,65,44,364353,5605
NULL,2013,NULL,NULL,NULL,
261900,2013,NULL,NULL,NULL,
2544303,2013,36,51,256530,7126
778000,2013,706,51,4583217,6492
3957400,2013,311,37,1675639,5388
3433400,2013,38,76,113000,2974
3647300,2013,12,10,56548,4712
4202600,2013,42,54,299453,7130
3101000,2013,29,35,184875,6375
257900,2013,809,72,6512347,8050
3965300,2013,309,32,2127954,6887
216400,2013,NULL,NULL,NULL,
2254000,2013,412,62,3862767,9376
2122000,2013,0,0,0,
784500,2013,2074,76,19928378,9609
891600,2013,NULL,NULL,NULL,
2579800,2013,NULL,NULL,NULL,
2347100,2013,424,85,1608593,3794
2247000,2013,44,54,259667,5902
2163500,2013,20,25,122148,6107
2202500,2013,851,88,4510300,5300
NULL,2013,362,60,2010122,5553
2584401,2013,193,91,1152982,5974
2584400,2013,361,55,2202100,6100
3729300,2013,31,74,131540,4243
3182300,2013,452,83,3140592,6948
2159700,2013,149,67,1075188,7216
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
261300,2013,3715,56,25601735,6891
262100,2013,3341,47,23004167,6885
4148000,2013,269,100,997564,3708
265300,2013,1017,42,6268856,6164
265400,2013,547,35,3374606,6169
265500,2013,152,5,415944,2736
265600,2013,109,22,489714,4493
265701,2013,1274,40,7026191,5515
265703,2013,476,23,2703375,5679
265702,2013,3489,38,16978318,4866
265704,2013,397,35,2199301,5540
265700,2013,6335,44,41776590,6595
3224300,2013,77,69,555594,7216
3960300,2013,782,27,1928407,2466
522300,2013,774,15,3387631,4377
2182200,2013,92,78,518222,5633
2284200,2013,37,40,290528,7852
2600100,2013,NULL,NULL,NULL,
3537300,2013,604,79,4766092,7891
2163400,2013,485,69,2419297,4988
1227700,2013,NULL,NULL,NULL,
2599400,2013,381,72,1524000,4000
274900,2013,NULL,NULL,NULL,
3443300,2013,28,47,220619,7879
3120700,2013,195,74,1342647,6885
4118800,2013,170,8,1338514,7874
NULL,2013,10,6,45439,4544
3203300,2013,115,53,684713,5954
278200,2013,2593,54,19022227,7336
278300,2013,NULL,NULL,NULL,
4133700,2013,105,9,577439,5499
278400,2013,NULL,NULL,NULL,
1161700,2013,89,25,693616,7793
1055100,2013,354,91,2816778,7957
4190500,2013,37,28,200128,5409
2069000,2013,142,29,1161009,8176
267400,2013,NULL,NULL,NULL,
278500,2013,9295,41,71836034,7728
344000,2013,783,75,6150096,7855
713000,2013,153,49,679102,4439
748400,2013,814,77,6135983,7538
193900,2013,853,36,6677160,7828
3080000,2013,41,61,173768,4238
3043900,2013,288,74,2760019,9583
258100,2013,2565,59,16064106,6263
287400,2013,2149,32,10099538,4700
278800,2013,2021,64,15480705,7660
200500,2013,2979,50,19492729,6543
219700,2013,1053,88,7931784,7533
538400,2013,545,42,2263218,4153
3838300,2013,57,59,452619,7941
2556600,2013,16,14,50289,3143
4176100,2013,116,1,559447,4823
376500,2013,5239,82,40881399,7803
795400,2013,3688,37,24405082,6617
718700,2013,219,51,1497070,6836
2545400,2013,675,97,5805000,8600
4179500,2013,119,39,665151,5590
1226100,2013,616,27,3800712,6170
2197900,2013,101,57,807548,7996
290500,2013,6949,78,50971512,7335
295000,2013,5410,81,43365051,8016
297200,2013,10530,42,64663774,6141
295100,2013,1286,84,10246888,7968
173400,2013,1922,70,13978209,7273
3079100,2013,34,8,182424,5365
526500,2013,475,58,3126262,6582
229900,2013,598,22,2778715,4647
251400,2013,569,32,3328561,5850
531300,2013,1336,46,4626258,3463
355800,2013,2233,22,8274109,3705
236900,2013,1022,78,7458180,7298
711100,2013,665,29,3317384,4989
299600,2013,1485,48,8460935,5698
299700,2013,6748,56,42647190,6320
4140800,2013,38,75,278060,7317
150800,2013,0,0,0,
3557300,2013,182,64,1184319,6507
561900,2013,406,17,2009176,4949
344100,2013,1041,47,7485729,7191
237000,2013,3564,46,24609177,6905
162300,2013,3777,58,15767184,4175
187700,2013,1932,59,6523190,3376
2077400,2013,866,8,5221892,6030
974200,2013,NULL,NULL,NULL,
173500,2013,1564,71,12665782,8098
970400,2013,7,0,20999,3000
217300,2013,1982,25,9382038,4734
4045300,2013,90,90,226231,2514
1170702,2013,221,96,1059361,4793
NULL,2013,NULL,NULL,NULL,
2591600,2013,318,92,1753002,5513
1287200,2013,432,93,1923826,4453
1287201,2013,546,90,2927417,5362
NULL,2013,NULL,NULL,NULL,
1170700,2013,815,92,3097134,3800
719100,2013,2567,23,14289840,5567
538700,2013,2030,43,9504289,4682
3813300,2013,108,33,773705,7164
4118300,2013,165,59,1368022,8291
103100,2013,0,0,0,
2223300,2013,NULL,NULL,NULL,
1166700,2013,1484,28,7884330,5313
458700,2013,1945,39,12361165,6355
242600,2013,890,26,4038600,4538
2454400,2013,NULL,NULL,NULL,
537800,2013,1479,23,6235342,4216
4185100,2013,283,46,1973827,6975
2052702,2013,0,0,0,
2052704,2013,0,0,0,
2052703,2013,0,0,0,
2052701,2013,0,0,0,
2052700,2013,NULL,NULL,NULL,
2315400,2013,769,23,4800113,6242
530100,2013,3547,38,21634032,6099
2161400,2013,61,82,524330,8596
169300,2013,3066,34,20657378,6738
136100,2013,623,32,2969918,4767
316000,2013,1146,45,6388769,5575
3419400,2013,NULL,NULL,NULL,
316100,2013,3926,52,26492161,6748
760200,2013,0,0,0,
