OPEID,DisbursementYear,NumReceivingFedLoan,PercentReceivingFedLoan,TotalFedLoanAid,AvgFedLoanAid
558500,2010,0,0,0,NULL
3109000,2010,315,91,2859191,9077
294200,2010,924,85,9064084,9810
332300,2010,3708,74,23952693,6460
470300,2010,87,86,791966,9103
121800,2010,731,67,9002837,12316
1114500,2010,4851,10,7803880,1609
121900,2010,1481,5,6004039,4054
NULL,2010,NULL,NULL,NULL,NULL
738700,2010,182,42,1167296,6414
738800,2010,124,47,935259,7542
2093700,2010,185,30,601805,3253
NULL,2010,NULL,NULL,NULL,NULL
371900,2010,2205,54,14247736,6462
2143000,2010,25,53,259973,10399
306800,2010,2735,21,13876162,5074
2603800,2010,47,16,140581,2991
1016100,2010,254,64,1002554,3947
187300,2010,1133,76,8509350,7510
865900,2010,0,0,0,NULL
1323400,2010,0,0,0,NULL
122300,2010,775,4,3480397,4491
3868400,2010,23,21,124917,5431
022260A1  ,2010,NULL,NULL,NULL,NULL
616500,2010,0,0,0,NULL
4037300,2010,718,54,3754481,5229
122400,2010,157,2,699822,4457
1255000,2010,118,1,710229,6019
2570300,2010,180,49,1303355,7241
2570301,2010,83,100,337074,4061
122600,2010,679,3,4503444,6632
704700,2010,33,0,32500,985
122700,2010,34,0,46500,1368
122800,2010,368,2,2043731,5554
1034000,2010,53,0,172347,3252
001232A1  ,2010,NULL,NULL,NULL,NULL
294300,2010,548,87,3849137,7024
2536400,2010,28,33,140398,5014
200700,2010,915,88,6289402,6874
4112300,2010,103,77,1191523,11568
NULL,2010,NULL,NULL,NULL,NULL
201000,2010,6746,29,44531670,6601
201400,2010,474,57,4505163,9505
806700,2010,75,74,802670,10702
201100,2010,1118,42,6307166,5641
201200,2010,1108,33,5458345,4926
201300,2010,1507,36,11543874,7660
002011A1  ,2010,NULL,NULL,NULL,NULL
200800,2010,2750,31,21694325,7889
197400,2010,NULL,NULL,NULL,NULL
306900,2010,1438,74,12728368,8851
NULL,2010,42,53,191781,4566
989900,2010,75,47,564270,7524
378200,2010,1111,26,3286465,2958
1164900,2010,2674,46,19208093,7183
171000,2010,6874,68,52273299,7604
207800,2010,1897,50,12878126,6789
201600,2010,1525,55,13975445,9164
1186600,2010,129,45,605785,4696
358600,2010,1245,81,9546959,7668
3520300,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
996200,2010,44,2,43732,994
898800,2010,0,0,0,NULL
187400,2010,1778,71,12119950,6817
3100900,2010,210,60,1761250,8387
235700,2010,NULL,NULL,NULL,NULL
171200,2010,NULL,NULL,NULL,NULL
329100,2010,NULL,NULL,NULL,NULL
329200,2010,NULL,NULL,NULL,NULL
681100,2010,1974,28,8219375,4164
329300,2010,1120,82,8234379,7352
714200,2010,2,2,1500,750
372000,2010,1472,67,5953058,4044
368900,2010,1153,81,6973109,6048
150500,2010,531,30,3730680,7026
NULL,2010,NULL,NULL,NULL,NULL
108800,2010,368,60,2593941,7049
1324000,2010,86,47,582917,6778
1321800,2010,73,53,195955,2684
NULL,2010,NULL,NULL,NULL,NULL
3570400,2010,0,0,0,NULL
235800,2010,970,49,5858547,6040
171600,2010,118,78,910449,7716
1302600,2010,0,0,0,NULL
171700,2010,489,97,4371882,8940
890600,2010,1392,6,3635500,2612
3023700,2010,68,27,89736,1320
400700,2010,5174,31,33900413,6552
1091300,2010,342,80,1295764,3789
854500,2010,685,91,2125763,3103
2126300,2010,67,32,173919,2596
901000,2010,762,17,2937061,3854
228200,2010,1756,58,15058403,8575
2320800,2010,177,64,899497,5082
1111300,2010,185,69,1954709,10566
2568600,2010,4,2,23886,5972
1167300,2010,235,77,2521912,10732
630501,2010,138,88,979896,7101
204400,2010,722,78,5240844,7259
4092400,2010,254,49,1259670,4959
307200,2010,1572,72,11355822,7224
4128400,2010,309,43,1571311,5085
561200,2010,0,0,0,NULL
139200,2010,155,2,435107,2807
258200,2010,1079,42,7283533,6750
182000,2010,943,77,6024336,6388
NULL,2010,NULL,NULL,NULL,NULL
740100,2010,378,54,3855600,10200
550000,2010,288,54,2734043,9493
193100,2010,316,92,1656285,5241
275800,2010,1886,61,18624081,9875
NULL,2010,NULL,NULL,NULL,NULL
3193300,2010,3,0,5252,1751
275900,2010,159,41,1215750,7646
276000,2010,1070,58,6856084,6408
329400,2010,661,69,4085922,6181
1204200,2010,46,35,217346,4725
1206800,2010,34,47,96522,2839
332400,2010,2387,78,17285841,7242
NULL,2010,NULL,NULL,NULL,NULL
4125500,2010,57,76,193687,3398
NULL,2010,NULL,NULL,NULL,NULL
3822400,2010,0,0,0,NULL
2317200,2010,433,55,2387497,5514
NULL,2010,0,0,0,NULL
2125200,2010,13,25,69426,5340
3254300,2010,34,33,119000,3500
276300,2010,631,74,4604447,7297
3440400,2010,143,55,906086,6336
NULL,2010,NULL,NULL,NULL,NULL
386100,2010,1511,76,13306838,8807
182100,2010,1557,76,11955581,7679
030722A1  ,2010,NULL,NULL,NULL,NULL
830302,2010,348,20,3159528,9079
307300,2010,1077,71,7824010,7265
3103900,2010,0,0,0,NULL
102600,2010,302,59,1287214,4262
2160100,2010,18,44,86037,4780
1073600,2010,817,31,3876069,4744
276500,2010,3269,61,23506637,7191
NULL,2010,0,0,0,NULL
369000,2010,221,70,1433960,6489
369001,2010,6,35,33014,5502
386300,2010,4352,54,31149851,7158
294400,2010,969,78,8093216,8352
123000,2010,NULL,NULL,NULL,NULL
381500,2010,5425,56,40220721,7414
187500,2010,723,34,4047492,5598
798800,2010,0,0,0,NULL
236100,2010,397,52,2252470,5674
350400,2010,190,19,136892,720
2140800,2010,771,67,2218274,2877
372300,2010,1079,69,9116546,8449
228400,2010,719,78,7329655,10194
2495100,2010,50,91,275000,5500
2331000,2010,104,76,572000,5500
208000,2010,1097,59,7488541,6826
2578400,2010,NULL,NULL,NULL,NULL
319900,2010,786,81,7623193,9699
1047400,2010,276,49,1699467,6157
NULL,2010,NULL,NULL,NULL,NULL
276900,2010,1211,59,8423175,6956
372400,2010,1383,62,11294147,8166
350500,2010,787,71,5915870,7517
248200,2010,1852,63,19311657,10427
329600,2010,1758,80,13497916,7678
217100,2010,758,14,3404258,4491
218000,2010,1086,48,7696227,7087
218700,2010,1324,79,8035793,6069
2137200,2010,NULL,NULL,NULL,NULL
217800,2010,1136,27,6138195,5403
218100,2010,753,63,4698274,6239
2092100,2010,53,40,214170,4041
3235300,2010,NULL,NULL,NULL,NULL
3976300,2010,66,63,173238,2625
3944300,2010,45,82,260608,5791
217700,2010,1322,17,3278884,2480
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
4115600,2010,104,86,596716,5738
1119700,2010,0,0,0,NULL
1173206,2010,NULL,NULL,NULL,NULL
1173200,2010,NULL,NULL,NULL,NULL
1173201,2010,70,45,649291,9276
696000,2010,1333,32,8157670,6120
299300,2010,473,53,3181126,6725
2063100,2010,9,0,30478,3386
489800,2010,2312,87,18109934,7833
172100,2010,NULL,NULL,NULL,NULL
210900,2010,1040,63,6891047,6626
808500,2010,0,0,0,NULL
769100,2010,1169,17,3887279,3325
172200,2010,1415,63,12078638,8536
359000,2010,3897,43,22559718,5789
359100,2010,1044,69,8429734,8074
3001200,2010,489,72,3892426,7960
201700,2010,2900,38,19732886,6804
193300,2010,485,78,4220167,8701
216500,2010,1275,91,11855140,9298
172300,2010,NULL,NULL,NULL,NULL
3025500,2010,20,1,87535,4377
2100300,2010,79,33,574036,7266
277700,2010,1674,92,11978654,7156
4129801,2010,94,59,602446,6409
4129800,2010,191,61,1368301,7164
4129802,2010,76,40,402443,5295
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
2453500,2010,NULL,NULL,NULL,NULL
4148500,2010,193,100,792908,4108
3763300,2010,138,59,672013,4870
3356300,2010,319,53,1228115,3850
343800,2010,201,75,2193144,10911
2210800,2010,0,0,0,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
736200,2010,874,93,7828216,8957
736204,2010,303,96,2840870,9376
736202,2010,568,93,4820471,8487
736205,2010,38,83,357781,9415
2588900,2010,471,24,2672211,5673
3804400,2010,1733,69,11145098,6431
NULL,2010,NULL,NULL,NULL,NULL
350600,2010,NULL,NULL,NULL,NULL
1220300,2010,77,71,538787,6997
1167700,2010,0,0,0,NULL
350700,2010,253,70,1237881,4893
3701300,2010,102,45,712860,6989
1052900,2010,NULL,NULL,NULL,NULL
1167200,2010,131,3,707128,5398
123600,2010,334,51,2546274,7624
123700,2010,0,0,0,NULL
2362300,2010,57,70,502056,8808
474000,2010,1145,12,4905142,4284
2535500,2010,0,0,0,NULL
158000,2010,3226,71,25480738,7899
277200,2010,4093,70,29496302,7207
627300,2010,612,79,4731526,7731
3097000,2010,797,76,5943454,7457
489900,2010,40,53,293307,7333
3099600,2010,0,0,0,NULL
647800,2010,64,45,453481,7086
423300,2010,NULL,NULL,NULL,NULL
329700,2010,3146,78,25386441,8069
NULL,2010,NULL,NULL,NULL,NULL
294500,2010,1250,64,9037447,7230
3052000,2010,80,80,280000,3500
2326800,2010,172,36,1366857,7947
241300,2010,946,24,3698625,3910
NULL,2010,NULL,NULL,NULL,NULL
2060800,2010,0,0,0,NULL
3181400,2010,0,0,0,NULL
2520800,2010,134,57,934702,6975
961300,2010,40,18,195039,4876
NULL,2010,NULL,NULL,NULL,NULL
212000,2010,1124,55,7475191,6651
126700,2010,184,3,1202130,6533
NULL,2010,NULL,NULL,NULL,NULL
107700,2010,5286,20,25955245,4910
400900,2010,664,38,3965976,5973
3206300,2010,0,0,0,NULL
NULL,2010,NULL,NULL,NULL,NULL
933500,2010,0,0,0,NULL
726400,2010,0,0,0,NULL
397400,2010,0,0,0,NULL
3092600,2010,56,65,326344,5828
329800,2010,1850,67,12496177,6755
622800,2010,172,87,1739421,10113
307500,2010,NULL,NULL,NULL,NULL
294600,2010,1300,65,23588726,18145
NULL,2010,186,72,1787643,9611
2180200,2010,129,63,783750,6076
NULL,2010,209,86,1413117,6761
NULL,2010,40,95,291263,7282
533900,2010,343,29,2131870,6215
1276400,2010,0,0,0,NULL
3109100,2010,102,93,582797,5714
976900,2010,583,86,5030016,8628
1258600,2010,2652,16,9776198,3686
248444,2010,1248,20,5792883,4642
002484A1  ,2010,NULL,NULL,NULL,NULL
3652300,2010,174,17,926445,5324
1037400,2010,3028,46,32161695,10621
136000,2010,11027,48,81172673,7361
2231600,2010,66,77,750000,11364
3125601,2010,39,54,122173,3133
NULL,2010,NULL,NULL,NULL,NULL
3125602,2010,60,44,193504,3225
3125600,2010,73,40,256454,3513
150600,2010,2533,4,15988173,6312
2316200,2010,23,1,60857,2646
NULL,2010,NULL,NULL,NULL,NULL
307702,2010,1841,56,12423058,6748
307701,2010,1254,60,9147443,7295
307700,2010,5946,41,68955659,11597
2263700,2010,150,23,857220,5715
2152101,2010,386,90,3902914,10111
307600,2010,710,80,6261361,8819
2152100,2010,316,84,3338827,10566
2152104,2010,59,81,641215,10868
003076A1  ,2010,272,62,3021196,11107
003076A2  ,2010,557,89,4604789,8267
2060300,2010,565,83,6595318,11673
2174800,2010,214,99,798631,3732
2361500,2010,0,0,0,NULL
2618400,2010,0,0,0,NULL
2324500,2010,114,44,358175,3142
2125600,2010,242,73,1426348,5894
3284300,2010,2,3,3500,1750
2198900,2010,NULL,NULL,NULL,NULL
229000,2010,18641,51,138011381,7404
225400,2010,NULL,NULL,NULL,NULL
229200,2010,3420,58,22549336,6593
3810500,2010,36,75,243442,6762
676800,2010,2162,45,14378796,6651
694200,2010,676,74,5712685,8451
1061800,2010,99,93,649493,6561
1153700,2010,0,0,0,NULL
2280900,2010,133,81,980291,7371
3198400,2010,4,4,2000,500
2189000,2010,166,19,406505,2449
255700,2010,468,17,2079144,4443
NULL,2010,NULL,NULL,NULL,NULL
538000,2010,1367,42,5438341,3978
703200,2010,954,71,7532598,7896
NULL,2010,NULL,NULL,NULL,NULL
778300,2010,NULL,NULL,NULL,NULL
351000,2010,11407,51,76070924,6669
369100,2010,703,28,3825850,5442
369110,2010,5,63,62902,12580
993600,2010,1518,16,4998190,3293
803800,2010,192,7,673393,3507
261500,2010,1521,11,6838082,4496
979700,2010,116,2,335663,2894
255300,2010,518,73,4164371,8039
399300,2010,5196,44,20633276,3971
456800,2010,523,80,4117824,7873
928300,2010,168,88,574119,3417
197500,2010,1280,96,8458958,6609
-2,2010,NULL,NULL,NULL,NULL
3061200,2010,NULL,NULL,NULL,NULL
2121100,2010,426,82,3823952,8976
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,550,63,3767057,6849
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
3368300,2010,599,51,3909392,6527
NULL,2010,NULL,NULL,NULL,NULL
248500,2010,11,4,54024,4911
NULL,2010,24,6,102217,4259
359200,2010,2715,48,19395280,7144
165700,2010,NULL,NULL,NULL,NULL
165701,2010,9,82,107162,11907
NULL,2010,NULL,NULL,NULL,NULL
2158300,2010,36,75,274000,7611
2248200,2010,195,53,1837065,9421
NULL,2010,NULL,NULL,NULL,NULL
2248205,2010,190,52,1106487,5824
NULL,2010,44,67,137182,3118
NULL,2010,NULL,NULL,NULL,NULL
2248207,2010,182,49,1093148,6006
2248204,2010,193,52,1813330,9395
2248206,2010,174,46,1039562,5974
3098702,2010,227,56,1784864,7863
3422302,2010,204,68,1202584,5895
3422301,2010,330,44,1982982,6009
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,15,79,128027,8535
3098705,2010,208,47,1082894,5206
3422300,2010,236,48,1310073,5551
2497309,2010,309,47,1996676,6462
2497300,2010,287,48,1766949,6157
2219500,2010,704,100,2087880,2966
NULL,2010,NULL,NULL,NULL,NULL
2219501,2010,213,91,1371969,6441
102800,2010,1638,91,12689022,7747
252800,2010,256,51,1210012,4727
NULL,2010,NULL,NULL,NULL,NULL
4128000,2010,63,24,402220,6384
026142A2  ,2010,502,86,3982109,7932
NULL,2010,56,89,446245,7969
2614205,2010,278,98,3179900,11438
NULL,2010,NULL,NULL,NULL,NULL
499202,2010,355,90,2790529,7861
2614201,2010,794,86,6928063,8726
NULL,2010,NULL,NULL,NULL,NULL
2614202,2010,786,91,6576479,8367
2614203,2010,593,89,5200982,8771
2614200,2010,152,21,1052845,6927
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
499200,2010,368,83,2790512,7583
NULL,2010,NULL,NULL,NULL,NULL
2614204,2010,307,85,2062053,6717
NULL,2010,NULL,NULL,NULL,NULL
332500,2010,4738,64,31574732,6664
NULL,2010,NULL,NULL,NULL,NULL
351100,2010,543,60,3691562,6798
172400,2010,1706,75,12304044,7212
123800,2010,642,70,6545543,10196
241400,2010,516,51,3739353,7247
386600,2010,7866,39,35975000,4573
4117400,2010,740,88,2453869,3316
2077100,2010,567,83,5902480,10410
386800,2010,1851,76,13083015,7068
849800,2010,2,2,4000,2000
NULL,2010,NULL,NULL,NULL,NULL
248600,2010,821,22,4576808,5575
NULL,2010,0,0,0,NULL
NULL,2010,NULL,NULL,NULL,NULL
464500,2010,292,81,1929828,6609
236500,2010,583,89,3875068,6647
236200,2010,4749,45,33381044,7029
NULL,2010,NULL,NULL,NULL,NULL
464606,2010,822,84,7681954,9345
464601,2010,387,91,3418647,8834
464608,2010,291,87,2881750,9903
NULL,2010,67,73,489513,7306
464607,2010,263,83,728022,2768
464602,2010,419,77,4040544,9643
464600,2010,1330,78,13481059,10136
464605,2010,628,88,6334244,10086
464604,2010,860,86,7854737,9133
NULL,2010,NULL,NULL,NULL,NULL
2238100,2010,298,92,1522398,5109
239300,2010,1453,57,8921535,6140
554100,2010,3377,50,20575994,6093
236700,2010,4508,65,31338576,6952
236000,2010,7880,60,48770278,6189
526300,2010,1300,40,7755359,5966
299400,2010,1659,50,10780075,6498
123900,2010,177,1,540202,3052
479800,2010,0,0,0,NULL
324700,2010,1555,66,12026587,7734
2119100,2010,146,1,644157,4412
241500,2010,1898,61,15421567,8125
2302800,2010,0,0,0,NULL
002401A1  ,2010,NULL,NULL,NULL,NULL
241600,2010,0,0,0,NULL
241700,2010,1443,14,7355902,5098
4140200,2010,49,45,251007,5123
242300,2010,7178,49,53147922,7404
242200,2010,1382,61,10038983,7264
242400,2010,1875,77,6890441,3675
754000,2010,1049,32,9058655,8636
979500,2010,848,98,8635670,10184
3519300,2010,70,41,199713,2853
NULL,2010,NULL,NULL,NULL,NULL
248800,2010,3198,57,20250775,6332
250300,2010,8468,50,57516998,6792
3106000,2010,682,32,3244877,4758
251700,2010,3090,59,20286488,6565
248900,2010,1137,64,7360872,6474
249000,2010,2957,52,19096222,6458
139300,2010,578,60,3868386,6693
294700,2010,0,0,0,NULL
828400,2010,802,80,4270650,5325
2056501,2010,103,61,339086,3292
2227800,2010,0,0,0,NULL
2056500,2010,2,5,8006,4003
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
3610300,2010,42,42,183181,4361
NULL,2010,NULL,NULL,NULL,NULL
249100,2010,1683,34,7152339,4250
983100,2010,110,53,515738,4689
720400,2010,44,46,89148,2026
3205300,2010,23,38,75923,3301
2195500,2010,0,0,0,NULL
2195400,2010,0,0,0,NULL
2195900,2010,0,0,0,NULL
3063400,2010,138,56,1186244,8596
2275900,2010,68,53,598412,8800
124000,2010,0,0,0,NULL
1186400,2010,1881,28,10253241,5451
287100,2010,2464,37,14140280,5739
2185800,2010,0,0,0,NULL
3087200,2010,8,53,62909,7864
1284800,2010,82,93,410000,5000
2328500,2010,60,51,330000,5500
277500,2010,2388,77,17434430,7301
172500,2010,1097,80,7049060,6426
539900,2010,65,37,265786,4089
261600,2010,3160,68,21517958,6809
NULL,2010,NULL,NULL,NULL,NULL
1290400,2010,0,0,0,NULL
4117700,2010,30,11,111991,3733
479900,2010,4075,86,25409142,6235
287200,2010,6975,37,42375492,6075
229400,2010,550,12,2575072,4682
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,54,36,391907,7258
253200,2010,5482,51,39683720,7239
253000,2010,1711,54,11453675,6694
253300,2010,723,60,3694231,5110
253100,2010,893,43,5651964,6329
229500,2010,914,39,3727295,4078
261700,2010,7562,54,60366055,7983
3414300,2010,0,0,0,NULL
124200,2010,278,3,1903936,6849
4125100,2010,0,0,0,NULL
3306300,2010,8,47,56814,7102
3309300,2010,NULL,NULL,NULL,NULL
2343800,2010,167,61,620092,3713
691100,2010,2218,8,10722743,4834
808700,2010,0,0,0,NULL
445200,2010,3080,23,19897419,6460
294800,2010,683,69,6130687,8976
2063000,2010,282,83,1910865,6776
1288100,2010,23,72,182586,7939
172700,2010,0,0,0,NULL
3727500,2010,77,91,308000,4000
330000,2010,422,80,3332205,7896
1227200,2010,0,0,0,NULL
711500,2010,340,2,2177243,6404
925600,2010,2101,25,5615336,2673
769200,2010,1009,6,4895733,4852
330100,2010,1367,76,10103130,7391
NULL,2010,NULL,NULL,NULL,NULL
197600,2010,4025,55,25612466,6363
158200,2010,1972,72,15038513,7626
2482100,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
998100,2010,366,19,2067558,5649
208300,2010,4602,74,50681534,11013
3102100,2010,90,75,384073,4267
187900,2010,1055,85,7642524,7244
343900,2010,930,96,5521562,5937
1152300,2010,13,27,95704,7362
888000,2010,88,85,742125,8433
285900,2010,2581,76,17920450,6943
NULL,2010,NULL,NULL,NULL,NULL
172800,2010,247,5,1211448,4905
683600,2010,747,15,2285383,3059
3115200,2010,239,74,1822429,7625
NULL,2010,NULL,NULL,NULL,NULL
226100,2010,3827,31,20323264,5310
525500,2010,0,0,0,NULL
330200,2010,1197,76,8309902,6942
320300,2010,10,16,47000,4700
3071900,2010,663,92,4595839,6932
219200,2010,1150,50,6682313,5811
219300,2010,1170,79,12590089,10761
346500,2010,605,56,4584096,7577
386900,2010,1072,74,9187273,8570
188000,2010,811,54,7778956,9592
303300,2010,1342,71,10939444,8152
277800,2010,1684,75,12445578,7390
124300,2010,1766,89,11450427,6484
208600,2010,1022,63,6921094,6772
708500,2010,1510,73,11298796,7483
217200,2010,1022,21,4021968,3935
472900,2010,4422,74,31350099,7090
962900,2010,0,0,0,NULL
500800,2010,120,80,484200,4035
4028300,2010,43,81,266834,6205
850300,2010,402,5,2255310,5610
3413300,2010,0,0,0,NULL
4041400,2010,968,31,3699989,3822
2158600,2010,69,64,655500,9500
3643300,2010,49,67,281994,5755
2192400,2010,74,68,428360,5789
2275801,2010,28,62,266000,9500
2275800,2010,39,91,370500,9500
2278700,2010,31,47,185680,5990
320400,2010,2336,26,12939868,5539
124500,2010,327,1,1460374,4466
124600,2010,852,5,5486934,6440
3128700,2010,388,89,3154233,8129
3062400,2010,0,0,0,NULL
2546400,2010,165,70,1567500,9500
1291200,2010,646,75,3583473,5547
3933300,2010,175,87,1644490,9397
330400,2010,1207,48,8214752,6806
320600,2010,546,95,3091660,5662
315800,2010,1330,51,5893407,4431
197700,2010,3840,47,26067699,6788
2161800,2010,860,67,10267501,11939
229700,2010,754,15,2934860,3892
308400,2010,1310,76,9096000,6944
3458300,2010,0,0,0,NULL
NULL,2010,0,0,0,NULL
4124500,2010,160,47,1338669,8367
4121000,2010,262,100,962283,3673
NULL,2010,NULL,NULL,NULL,NULL
3082100,2010,61,63,716051,11739
3279300,2010,17,65,157450,9262
3965400,2010,0,0,0,NULL
124700,2010,145,2,998690,6888
2117500,2010,299,62,2653727,8875
822104,2010,2613,87,19617611,7508
855700,2010,0,0,0,NULL
387400,2010,NULL,NULL,NULL,NULL
923600,2010,787,37,4477901,5690
NULL,2010,NULL,NULL,NULL,NULL
2125300,2010,356,92,2417277,6790
814500,2010,2363,27,13634416,5770
287300,2010,3400,15,17551407,5162
2295700,2010,206,69,1194728,5800
952000,2010,324,61,1997143,6164
405701,2010,361,85,3687076,10214
405716,2010,182,81,1834020,10077
004057A2  ,2010,112,87,1082348,9664
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
405715,2010,416,92,4552042,10942
405717,2010,471,99,5178156,10994
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
405702,2010,246,72,2523240,10257
NULL,2010,NULL,NULL,NULL,NULL
405703,2010,330,91,2954197,8952
405713,2010,42,13,311818,7424
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
405704,2010,630,84,6079242,9650
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
405718,2010,446,93,4409662,9887
405700,2010,1148,68,11855027,10327
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
405708,2010,413,90,4186290,10136
405707,2010,496,90,4995488,10072
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
004057A3  ,2010,262,95,2334047,8909
NULL,2010,NULL,NULL,NULL,NULL
004057A1  ,2010,421,92,4148798,9855
613600,2010,225,87,2174916,9666
3035900,2010,709,91,7164642,10105
3144300,2010,70,96,111711,1596
1174400,2010,134,71,669447,4996
4139300,2010,0,0,0,NULL
4146000,2010,50,74,274877,5498
2128301,2010,178,29,1459472,8199
NULL,2010,16,53,70287,4393
2534000,2010,NULL,NULL,NULL,NULL
461700,2010,1806,80,16105247,8918
2132800,2010,11,35,36410,3310
3504300,2010,2,9,15000,7500
2542300,2010,583,84,5017587,8606
3468400,2010,93,87,315215,3389
3128500,2010,59,33,89909,1524
173300,2010,1023,69,9271376,9063
NULL,2010,NULL,NULL,NULL,NULL
1210500,2010,857,23,6102625,7121
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
3910400,2010,373,71,2266726,6077
2287801,2010,112,50,746380,6664
2287800,2010,356,64,2045129,5745
1146000,2010,4027,41,40271107,10000
2260601,2010,140,8,174057,1243
2260600,2010,304,11,397963,1309
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,41,6,40613,991
2260602,2010,170,11,226817,1334
173200,2010,75,59,442402,5899
1016800,2010,61,62,241850,3965
698200,2010,442,7,1440156,3258
2357600,2010,0,0,0,NULL
359300,2010,3458,38,21354768,6175
1300700,2010,438,44,2577507,5885
249400,2010,NULL,NULL,NULL,NULL
277900,2010,1724,77,16265560,9435
NULL,2010,NULL,NULL,NULL,NULL
1297600,2010,99,80,604355,6105
256596,2010,169,40,711122,4208
2550800,2010,0,0,0,NULL
640400,2010,475,81,4250575,8949
255500,2010,1215,66,8237022,6779
NULL,2010,NULL,NULL,NULL,NULL
902900,2010,22,19,171170,7780
1300300,2010,0,0,0,NULL
2608000,2010,72,80,475406,6603
193600,2010,684,30,1964557,2872
208700,2010,2,1,7000,3500
NULL,2010,NULL,NULL,NULL,NULL
398800,2010,2661,100,17845830,6706
1009800,2010,174,73,1827000,10500
2338512,2010,93,40,519242,5583
2203400,2010,20,48,115777,5789
4114300,2010,559,22,2314522,4140
002568A1  ,2010,NULL,NULL,NULL,NULL
4102300,2010,23,23,47000,2043
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
261900,2010,NULL,NULL,NULL,NULL
2544303,2010,35,69,141112,4032
778000,2010,624,47,3046189,4882
3957400,2010,299,36,1408071,4709
3433400,2010,35,58,98651,2819
3647300,2010,22,20,74365,3380
NULL,2010,NULL,NULL,NULL,NULL
3101000,2010,54,78,200334,3710
257900,2010,691,67,7683135,11119
3965300,2010,118,16,663407,5622
216400,2010,NULL,NULL,NULL,NULL
2254000,2010,525,74,5718519,10892
2122000,2010,0,0,0,NULL
784500,2010,2500,75,20565583,8226
891600,2010,NULL,NULL,NULL,NULL
2579800,2010,NULL,NULL,NULL,NULL
2347100,2010,380,76,3556779,9360
2247000,2010,69,77,435485,6311
2163500,2010,89,72,1006144,11305
2202500,2010,868,74,4340000,5000
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
2584400,2010,755,87,3531431,4677
3729300,2010,34,46,312283,9185
3182300,2010,409,92,3537495,8649
2159700,2010,78,73,591144,7579
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
261300,2010,2925,46,19864729,6791
262100,2010,2652,45,19229290,7251
NULL,2010,123,92,419922,3414
265300,2010,730,32,4138978,5670
265400,2010,391,30,2003385,5124
265500,2010,354,10,451027,1274
265600,2010,55,13,208775,3796
265701,2010,503,14,3317024,6594
265703,2010,223,11,1169973,5247
265702,2010,2398,27,14554019,6069
265704,2010,150,10,874595,5831
265700,2010,6112,42,42561394,6964
3224300,2010,94,42,385392,4100
3960300,2010,1229,44,4592131,3736
522300,2010,721,14,2966563,4115
2182200,2010,69,59,405110,5871
2284200,2010,63,68,503976,8000
2600100,2010,NULL,NULL,NULL,NULL
3537300,2010,437,70,2974197,6806
2163400,2010,406,53,2862449,7050
1227700,2010,NULL,NULL,NULL,NULL
2599400,2010,497,64,4960895,9982
274900,2010,NULL,NULL,NULL,NULL
3443300,2010,38,53,348050,9159
3120700,2010,151,50,962432,6374
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
3203300,2010,146,75,853414,5845
278200,2010,2832,56,21509663,7595
278300,2010,NULL,NULL,NULL,NULL
