OPEID,CohortYear,NumDefault,NumBorrowers,DefaultRate,RateType
010681,2011,6,81,7.4,B
010914,2011,5,35,14.2,B
007874,2011,2,40,5,B
003874,2011,1,42,2.3,B
001389,2011,1,60,1.6,B
041954,2011,0,0,0,A
001825,2011,289,5632,5.1,P
001892,2011,207,4986,4.1,P
002972,2011,173,4219,4.1,A
002480,2011,127,3135,4,A
003917,2011,87,2236,3.8,A
001164,2011,145,4070,3.5,A
002616,2011,93,1569,5.9,A
001322,2011,44,1430,3,A
003050,2011,31,837,3.7,A
003724,2011,29,915,3.1,A
003681,2011,26,763,3.4,A
003036,2011,14,629,2.2,A
002899,2011,18,474,3.7,A
003392,2011,9,342,2.6,A
003484,2011,12,360,3.3,A
031009,2011,13,186,6.9,A
006322,2011,4,153,2.6,A
006477,2011,1,137,0.7,A
007947,2011,1,72,1.3,P
008259,2011,11,121,9,A
037275,2011,2,45,4.4,A
034984,2011,6,72,8.3,B
022577,2011,8,54,14.8,A
025606,2011,2,52,3.8,A
012275,2011,0,21,0,B
041645,2011,0,1,0,B
002462,2011,8,98,8.1,B
030333,2011,2,25,8,B
034784,2011,0,29,0,B
001313,2011,202,5185,3.8,P
002565,2011,180,4032,4.4,P
003258,2011,63,2202,2.8,P
002843,2011,73,1973,3.6,A
002765,2011,27,1294,2,A
003486,2011,29,825,3.5,A
002241,2011,19,758,2.5,A
003298,2011,19,718,2.6,A
002499,2011,44,765,5.7,A
001238,2011,30,518,5.7,A
003753,2011,12,197,6,A
001987,2011,9,218,4.1,A
001542,2011,16,225,7.1,A
002039,2011,5,199,2.5,A
003506,2011,6,176,3.4,P
030800,2011,0,48,0,B
024950,2011,2,51,3.9,A
002313,2011,1,29,3.4,B
003798,2011,336,7728,4.3,P
001625,2011,91,3125,2.9,A
021553,2011,55,1142,4.8,A
002050,2011,57,1243,4.5,P
007273,2011,72,1168,6.1,P
001437,2011,35,1331,2.6,P
001133,2011,33,860,3.8,A
003788,2011,20,1005,1.9,A
002225,2011,45,982,4.5,P
003194,2011,46,974,4.7,P
002086,2011,20,431,4.6,A
002829,2011,10,447,2.2,A
001850,2011,18,436,4.1,A
001704,2011,14,295,4.7,A
002414,2011,13,229,5.6,A
036163,2011,40,135,29.6,A
041564,2011,15,54,27.7,A
033593,2011,8,150,5.3,A
022220,2011,1,71,1.4,A
021174,2011,13,64,20.3,A
010720,2011,1,51,1.9,B
021670,2011,1,54,1.8,B
022768,2011,0,82,0,B
035973,2011,0,23,0,B
041397,2011,0,15,0,B
041758,2011,0,5,0,B
022424,2011,6,37,16.2,B
032383,2011,4,44,9,A
040215,2011,2,26,7.6,B
002467,2011,3,41,7.3,B
008586,2011,1,38,2.6,B
001350,2011,221,4512,4.8,P
002779,2011,27,1046,2.5,A
002109,2011,16,499,3.2,A
002851,2011,15,405,3.7,A
035593,2011,5,159,3.1,A
002115,2011,6,133,4.5,A
025600,2011,13,93,13.9,A
007291,2011,4,62,6.4,P
036783,2011,15,86,17.4,B
006689,2011,7,53,13.2,B
035383,2011,4,44,9,A
030725,2011,3,46,6.5,B
005102,2011,1,36,2.7,B
012573,2011,1,38,2.6,B
007544,2011,1,44,2.2,A
001320,2011,152,3333,4.5,A
001325,2011,111,2058,5.3,A
002380,2011,49,1496,3.2,P
001262,2011,26,1025,2.5,A
012154,2011,19,347,5.4,A
010854,2011,11,352,3.1,A
002236,2011,27,343,7.8,A
001856,2011,11,272,4,A
001799,2011,10,270,3.7,A
002036,2011,2,142,1.4,A
006565,2011,7,176,3.9,A
023306,2011,4,67,5.9,B
041559,2011,0,71,0,A
041749,2011,0,2,0,B
025973,2011,12,76,15.7,A
023069,2011,4,42,9.5,A
010520,2011,0,31,0,P
003969,2011,328,8976,3.6,P
001417,2011,190,4929,3.8,P
001598,2011,187,4816,3.8,P
010395,2011,48,1659,2.8,P
003706,2011,23,848,2.7,A
003244,2011,15,636,2.3,A
012300,2011,25,737,3.3,P
003458,2011,15,453,3.3,A
002813,2011,13,383,3.3,A
001883,2011,9,365,2.4,A
003206,2011,10,265,3.7,A
003856,2011,3,301,0.9,A
007026,2011,2,126,1.5,P
002918,2011,3,131,2.2,A
041412,2011,11,92,11.9,A
022151,2011,5,131,3.8,A
006443,2011,2,121,1.6,A
002749,2011,1,100,1,P
034433,2011,2,33,6,A
021660,2011,2,9,22.2,B
003743,2011,1,39,2.5,P
038144,2011,6,50,12,A
008444,2011,6,69,8.6,B
001535,2011,238,6444,3.6,P
003749,2011,94,5121,1.8,A
002589,2011,113,3860,2.9,P
003802,2011,118,2487,4.7,A
003721,2011,63,2514,2.5,A
003127,2011,44,2130,2,P
001122,2011,30,1335,2.2,A
001691,2011,34,1072,3.1,P
004071,2011,30,954,3.1,A
001348,2011,14,704,1.9,A
003744,2011,12,699,1.7,A
002273,2011,20,569,3.5,A
003262,2011,22,603,3.6,A
002555,2011,16,532,3,A
003238,2011,7,513,1.3,A
002153,2011,4,377,1,P
002192,2011,22,391,5.6,A
006839,2011,7,221,3.1,P
002526,2011,6,338,1.7,A
003265,2011,6,260,2.3,A
006606,2011,18,256,7,P
002254,2011,10,339,2.9,A
003519,2011,9,212,4.2,A
036914,2011,4,117,3.4,A
041627,2011,3,52,5.7,A
038373,2011,3,104,2.8,A
006688,2011,2,112,1.7,A
034664,2011,0,95,0,A
026220,2011,5,75,6.6,A
006257,2011,2,85,2.3,A
001663,2011,5,46,10.8,A
009368,2011,1,40,2.5,A
020637,2011,0,73,0,A
038105,2011,5,52,9.6,B
006583,2011,1,55,1.8,A
041144,2011,0,22,0,B
001315,2011,155,6768,2.2,P
001317,2011,143,4800,2.9,P
002103,2011,144,5004,2.8,P
001312,2011,184,4768,3.8,P
001314,2011,127,3997,3.1,A
001569,2011,58,2242,2.5,P
002739,2011,25,1466,1.7,A
003479,2011,22,1103,1.9,A
002292,2011,76,1261,6,P
001860,2011,33,1126,2.9,P
001036,2011,11,821,1.3,A
001205,2011,33,938,3.5,A
002371,2011,31,794,3.9,A
033743,2011,10,594,1.6,A
001795,2011,31,586,5.2,P
003025,2011,10,695,1.4,A
001838,2011,16,459,3.4,P
038893,2011,9,235,3.8,A
003389,2011,11,382,2.8,A
001859,2011,5,344,1.4,A
006404,2011,6,247,2.4,A
004703,2011,10,338,2.9,A
002504,2011,4,249,1.6,P
001379,2011,8,260,3,A
012309,2011,5,148,3.3,A
008846,2011,1,92,1,A
007588,2011,14,115,12.1,A
006305,2011,6,82,7.3,A
041761,2011,124,786,15.7,B
033274,2011,2,48,4.1,A
035943,2011,1,36,2.7,B
041672,2011,0,3,0,B
023379,2011,6,54,11.1,A
006704,2011,2,42,4.7,B
023357,2011,2,47,4.2,P
038883,2011,0,36,0,B
042103,2011,0,0,0,A
036683,2011,2,38,5.2,B
002785,2011,246,9597,2.5,P
002199,2011,195,4537,4.2,A
001431,2011,102,2699,3.7,A
001536,2011,83,2885,2.8,P
002836,2011,87,2437,3.5,A
002345,2011,93,2208,4.2,P
002845,2011,24,1151,2,A
002146,2011,25,999,2.5,A
003746,2011,14,802,1.7,A
003198,2011,24,726,3.3,A
003089,2011,23,833,2.7,P
002233,2011,27,720,3.7,A
001169,2011,9,422,2.1,A
030070,2011,6,265,2.2,A
002262,2011,29,547,5.3,A
006389,2011,5,291,1.7,P
002840,2011,0,296,0,P
002814,2011,11,324,3.3,P
002181,2011,14,222,6.3,A
001961,2011,5,197,2.5,A
006399,2011,4,102,3.9,A
004058,2011,1,49,2,A
001131,2011,0,36,0,A
011572,2011,1,105,0.9,A
025554,2011,4,71,5.6,A
025784,2011,2,106,1.8,A
008377,2011,2,47,4.2,P
006700,2011,0,57,0,A
011919,2011,4,46,8.6,A
001143,2011,78,2468,3.1,A
010149,2011,44,1974,2.2,P
003979,2011,25,1264,1.9,A
003804,2011,29,632,4.5,A
003797,2011,15,625,2.4,A
002731,2011,10,402,2.4,A
003647,2011,10,370,2.7,A
001295,2011,13,343,3.7,A
002885,2011,3,294,1,P
001732,2011,11,217,5,A
006228,2011,0,98,0,A
008369,2011,7,163,4.2,A
002759,2011,6,192,3.1,A
036523,2011,11,73,15,A
036863,2011,6,104,5.7,B
003075,2011,3,58,5.1,A
010228,2011,1,28,3.5,B
011765,2011,1,51,1.9,A
008492,2011,6,52,11.5,B
008452,2011,2,36,5.5,B
001328,2011,107,5783,1.8,P
001775,2011,197,5535,3.5,P
003790,2011,69,1799,3.8,A
009058,2011,48,1316,3.6,P
001326,2011,39,1308,2.9,P
003212,2011,18,953,1.8,P
002699,2011,17,695,2.4,A
001676,2011,16,757,2.1,A
002816,2011,18,789,2.2,A
003401,2011,11,817,1.3,P
003227,2011,23,657,3.5,A
002139,2011,18,499,3.6,A
009862,2011,6,260,2.3,A
002224,2011,3,232,1.2,A
002229,2011,3,166,1.8,A
041834,2011,0,0,0,A
001173,2011,0,68,0,A
012744,2011,4,64,6.2,A
023230,2011,0,13,0,B
003754,2011,113,4211,2.6,P
001371,2011,51,2628,1.9,P
003919,2011,38,2021,1.8,A
011649,2011,76,1924,3.9,P
002165,2011,19,1049,1.8,P
003402,2011,19,755,2.5,A
001385,2011,8,866,0.9,A
002477,2011,24,763,3.1,P
003659,2011,26,766,3.3,P
002541,2011,13,361,3.6,A
001200,2011,17,491,3.4,A
003237,2011,7,369,1.8,A
002108,2011,8,224,3.5,A
041483,2011,3,192,1.5,A
002886,2011,8,272,2.9,A
022855,2011,4,110,3.6,A
022204,2011,3,133,2.2,A
011732,2011,0,140,0,P
022095,2011,3,42,7.1,B
023289,2011,1,62,1.6,A
010692,2011,0,40,0,A
006165,2011,7,74,9.4,A
031943,2011,4,55,7.2,B
011567,2011,1,30,3.3,B
041239,2011,1,63,1.5,A
002974,2011,87,3724,2.3,P
001564,2011,56,2247,2.4,P
010674,2011,21,922,2.2,P
036983,2011,15,766,1.9,A
002903,2011,35,1045,3.3,P
002133,2011,18,748,2.4,A
003691,2011,13,812,1.6,P
002124,2011,10,920,1,P
001788,2011,17,828,2,A
003197,2011,15,773,1.9,P
002014,2011,6,654,0.9,P
001109,2011,26,787,3.3,P
002639,2011,14,520,2.6,A
003411,2011,16,585,2.7,A
003651,2011,21,587,3.5,A
003268,2011,11,421,2.6,A
009768,2011,9,290,3.1,P
001424,2011,6,383,1.5,A
002227,2011,13,252,5.1,A
010365,2011,10,150,6.6,A
003065,2011,3,191,1.5,A
038743,2011,10,164,6,A
023192,2011,3,110,2.7,A
001172,2011,4,129,3.1,A
002626,2011,4,112,3.5,A
025000,2011,4,73,5.4,A
001721,2011,9,69,13,B
002892,2011,2,81,2.4,A
020876,2011,0,89,0,P
040313,2011,4,57,7,A
035324,2011,2,35,5.7,A
002130,2011,112,5352,2,P
002707,2011,92,4544,2,P
003378,2011,49,3652,1.3,P
001434,2011,84,2508,3.3,A
001402,2011,26,1755,1.4,A
001329,2011,57,1624,3.5,P
002542,2011,33,1638,2,P
002208,2011,28,1330,2.1,A
002642,2011,21,1221,1.7,A
041426,2011,1,214,0.4,A
013103,2011,9,357,2.5,A
002474,2011,4,293,1.3,P
006693,2011,3,331,0.9,A
001341,2011,15,292,5.1,A
011245,2011,1,219,0.4,P
031733,2011,9,191,4.7,A
002194,2011,1,140,0.7,A
022372,2011,3,122,2.4,A
037323,2011,4,50,8,B
003263,2011,2,77,2.5,B
006715,2011,3,39,7.6,B
009428,2011,0,40,0,B
001444,2011,62,4202,1.4,A
001739,2011,43,3173,1.3,P
002346,2011,14,668,2,A
003421,2011,5,535,0.9,A
003086,2011,9,443,2,A
001854,2011,18,305,5.9,A
041435,2011,0,119,0,A
003042,2011,8,275,2.9,A
003835,2011,3,288,1,A
002038,2011,1,147,0.6,A
022141,2011,1,143,0.6,A
001436,2011,12,142,8.4,A
021383,2011,3,77,3.8,A
023580,2011,1,88,1.1,A
006438,2011,1,60,1.6,A
006694,2011,3,85,3.5,A
041594,2011,0,0,0,A
002325,2011,118,5492,2.1,P
003895,2011,93,5483,1.6,P
002128,2011,34,2350,1.4,P
002894,2011,40,1539,2.5,P
003535,2011,23,1722,1.3,P
002978,2011,15,1095,1.3,P
002927,2011,22,895,2.4,A
002783,2011,12,535,2.2,A
003892,2011,13,506,2.5,A
001803,2011,16,293,5.4,A
041314,2011,4,128,3.1,A
020681,2011,1,142,0.7,P
009085,2011,2,124,1.6,A
003742,2011,6,126,4.7,A
001207,2011,0,31,0,A
021019,2011,1,36,2.7,A
039743,2011,0,2,0,B
004056,2011,5,79,6.3,B
007178,2011,3,74,4,A
010915,2011,0,64,0,B
009086,2011,2,73,2.7,B
003670,2011,52,3722,1.3,P
002077,2011,47,2745,1.7,P
003863,2011,51,1988,2.5,P
003778,2011,40,1704,2.3,A
003024,2011,24,1751,1.3,P
003224,2011,10,845,1.1,A
001874,2011,18,553,3.2,A
003037,2011,19,287,6.6,A
006677,2011,4,276,1.4,P
003768,2011,3,266,1.1,A
030719,2011,7,234,2.9,A
009756,2011,1,151,0.6,A
021021,2011,0,42,0,A
021601,2011,4,63,6.3,A
040764,2011,0,30,0,A
003388,2011,34,1658,2,P
003289,2011,8,837,0.9,A
004952,2011,21,608,3.4,P
002178,2011,14,792,1.7,P
002587,2011,10,511,1.9,A
002734,2011,9,373,2.4,A
008916,2011,13,332,3.9,A
002669,2011,8,293,2.7,A
002701,2011,7,255,2.7,A
022425,2011,4,273,1.4,P
031226,2011,57,393,14.5,A
002340,2011,5,215,2.3,A
030691,2011,3,186,1.6,P
035103,2011,1,95,1,A
003697,2011,2,89,2.2,A
006181,2011,0,99,0,A
004707,2011,3,89,3.3,A
020758,2011,11,113,9.7,A
021636,2011,0,92,0,A
041512,2011,2,40,5,A
020690,2011,4,126,3.1,A
031070,2011,2,95,2.1,A
026037,2011,0,67,0,A
011385,2011,4,74,5.4,A
003745,2011,43,2502,1.7,P
001774,2011,36,2402,1.4,P
002219,2011,36,1522,2.3,P
002803,2011,24,1217,1.9,P
002573,2011,11,763,1.4,P
001698,2011,8,491,1.6,A
009800,2011,2,502,0.3,P
002341,2011,5,423,1.1,A
002379,2011,9,362,2.4,A
001696,2011,15,393,3.8,A
003409,2011,14,414,3.3,A
002839,2011,1,381,0.2,A
003284,2011,5,305,1.6,A
003253,2011,6,334,1.7,A
002391,2011,8,334,2.3,A
004949,2011,5,236,2.1,P
001347,2011,6,200,3,A
006695,2011,4,179,2.2,P
003031,2011,2,90,2.2,A
006461,2011,1,123,0.8,P
007087,2011,2,82,2.4,A
010138,2011,3,83,3.6,A
002627,2011,3,126,2.3,A
006842,2011,1,78,1.2,A
001174,2011,1,96,1,A
006392,2011,8,103,7.7,P
001445,2011,29,3078,0.9,P
002155,2011,52,2612,1.9,P
002520,2011,53,1733,3,P
002104,2011,26,1593,1.6,P
003705,2011,11,1119,0.9,P
012393,2011,8,938,0.8,P
004951,2011,8,610,1.3,P
003438,2011,10,719,1.3,P
002209,2011,21,669,3.1,A
003352,2011,17,639,2.6,P
002217,2011,2,484,0.4,A
031258,2011,7,333,2.1,A
001836,2011,5,303,1.6,A
002889,2011,4,281,1.4,P
023209,2011,145,375,38.6,A
040963,2011,2,175,1.1,A
022460,2011,11,1302,0.8,A
001218,2011,34,1068,3.1,P
002078,2011,28,959,2.9,P
001305,2011,13,1295,1,P
002382,2011,9,552,1.6,A
022779,2011,1,270,0.3,A
010019,2011,4,334,1.1,P
031763,2011,40,163,24.5,A
025340,2011,0,121,0,A
006240,2011,8,143,5.5,A
001171,2011,0,123,0,A
038834,2011,47,165,28.4,A
025464,2011,5,115,4.3,A
002711,2011,43,2751,1.5,P
003242,2011,13,1362,0.9,A
001426,2011,14,1414,0.9,P
004882,2011,7,628,1.1,P
001855,2011,4,494,0.8,P
003947,2011,6,417,1.4,A
002708,2011,7,287,2.4,A
002361,2011,4,140,2.8,A
002092,2011,0,133,0,A
031913,2011,7,142,4.9,A
003562,2011,2,187,1,A
007845,2011,36,1729,2,A
001319,2011,2,618,0.3,P
002353,2011,13,557,2.3,A
002121,2011,6,572,1,A
040653,2011,11,303,3.6,A
022444,2011,5,325,1.5,A
002728,2011,4,212,1.8,P
012277,2011,5,205,2.4,A
009747,2011,4,209,1.9,P
002920,2011,24,2120,1.1,P
001840,2011,14,1665,0.8,A
024827,2011,10,699,1.4,A
002141,2011,8,420,1.9,A
002784,2011,5,409,1.2,P
004977,2011,5,431,1.1,A
001830,2011,9,370,2.4,A
003803,2011,4,224,1.7,A
008067,2011,1,215,0.4,P
024535,2011,0,208,0,P
003311,2011,1,190,0.5,P
001352,2011,2,172,1.1,A
006895,2011,6,710,0.8,P
007012,2011,8,582,1.3,P
003604,2011,7,523,1.3,A
001781,2011,6,490,1.2,A
002895,2011,1,325,0.3,A
002358,2011,5,310,1.6,A
010338,2011,2,212,0.9,A
011934,2011,7,220,3.1,A
022316,2011,1,257,0.3,A
001657,2011,4,1095,0.3,A
022333,2011,8,659,1.2,A
030908,2011,5,611,0.8,A
002677,2011,11,469,2.3,A
031713,2011,0,264,0,A
012358,2011,4,661,0.6,A
001659,2011,3,468,0.6,P
001249,2011,5,226,2.2,A
002275,2011,3,215,1.3,A
024544,2011,0,138,0,A
037093,2011,0,178,0,A
002887,2011,1,196,0.5,P
021891,2011,45,288,15.6,A
001689,2011,0,136,0,A
003370,2011,0,160,0,A
004054,2011,0,244,0,P
003517,2011,0,127,0,P
010501,2011,0,112,0,A
006445,2011,4,91,4.3,A
001230,2011,0,95,0,P
039394,2011,29,185,15.6,A
011282,2011,3,104,2.8,P
010472,2011,0,42,0,A
006639,2011,4,86,4.6,A
008587,2011,2,67,2.9,A
006420,2011,0,46,0,A
039393,2011,0,92,0,A
002164,2011,0,100,0,P
009987,2011,1,76,1.3,A
002457,2011,1,99,1,A
033333,2011,1,50,2,A
006214,2011,2,53,3.7,P
007783,2011,0,67,0,A
034373,2011,4,88,4.5,B
030431,2011,5,71,7,B
033554,2011,2,79,2.5,A
009929,2011,0,71,0,P
021623,2011,0,37,0,A
009782,2011,1,54,1.8,A
007705,2011,0,32,0,A
031564,2011,3,55,5.4,A
021579,2011,3,60,5,A
011683,2011,2,72,2.7,A
002740,2011,1,63,1.5,P
032253,2011,6,55,10.9,A
001170,2011,0,85,0,A
021989,2011,1,36,2.7,A
020955,2011,0,59,0,A
010084,2011,0,49,0,B
041305,2011,0,3,0,B
021200,2011,0,46,0,B
039463,2011,0,32,0,B
041932,2011,0,1,0,B
001682,2011,3,55,5.4,A
041612,2011,0,40,0,A
030323,2011,2,36,5.5,A
038243,2011,0,44,0,B
001256,2011,6,41,14.6,A
024908,2011,1,63,1.5,A
003393,2011,2,75,2.6,A
034296,2011,1,38,2.6,A
030761,2011,3,39,7.6,A
031643,2011,2,53,3.7,A
034633,2011,1,52,1.9,A
038295,2011,3,43,6.9,A
006448,2011,1,50,2,A
009232,2011,1,48,2,B
013134,2011,0,32,0,B
038724,2011,0,35,0,B
038533,2011,1,64,1.5,B
022296,2011,0,63,0,A
041668,2011,4,14,28.5,B
038684,2011,11,70,15.7,B
037573,2011,11,86,12.7,A
025203,2011,5,74,6.7,A
008665,2011,2,65,3,A
007632,2011,1,40,2.5,A
008460,2011,1,47,2.1,A
036953,2011,0,16,0,B
041725,2011,0,2,0,B
030887,2011,1,38,2.6,B
001712,2011,0,45,0,A
030980,2011,0,32,0,A
002494,2011,3,69,4.3,A
009860,2011,0,21,0,P
032803,2011,0,27,0,B
001907,2011,0,39,0,B
010675,2011,1,35,2.8,A
022993,2011,1,35,2.8,B
034297,2011,1,42,2.3,A
001296,2011,2,30,6.6,B
001897,2011,1,36,2.7,A
009442,2011,2,77,2.5,B
005279,2011,1,42,2.3,A
001789,2011,1,45,2.2,A
030501,2011,0,40,0,B
031169,2011,1,38,2.6,B
002242,2011,1,87,1.1,B
022736,2011,0,35,0,A
030954,2011,4,38,10.5,A
002331,2011,2,38,5.2,A
008398,2011,3,71,4.2,B
023299,2011,2,48,4.1,A
006692,2011,0,34,0,A
025457,2011,0,34,0,B
001288,2011,3,51,5.8,A
038333,2011,3,71,4.2,B
008200,2011,1,35,2.8,A
012766,2011,1,52,1.9,B
008670,2011,0,46,0,A
041385,2011,0,2,0,B
032483,2011,5,55,9,A
009084,2011,2,56,3.5,B
010589,2011,0,28,0,B
041437,2011,0,32,0,A
010067,2011,5,53,9.4,B
004012,2011,3,68,4.4,B
006697,2011,0,33,0,A
020524,2011,0,27,0,B
036143,2011,0,0,0,A
025089,2011,2,24,8.3,B
010089,2011,0,30,0,A
030772,2011,9,61,14.7,B
011614,2011,2,26,7.6,B
008920,2011,2,35,5.7,A
022100,2011,1,31,3.2,A
022734,2011,1,32,3.1,B
003251,2011,1,34,2.9,B
022743,2011,0,38,0,B
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
