OPEID,CohortYear,NumDefault,NumBorrowers,DefaultRate,RateType
002739,2013,29,1427,2,A
003479,2013,29,1392,2,A
002292,2013,27,1346,2,P
001860,2013,24,1163,2,P
001036,2013,20,973,2,A
001205,2013,19,907,2,A
002371,2013,15,739,2,A
033743,2013,14,677,2,A
001795,2013,13,630,2,P
003025,2013,12,600,2,A
001838,2013,9,445,2,P
038893,2013,8,388,2,A
003389,2013,8,384,2,A
001859,2013,7,343,2,A
006404,2013,6,288,2,A
004703,2013,6,287,2,A
002504,2013,5,246,2,P
001379,2013,5,242,2,A
012309,2013,4,198,2,A
008846,2013,2,100,2,A
007588,2013,2,99,2,A
006305,2013,2,99,2,A
041761,2013,1,50,2,A
033274,2013,1,50,2,A
035943,2013,1,50,2,B
041672,2013,1,50,2,B
023379,2013,1,49,2,A
006704,2013,1,49,2,B
023357,2013,1,49,2,P
038883,2013,1,49,2,B
042103,2013,1,49,2,A
036683,2013,1,48,2,B
002785,2013,186,9685,1.9,P
002199,2013,100,5201,1.9,A
001431,2013,62,3128,1.9,A
001536,2013,57,2896,1.9,P
002836,2013,53,2731,1.9,A
002345,2013,44,2262,1.9,P
002845,2013,24,1223,1.9,A
002146,2013,19,975,1.9,A
003746,2013,17,880,1.9,A
003198,2013,17,875,1.9,A
003089,2013,16,821,1.9,P
002233,2013,15,775,1.9,A
001169,2013,9,472,1.9,A
030070,2013,9,462,1.9,A
002262,2013,8,421,1.9,A
006389,2013,8,401,1.9,P
002840,2013,7,365,1.9,P
002814,2013,6,302,1.9,P
002181,2013,6,301,1.9,A
001961,2013,4,210,1.9,A
006399,2013,3,152,1.9,A
004058,2013,3,152,1.9,B
001131,2013,2,104,1.9,B
011572,2013,2,103,1.9,A
025554,2013,2,102,1.9,A
025784,2013,2,101,1.9,A
008377,2013,1,52,1.9,P
006700,2013,1,52,1.9,A
011919,2013,1,51,1.9,A
001143,2013,52,2887,1.8,A
010149,2013,37,1987,1.8,P
003979,2013,26,1414,1.8,A
003804,2013,13,693,1.8,A
003797,2013,11,603,1.8,A
002731,2013,8,428,1.8,A
003647,2013,7,384,1.8,A
001295,2013,7,371,1.8,A
002885,2013,6,327,1.8,P
001732,2013,4,219,1.8,A
006228,2013,4,215,1.8,A
008369,2013,3,164,1.8,A
002759,2013,3,163,1.8,A
036523,2013,2,107,1.8,A
036863,2013,1,55,1.8,A
003075,2013,1,55,1.8,A
010228,2013,1,54,1.8,B
011765,2013,1,54,1.8,A
008492,2013,1,53,1.8,B
008452,2013,1,53,1.8,B
001328,2013,133,7440,1.7,P
001775,2013,113,6407,1.7,P
003790,2013,34,1977,1.7,A
009058,2013,25,1396,1.7,P
001326,2013,23,1322,1.7,P
003212,2013,17,956,1.7,P
002699,2013,16,905,1.7,P
001676,2013,16,896,1.7,A
002816,2013,15,844,1.7,A
003401,2013,14,814,1.7,P
003227,2013,12,667,1.7,A
002139,2013,9,520,1.7,A
009862,2013,6,341,1.7,A
002224,2013,4,227,1.7,A
002229,2013,3,167,1.7,A
041834,2013,1,58,1.7,A
001173,2013,1,57,1.7,A
012744,2013,1,56,1.7,A
023230,2013,1,56,1.7,B
003754,2013,76,4539,1.6,P
001371,2013,45,2748,1.6,P
003919,2013,35,2078,1.6,A
011649,2013,34,2008,1.6,P
002165,2013,24,1492,1.6,P
003402,2013,15,892,1.6,A
001385,2013,14,863,1.6,A
002477,2013,14,837,1.6,P
003659,2013,14,832,1.6,P
002541,2013,9,536,1.6,A
001200,2013,9,533,1.6,A
003237,2013,6,361,1.6,A
002108,2013,5,300,1.6,A
041483,2013,4,249,1.6,A
002886,2013,4,242,1.6,A
022855,2013,2,125,1.6,A
022204,2013,2,123,1.6,A
011732,2013,2,122,1.6,P
022095,2013,1,62,1.6,B
023289,2013,1,62,1.6,A
010692,2013,1,61,1.6,A
006165,2013,1,60,1.6,A
031943,2013,1,60,1.6,B
011567,2013,1,60,1.6,B
041239,2013,1,59,1.6,A
002974,2013,58,3863,1.5,P
001564,2013,36,2329,1.5,P
010674,2013,19,1251,1.5,P
036983,2013,18,1149,1.5,A
002903,2013,15,991,1.5,P
002133,2013,14,923,1.5,A
003691,2013,14,906,1.5,P
002124,2013,14,900,1.5,P
001788,2013,13,861,1.5,A
003197,2013,13,828,1.5,P
002014,2013,12,767,1.5,P
001109,2013,11,708,1.5,P
002639,2013,10,660,1.5,A
003411,2013,9,592,1.5,A
003651,2013,8,513,1.5,A
003268,2013,7,455,1.5,A
009768,2013,6,380,1.5,P
001424,2013,6,377,1.5,A
002227,2013,5,323,1.5,A
010365,2013,3,195,1.5,A
003065,2013,3,195,1.5,A
038743,2013,3,192,1.5,A
023192,2013,2,132,1.5,A
001172,2013,2,131,1.5,A
002626,2013,2,126,1.5,A
025000,2013,1,66,1.5,A
001721,2013,1,65,1.5,B
002892,2013,1,64,1.5,A
020876,2013,1,64,1.5,P
040313,2013,1,63,1.5,A
035324,2013,1,63,1.5,A
002130,2013,85,5854,1.4,P
002707,2013,66,4604,1.4,P
003378,2013,52,3557,1.4,P
001434,2013,40,2672,1.4,A
001402,2013,27,1803,1.4,A
001329,2013,25,1773,1.4,P
002542,2013,25,1727,1.4,P
002208,2013,19,1348,1.4,A
002642,2013,19,1294,1.4,A
041426,2013,11,783,1.4,A
013103,2013,5,334,1.4,A
002474,2013,4,284,1.4,P
006693,2013,4,283,1.4,A
001341,2013,4,270,1.4,A
011245,2013,3,208,1.4,P
031733,2013,3,202,1.4,A
002194,2013,2,137,1.4,A
022372,2013,2,135,1.4,A
037323,2013,1,70,1.4,B
003263,2013,1,68,1.4,B
006715,2013,1,67,1.4,B
009428,2013,1,67,1.4,B
001444,2013,67,4786,1.3,P
001739,2013,45,3382,1.3,P
002346,2013,10,724,1.3,A
003421,2013,8,582,1.3,A
003086,2013,6,441,1.3,A
001854,2013,5,375,1.3,A
041435,2013,5,358,1.3,A
003042,2013,4,303,1.3,A
003835,2013,4,291,1.3,A
002038,2013,2,153,1.3,A
022141,2013,2,151,1.3,A
001436,2013,2,144,1.3,A
021383,2013,2,143,1.3,A
023580,2013,1,74,1.3,A
006438,2013,1,73,1.3,A
006694,2013,1,72,1.3,A
041594,2013,1,72,1.3,A
002325,2013,77,6101,1.2,P
003895,2013,70,5821,1.2,P
002128,2013,28,2275,1.2,P
002894,2013,21,1710,1.2,P
003535,2013,21,1699,1.2,P
002978,2013,14,1130,1.2,P
002927,2013,11,878,1.2,A
002783,2013,8,635,1.2,A
003892,2013,6,471,1.2,A
001803,2013,4,325,1.2,A
041314,2013,4,313,1.2,A
020681,2013,3,240,1.2,P
009085,2013,2,164,1.2,A
003742,2013,2,158,1.2,A
001207,2013,1,82,1.2,B
021019,2013,1,80,1.2,B
039743,2013,1,80,1.2,A
004056,2013,1,79,1.2,B
007178,2013,1,78,1.2,A
010915,2013,1,78,1.2,B
009086,2013,1,77,1.2,B
003670,2013,45,4087,1.1,P
002077,2013,37,3341,1.1,P
003863,2013,25,2173,1.1,P
003778,2013,20,1777,1.1,A
003024,2013,20,1734,1.1,P
003224,2013,9,797,1.1,A
001874,2013,7,601,1.1,A
003037,2013,4,344,1.1,A
006677,2013,3,265,1.1,P
003768,2013,3,264,1.1,A
030719,2013,3,260,1.1,A
009756,2013,2,176,1.1,A
021021,2013,1,88,1.1,B
021601,2013,1,87,1.1,A
040764,2013,1,87,1.1,B
003388,2013,20,1851,1,P
003289,2013,9,895,1,A
004952,2013,8,761,1,P
002178,2013,8,743,1,P
002587,2013,5,460,1,A
002734,2013,4,392,1,A
008916,2013,4,377,1,A
002669,2013,3,292,1,A
002701,2013,3,287,1,A
022425,2013,3,287,1,P
031226,2013,2,199,1,A
002340,2013,2,196,1,A
030691,2013,2,195,1,P
035103,2013,1,99,1,A
003697,2013,1,98,1,A
006181,2013,1,98,1,A
004707,2013,1,96,1,A
020758,2013,1,95,1,A
021636,2013,1,95,1,A
041512,2013,1,93,1,A
020690,2013,1,93,1,A
031070,2013,1,93,1,A
026037,2013,1,92,1,A
011385,2013,1,91,1,A
003745,2013,27,2877,0.9,P
001774,2013,21,2112,0.9,P
002219,2013,16,1635,0.9,P
002803,2013,11,1196,0.9,P
002573,2013,6,654,0.9,P
001698,2013,5,530,0.9,A
009800,2013,5,519,0.9,P
002341,2013,4,431,0.9,A
002379,2013,4,422,0.9,A
001696,2013,4,406,0.9,A
003409,2013,4,401,0.9,A
002839,2013,4,401,0.9,A
003284,2013,3,333,0.9,A
003253,2013,3,330,0.9,A
002391,2013,3,306,0.9,A
004949,2013,2,220,0.9,P
001347,2013,2,216,0.9,A
006695,2013,2,215,0.9,P
003031,2013,1,110,0.9,A
006461,2013,1,108,0.9,P
007087,2013,1,107,0.9,A
010138,2013,1,105,0.9,A
002627,2013,1,104,0.9,A
006842,2013,1,104,0.9,A
001174,2013,1,104,0.9,A
006392,2013,1,101,0.9,P
001445,2013,27,3234,0.8,P
002155,2013,23,2627,0.8,P
002520,2013,15,1828,0.8,P
002104,2013,15,1677,0.8,P
003705,2013,10,1168,0.8,P
012393,2013,9,1044,0.8,P
004951,2013,7,836,0.8,P
003438,2013,6,707,0.8,P
002209,2013,6,702,0.8,A
003352,2013,5,616,0.8,P
002217,2013,5,572,0.8,A
031258,2013,3,344,0.8,A
001836,2013,3,342,0.8,A
002889,2013,3,337,0.8,P
023209,2013,2,246,0.8,A
040963,2013,2,223,0.8,A
022460,2013,10,1255,0.7,A
001218,2013,9,1192,0.7,P
002078,2013,9,1177,0.7,P
001305,2013,9,1165,0.7,P
002382,2013,4,537,0.7,A
022779,2013,3,397,0.7,A
010019,2013,3,377,0.7,P
031763,2013,1,141,0.7,A
025340,2013,1,141,0.7,A
006240,2013,1,139,0.7,A
001171,2013,1,134,0.7,A
038834,2013,1,129,0.7,A
025464,2013,1,129,0.7,A
002711,2013,19,2916,0.6,P
003242,2013,9,1451,0.6,A
001426,2013,8,1284,0.6,P
004882,2013,5,732,0.6,P
001855,2013,3,474,0.6,P
003947,2013,3,446,0.6,A
002708,2013,2,306,0.6,A
002361,2013,1,158,0.6,A
002092,2013,1,157,0.6,A
031913,2013,1,152,0.6,A
003562,2013,1,152,0.6,A
007845,2013,9,1511,0.5,A
001319,2013,4,691,0.5,P
002353,2013,3,590,0.5,A
002121,2013,3,547,0.5,A
040653,2013,2,392,0.5,A
022444,2013,2,375,0.5,A
002728,2013,1,197,0.5,P
012277,2013,1,184,0.5,A
009747,2013,1,182,0.5,P
002920,2013,10,2294,0.4,P
001840,2013,7,1720,0.4,A
024827,2013,3,719,0.4,A
002141,2013,2,436,0.4,A
002784,2013,2,429,0.4,P
004977,2013,2,416,0.4,A
001830,2013,2,402,0.4,A
003803,2013,1,246,0.4,A
008067,2013,1,224,0.4,P
024535,2013,1,220,0.4,P
003311,2013,1,216,0.4,P
001352,2013,1,213,0.4,A
006895,2013,3,859,0.3,P
007012,2013,2,621,0.3,P
003604,2013,2,559,0.3,A
001781,2013,2,535,0.3,A
002895,2013,1,330,0.3,A
002358,2013,1,316,0.3,A
010338,2013,1,279,0.3,A
011934,2013,1,261,0.3,A
022316,2013,1,255,0.3,A
001657,2013,3,1403,0.2,A
022333,2013,2,827,0.2,A
030908,2013,2,818,0.2,A
002677,2013,1,398,0.2,A
031713,2013,1,391,0.2,A
012358,2013,1,643,0.1,A
001659,2013,1,513,0.1,P
001249,2013,0,294,0,A
002275,2013,0,265,0,A
024544,2013,0,209,0,A
037093,2013,0,195,0,A
002887,2013,0,191,0,P
021891,2013,0,170,0,A
001689,2013,0,158,0,A
003370,2013,0,143,0,A
004054,2013,0,125,0,P
003517,2013,0,124,0,P
010501,2013,0,124,0,A
006445,2013,0,119,0,A
001230,2013,0,102,0,P
039394,2013,0,101,0,A
011282,2013,0,101,0,P
010472,2013,0,100,0,B
006639,2013,0,98,0,A
008587,2013,0,96,0,A
006420,2013,0,92,0,B
039393,2013,0,92,0,A
002164,2013,0,90,0,P
009987,2013,0,88,0,A
002457,2013,0,84,0,A
033333,2013,0,83,0,A
006214,2013,0,80,0,P
007783,2013,0,73,0,A
034373,2013,0,72,0,B
030431,2013,0,70,0,B
033554,2013,0,70,0,A
009929,2013,0,68,0,P
021623,2013,0,68,0,B
009782,2013,0,67,0,A
007705,2013,0,67,0,B
031564,2013,0,65,0,A
021579,2013,0,65,0,A
011683,2013,0,65,0,A
002740,2013,0,64,0,P
032253,2013,0,63,0,A
001170,2013,0,63,0,A
021989,2013,0,60,0,A
020955,2013,0,60,0,A
010084,2013,0,59,0,B
041305,2013,0,59,0,A
021200,2013,0,57,0,B
039463,2013,0,57,0,B
041932,2013,0,57,0,A
001682,2013,0,56,0,A
041612,2013,0,55,0,A
030323,2013,0,53,0,A
038243,2013,0,51,0,B
001256,2013,0,50,0,A
024908,2013,0,50,0,A
003393,2013,0,49,0,A
034296,2013,0,49,0,A
030761,2013,0,48,0,A
031643,2013,0,48,0,A
034633,2013,0,48,0,A
038295,2013,0,47,0,A
006448,2013,0,47,0,A
009232,2013,0,47,0,B
013134,2013,0,47,0,B
038724,2013,0,47,0,B
038533,2013,0,46,0,A
022296,2013,0,46,0,A
041668,2013,0,45,0,A
038684,2013,0,43,0,A
037573,2013,0,43,0,A
025203,2013,0,43,0,A
008665,2013,0,43,0,A
007632,2013,0,43,0,A
008460,2013,0,43,0,A
036953,2013,0,43,0,A
041725,2013,0,43,0,B
030887,2013,0,42,0,B
001712,2013,0,42,0,A
030980,2013,0,42,0,A
002494,2013,0,41,0,A
009860,2013,0,41,0,P
032803,2013,0,41,0,B
001907,2013,0,40,0,B
010675,2013,0,39,0,A
022993,2013,0,39,0,B
034297,2013,0,39,0,A
001296,2013,0,38,0,B
001897,2013,0,38,0,A
009442,2013,0,38,0,A
005279,2013,0,38,0,A
001789,2013,0,38,0,A
030501,2013,0,38,0,B
031169,2013,0,37,0,B
002242,2013,0,37,0,A
022736,2013,0,37,0,A
030954,2013,0,36,0,A
002331,2013,0,36,0,A
008398,2013,0,36,0,A
023299,2013,0,36,0,A
006692,2013,0,36,0,A
025457,2013,0,36,0,B
001288,2013,0,35,0,A
038333,2013,0,35,0,A
008200,2013,0,35,0,A
012766,2013,0,35,0,A
008670,2013,0,35,0,A
041385,2013,0,35,0,B
032483,2013,0,34,0,A
009084,2013,0,34,0,A
010589,2013,0,33,0,B
041437,2013,0,33,0,A
010067,2013,0,32,0,A
004012,2013,0,32,0,A
006697,2013,0,32,0,A
020524,2013,0,32,0,B
036143,2013,0,32,0,A
025089,2013,0,31,0,B
010089,2013,0,31,0,A
030772,2013,0,30,0,A
011614,2013,0,30,0,B
008920,2013,0,30,0,A
022100,2013,0,30,0,A
022734,2013,0,30,0,B
003251,2013,0,30,0,A
022743,2013,0,30,0,B
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
