OPEID,CohortYear,NumDefault,NumBorrowers,DefaultRate,RateType
003127,2012,42,2199,1.9,P
001122,2012,31,1357,2.2,A
001691,2012,34,1285,2.6,P
004071,2012,18,1053,1.7,A
001348,2012,6,683,0.8,A
003744,2012,12,778,1.5,A
002273,2012,15,671,2.2,A
003262,2012,23,616,3.7,A
002555,2012,9,537,1.6,A
003238,2012,6,537,1.1,A
002153,2012,6,430,1.3,P
002192,2012,6,456,1.3,A
006839,2012,7,295,2.3,P
002526,2012,11,323,3.4,A
003265,2012,6,328,1.8,A
006606,2012,12,273,4.3,P
002254,2012,4,292,1.3,A
003519,2012,10,246,4,A
036914,2012,3,133,2.2,A
041627,2012,7,130,5.3,A
038373,2012,7,151,4.6,A
006688,2012,1,104,0.9,A
034664,2012,1,80,1.2,A
026220,2012,0,72,0,A
006257,2012,2,95,2.1,A
001663,2012,1,41,2.4,A
009368,2012,0,43,0,A
020637,2012,3,60,5,A
038105,2012,2,41,4.8,B
006583,2012,0,42,0,A
041144,2012,0,44,0,A
001315,2012,105,6615,1.5,P
001317,2012,129,5112,2.5,P
002103,2012,110,5449,2,P
001312,2012,157,5273,2.9,P
001314,2012,102,4346,2.3,A
001569,2012,42,2455,1.7,P
002739,2012,36,1585,2.2,A
003479,2012,25,1202,2,A
002292,2012,51,1332,3.8,P
001860,2012,17,1145,1.4,P
001036,2012,7,911,0.7,A
001205,2012,19,908,2,A
002371,2012,23,779,2.9,A
033743,2012,7,612,1.1,A
001795,2012,15,636,2.3,P
003025,2012,14,689,2,A
001838,2012,16,442,3.6,P
038893,2012,6,308,1.9,A
003389,2012,14,391,3.5,A
001859,2012,3,337,0.8,A
006404,2012,6,286,2,A
004703,2012,8,335,2.3,A
002504,2012,3,276,1,P
001379,2012,4,267,1.4,A
012309,2012,4,143,2.7,A
008846,2012,1,92,1,A
007588,2012,8,126,6.3,A
006305,2012,3,102,2.9,A
041761,2012,154,1012,15.2,B
033274,2012,0,51,0,A
035943,2012,1,47,2.1,B
041672,2012,0,22,0,B
023379,2012,4,49,8.1,A
006704,2012,2,44,4.5,B
023357,2012,1,44,2.2,P
038883,2012,0,47,0,B
042103,2012,0,0,0,A
036683,2012,2,36,5.5,B
002785,2012,204,9836,2,P
002199,2012,142,5057,2.8,A
001431,2012,76,3052,2.4,A
001536,2012,59,2949,2,P
002836,2012,76,2611,2.9,A
002345,2012,49,2303,2.1,P
002845,2012,26,1247,2,A
002146,2012,12,1020,1.1,A
003746,2012,19,813,2.3,A
003198,2012,28,762,3.6,A
003089,2012,23,891,2.5,P
002233,2012,17,744,2.2,A
001169,2012,19,487,3.9,A
030070,2012,10,359,2.7,A
002262,2012,16,450,3.5,A
006389,2012,3,361,0.8,P
002840,2012,5,362,1.3,P
002814,2012,8,337,2.3,P
002181,2012,11,259,4.2,A
001961,2012,3,195,1.5,A
006399,2012,3,132,2.2,A
004058,2012,2,76,2.6,A
001131,2012,1,39,2.5,A
011572,2012,1,93,1,A
025554,2012,2,81,2.4,A
025784,2012,1,93,1,A
008377,2012,0,35,0,P
006700,2012,0,48,0,A
011919,2012,0,46,0,A
001143,2012,41,2554,1.6,A
010149,2012,37,1945,1.9,P
003979,2012,15,1369,1,A
003804,2012,28,726,3.8,A
003797,2012,20,617,3.2,A
002731,2012,9,453,1.9,A
003647,2012,8,373,2.1,A
001295,2012,8,352,2.2,A
002885,2012,2,318,0.6,P
001732,2012,9,250,3.6,A
006228,2012,5,166,3,A
008369,2012,3,186,1.6,A
002759,2012,6,190,3.1,A
036523,2012,5,89,5.6,A
036863,2012,3,95,3.1,B
003075,2012,6,63,9.5,A
010228,2012,0,39,0,B
011765,2012,2,73,2.7,A
008492,2012,3,61,4.9,B
008452,2012,0,34,0,B
001328,2012,89,6900,1.2,P
001775,2012,131,6080,2.1,P
003790,2012,45,1959,2.2,A
009058,2012,39,1434,2.7,P
001326,2012,31,1373,2.2,P
003212,2012,23,988,2.3,P
002699,2012,22,764,2.8,A
001676,2012,23,905,2.5,A
002816,2012,22,884,2.4,A
003401,2012,5,893,0.5,P
003227,2012,22,704,3.1,A
002139,2012,13,544,2.3,A
009862,2012,10,314,3.1,A
002224,2012,7,273,2.5,A
002229,2012,4,171,2.3,A
041834,2012,5,24,20.8,B
001173,2012,0,69,0,A
012744,2012,4,67,5.9,A
023230,2012,0,30,0,B
003754,2012,99,4541,2.1,P
001371,2012,42,2916,1.4,P
003919,2012,39,2060,1.8,A
011649,2012,50,1933,2.5,P
002165,2012,13,1224,1,P
003402,2012,17,817,2,A
001385,2012,14,778,1.7,A
002477,2012,15,886,1.6,P
003659,2012,20,811,2.4,P
002541,2012,11,536,2,A
001200,2012,8,517,1.5,A
003237,2012,9,409,2.2,A
002108,2012,8,274,2.9,A
041483,2012,1,276,0.3,A
002886,2012,5,255,1.9,A
022855,2012,3,134,2.2,A
022204,2012,2,120,1.6,A
011732,2012,1,142,0.7,P
022095,2012,0,31,0,A
023289,2012,1,50,2,A
010692,2012,6,59,10.1,A
006165,2012,1,71,1.4,A
031943,2012,4,73,5.4,B
011567,2012,1,49,2,B
041239,2012,9,105,8.5,A
002974,2012,67,4054,1.6,P
001564,2012,51,2364,2.1,P
010674,2012,21,1118,1.8,P
036983,2012,8,861,0.9,A
002903,2012,19,1080,1.7,P
002133,2012,21,851,2.4,A
003691,2012,13,1146,1.1,P
002124,2012,12,1001,1.1,P
001788,2012,16,982,1.6,A
003197,2012,13,807,1.6,P
002014,2012,4,716,0.5,P
001109,2012,9,759,1.1,P
002639,2012,14,635,2.2,A
003411,2012,13,576,2.2,A
003651,2012,13,593,2.1,A
003268,2012,9,438,2,A
009768,2012,4,339,1.1,P
001424,2012,4,414,0.9,A
002227,2012,9,272,3.3,A
010365,2012,4,177,2.2,A
003065,2012,2,202,0.9,A
038743,2012,12,266,4.5,A
023192,2012,2,100,2,A
001172,2012,4,120,3.3,A
002626,2012,1,100,1,A
025000,2012,1,71,1.4,A
001721,2012,4,66,6,B
002892,2012,2,68,2.9,A
020876,2012,2,75,2.6,P
040313,2012,2,74,2.7,A
035324,2012,8,41,19.5,A
002130,2012,106,5741,1.8,P
002707,2012,84,4761,1.7,P
003378,2012,46,3897,1.1,P
001434,2012,59,2709,2.1,A
001402,2012,21,1766,1.1,A
001329,2012,57,1687,3.3,P
002542,2012,36,1770,2,P
002208,2012,29,1409,2,A
002642,2012,17,1285,1.3,A
041426,2012,6,585,1,A
013103,2012,3,379,0.7,A
002474,2012,2,249,0.8,P
006693,2012,5,287,1.7,A
001341,2012,5,310,1.6,A
011245,2012,2,203,0.9,P
031733,2012,8,163,4.9,A
002194,2012,2,182,1,A
022372,2012,3,97,3,A
037323,2012,2,55,3.6,B
003263,2012,2,72,2.7,B
006715,2012,2,53,3.7,B
009428,2012,1,57,1.7,B
001444,2012,59,4594,1.2,P
001739,2012,33,3194,1,P
002346,2012,17,727,2.3,A
003421,2012,8,660,1.2,A
003086,2012,10,449,2.2,A
001854,2012,8,341,2.3,A
041435,2012,5,207,2.4,A
003042,2012,4,298,1.3,A
003835,2012,5,285,1.7,A
002038,2012,2,150,1.3,A
022141,2012,1,95,1,A
001436,2012,8,117,6.8,A
021383,2012,3,124,2.4,A
023580,2012,1,77,1.2,A
006438,2012,1,71,1.4,A
006694,2012,4,90,4.4,A
041594,2012,0,35,0,A
002325,2012,98,5996,1.6,P
003895,2012,89,5911,1.5,P
002128,2012,16,2401,0.6,P
002894,2012,34,1625,2,P
003535,2012,25,1757,1.4,P
002978,2012,14,1155,1.2,P
002927,2012,8,872,0.9,A
002783,2012,7,580,1.2,A
003892,2012,15,513,2.9,A
001803,2012,9,328,2.7,A
041314,2012,5,220,2.2,A
020681,2012,2,174,1.1,P
009085,2012,2,148,1.3,A
003742,2012,7,148,4.7,A
001207,2012,1,78,1.2,B
021019,2012,1,82,1.2,B
039743,2012,1,61,1.6,A
004056,2012,1,31,3.2,A
007178,2012,1,80,1.2,A
010915,2012,1,69,1.4,B
009086,2012,1,71,1.4,B
003670,2012,47,3754,1.2,P
002077,2012,50,3176,1.5,P
003863,2012,28,2030,1.3,P
003778,2012,26,1695,1.5,A
003024,2012,22,1768,1.2,P
003224,2012,13,824,1.5,A
001874,2012,15,597,2.5,A
003037,2012,9,350,2.5,A
006677,2012,9,300,3,P
003768,2012,5,291,1.7,A
030719,2012,6,216,2.7,A
009756,2012,1,149,0.6,A
021021,2012,2,100,2,B
021601,2012,3,62,4.8,A
040764,2012,1,38,2.6,A
003388,2012,22,1885,1.1,P
003289,2012,10,907,1.1,A
004952,2012,8,658,1.2,P
002178,2012,14,792,1.7,P
002587,2012,12,495,2.4,A
002734,2012,14,416,3.3,A
008916,2012,3,351,0.8,A
002669,2012,4,262,1.5,A
002701,2012,7,265,2.6,A
022425,2012,2,270,0.7,P
031226,2012,4,199,2,A
002340,2012,1,208,0.4,A
030691,2012,3,185,1.6,P
035103,2012,2,79,2.5,A
003697,2012,2,86,2.3,A
006181,2012,3,120,2.5,A
004707,2012,3,113,2.6,A
020758,2012,6,130,4.6,A
021636,2012,2,129,1.5,A
041512,2012,3,83,3.6,A
020690,2012,2,119,1.6,A
031070,2012,3,115,2.6,A
026037,2012,1,78,1.2,A
011385,2012,3,101,2.9,A
003745,2012,47,2743,1.7,P
001774,2012,34,2363,1.4,P
002219,2012,25,1649,1.5,P
002803,2012,23,1274,1.8,P
002573,2012,12,680,1.7,P
001698,2012,9,485,1.8,A
009800,2012,4,569,0.7,P
002341,2012,5,482,1,A
002379,2012,1,438,0.2,A
001696,2012,9,405,2.2,A
003409,2012,8,400,2,A
002839,2012,4,431,0.9,A
003284,2012,3,335,0.8,A
003253,2012,12,388,3,A
002391,2012,1,308,0.3,A
004949,2012,1,228,0.4,P
001347,2012,2,215,0.9,A
006695,2012,2,179,1.1,P
003031,2012,3,109,2.7,A
006461,2012,2,129,1.5,P
007087,2012,6,118,5,A
010138,2012,4,100,4,A
002627,2012,3,125,2.4,A
006842,2012,1,87,1.1,A
001174,2012,3,104,2.8,A
006392,2012,2,96,2,P
001445,2012,21,3373,0.6,P
002155,2012,26,2639,0.9,P
002520,2012,26,1823,1.4,P
002104,2012,10,1677,0.5,P
003705,2012,8,1196,0.6,P
012393,2012,12,961,1.2,P
004951,2012,7,744,0.9,P
003438,2012,8,751,1,P
002209,2012,16,672,2.3,A
003352,2012,11,685,1.6,P
002217,2012,4,540,0.7,A
031258,2012,2,357,0.5,A
001836,2012,7,398,1.7,A
002889,2012,3,362,0.8,P
023209,2012,39,359,10.8,A
040963,2012,5,200,2.5,A
022460,2012,6,1408,0.4,A
001218,2012,20,1204,1.6,P
002078,2012,16,1081,1.4,P
001305,2012,11,1281,0.8,P
002382,2012,3,554,0.5,A
022779,2012,2,299,0.6,A
010019,2012,6,356,1.6,P
031763,2012,26,166,15.6,A
025340,2012,1,136,0.7,A
006240,2012,4,118,3.3,A
001171,2012,0,124,0,A
038834,2012,10,188,5.3,A
025464,2012,0,118,0,A
002711,2012,28,2793,1,P
003242,2012,11,1432,0.7,A
001426,2012,9,1312,0.6,P
004882,2012,5,631,0.7,P
001855,2012,2,452,0.4,P
003947,2012,3,426,0.7,A
002708,2012,3,356,0.8,A
002361,2012,3,194,1.5,A
002092,2012,11,152,7.2,A
031913,2012,2,114,1.7,A
003562,2012,4,163,2.4,A
007845,2012,17,1650,1,A
001319,2012,5,695,0.7,P
002353,2012,8,553,1.4,A
002121,2012,6,529,1.1,A
040653,2012,2,340,0.5,A
022444,2012,0,337,0,A
002728,2012,5,232,2.1,P
012277,2012,1,204,0.4,A
009747,2012,0,185,0,P
002920,2012,14,2240,0.6,P
001840,2012,12,1874,0.6,A
024827,2012,7,764,0.9,A
002141,2012,13,504,2.5,A
002784,2012,1,415,0.2,P
004977,2012,7,396,1.7,A
001830,2012,6,352,1.7,A
003803,2012,5,243,2,A
008067,2012,2,226,0.8,P
024535,2012,0,259,0,P
003311,2012,1,202,0.4,P
001352,2012,0,214,0,A
006895,2012,6,702,0.8,P
007012,2012,5,610,0.8,P
003604,2012,9,529,1.7,A
001781,2012,6,533,1.1,A
002895,2012,1,321,0.3,A
002358,2012,7,315,2.2,A
010338,2012,0,250,0,A
011934,2012,3,241,1.2,A
022316,2012,2,282,0.7,A
001657,2012,2,922,0.2,A
022333,2012,5,839,0.5,A
030908,2012,3,857,0.3,A
002677,2012,2,445,0.4,A
031713,2012,2,346,0.5,A
012358,2012,1,700,0.1,A
001659,2012,3,584,0.5,P
001249,2012,8,284,2.8,A
002275,2012,5,204,2.4,A
024544,2012,1,215,0.4,A
037093,2012,3,193,1.5,A
002887,2012,1,197,0.5,P
021891,2012,4,108,3.7,A
001689,2012,1,124,0.8,A
003370,2012,3,182,1.6,A
004054,2012,1,253,0.3,P
003517,2012,0,119,0,P
010501,2012,3,116,2.5,A
006445,2012,4,100,4,A
001230,2012,0,102,0,P
039394,2012,15,158,9.4,A
011282,2012,0,92,0,P
010472,2012,0,34,0,A
006639,2012,1,95,1,A
008587,2012,0,81,0,A
006420,2012,0,39,0,A
039393,2012,0,103,0,A
002164,2012,1,91,1,P
009987,2012,0,69,0,A
002457,2012,1,92,1,A
033333,2012,0,86,0,A
006214,2012,1,68,1.4,P
007783,2012,0,70,0,A
034373,2012,0,41,0,A
030431,2012,0,33,0,A
033554,2012,0,75,0,A
009929,2012,0,67,0,P
021623,2012,0,81,0,B
009782,2012,1,53,1.8,A
007705,2012,0,55,0,B
031564,2012,2,64,3.1,A
021579,2012,6,49,12.2,A
011683,2012,1,67,1.4,A
002740,2012,0,65,0,P
032253,2012,2,56,3.5,A
001170,2012,0,64,0,A
021989,2012,2,37,5.4,A
020955,2012,1,64,1.5,A
010084,2012,0,59,0,B
041305,2012,0,21,0,B
021200,2012,0,50,0,B
039463,2012,0,50,0,B
041932,2012,0,11,0,B
001682,2012,2,49,4,A
041612,2012,1,48,2,A
030323,2012,3,78,3.8,A
038243,2012,0,46,0,B
001256,2012,2,49,4,A
024908,2012,0,64,0,A
003393,2012,3,65,4.6,A
034296,2012,2,49,4,A
030761,2012,0,53,0,A
031643,2012,0,39,0,A
034633,2012,0,90,0,A
038295,2012,1,34,2.9,A
006448,2012,1,42,2.3,A
009232,2012,0,47,0,B
013134,2012,0,44,0,B
038724,2012,0,44,0,B
038533,2012,1,38,2.6,A
022296,2012,0,55,0,A
041668,2012,4,65,6.1,A
038684,2012,1,30,3.3,A
037573,2012,7,57,12.2,A
025203,2012,1,70,1.4,A
008665,2012,3,55,5.4,A
007632,2012,2,31,6.4,A
008460,2012,2,96,2,B
036953,2012,1,39,2.5,B
041725,2012,0,18,0,B
030887,2012,0,40,0,B
001712,2012,2,41,4.8,A
030980,2012,1,83,1.2,B
002494,2012,1,51,1.9,A
009860,2012,0,34,0,P
032803,2012,0,37,0,B
001907,2012,0,45,0,B
010675,2012,2,94,2.1,B
022993,2012,0,30,0,B
034297,2012,2,48,4.1,A
001296,2012,1,29,3.4,B
001897,2012,0,35,0,A
009442,2012,2,82,2.4,B
005279,2012,1,39,2.5,A
001789,2012,2,39,5.1,A
030501,2012,0,42,0,B
031169,2012,0,35,0,B
002242,2012,1,81,1.2,B
022736,2012,2,37,5.4,A
030954,2012,1,38,2.6,A
002331,2012,0,36,0,A
008398,2012,0,39,0,A
023299,2012,0,50,0,A
006692,2012,1,49,2,A
025457,2012,0,36,0,B
001288,2012,2,47,4.2,A
038333,2012,4,73,5.4,B
008200,2012,2,54,3.7,A
012766,2012,0,57,0,B
008670,2012,1,51,1.9,A
041385,2012,0,14,0,B
032483,2012,2,41,4.8,A
009084,2012,2,65,3,B
010589,2012,0,28,0,B
041437,2012,0,53,0,A
010067,2012,0,32,0,A
004012,2012,2,52,3.8,B
006697,2012,2,33,6,A
020524,2012,0,29,0,B
036143,2012,0,0,0,A
025089,2012,0,26,0,B
010089,2012,4,32,12.5,A
030772,2012,5,31,16.1,A
011614,2012,2,32,6.2,B
008920,2012,1,46,2.1,A
022100,2012,0,32,0,A
022734,2012,1,30,3.3,B
003251,2012,1,41,2.4,B
022743,2012,0,42,0,B
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
